,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
21,2041,0.042959108838115594,0,69,931,0,0,0,1000,0,344185996960.16266,314173596031.10077,30012400929.061882,13971694580.591894,903893946.248934,0,37911367269.893776,24984319911.897995,3963215078.342622,1.7238569479747765e-150,0,1853672918.58577,1645672579.1189308,116886770.96018583,-3.132503107104087e-153,0,0,93907474.78136012,138.66810527253614,0,0.005720867290289405,0.002178382431140049,0.006827071035669529,0.01638982243260253,-0.0764418949192888,854306900.72097,217244223.9085645,-83851675.74441278,241714071.07773706,28300663.235750064,-2762794510.3843412,-1391811896.0885425
22,2042,0.04233067172953547,0,53,947,0,0,0,1000,0,359674366823.3655,324667413337.4201,35006953485.950035,14283351426.134838,1038649287.7637609,0,43765841360.84505,29374201191.234417,4114326759.6004715,1.7238569479747765e-150,0,2108839462.3236568,1866671544.139201,117773969.23896983,-3.132503107104087e-153,0,0,122279480.88850856,138.66810527253614,0,0.005717033965328498,0.002178382431140049,0.006437132676634306,0.015847466209695887,-0.07344456534724429,993633785.1281807,252674068.6717276,-100368213.19017112,292206182.7825819,20985361.41846918,-3099203031.8507633,-1561098153.7361996
23,2043,0.041693196414774494,0,38,962,0,0,0,1000,0,375859713330.4262,335314474967.25726,40545238363.164345,14590077917.15243,1184636351.8852987,0,50212967303.3267,34319954802.160854,4267645169.6452317,1.7238569479747765e-150,0,2384324160.66389,2103478506.2580595,118569011.04149944,-3.132503107104087e-153,0,0,156511822.07375145,138.66810527253614,0,0.005713134912507346,0.002178382431140049,0.0060937172523307945,0.015388605870716795,-0.07056476274876501,1148306790.334984,292006323.7985447,-118786950.2046587,349743061.2707343,11597404.72106656,-3456497738.9981885,-1740811789.0454998
24,2044,0.04104813901781897,0,20,980,0,0,0,1000,0,392773400430.2965,346115212826.1877,46658187604.103065,14892086107.321892,1341732032.4177594,0,57238122702.73651,39877119577.947075,4423176527.954913,1.288329016801811e-210,0,2678588015.872602,2357301668.9856677,119274939.56496227,0.0,0,0,197227892.11059898,138.66810527253614,0,0.005709179783361534,0.002178382431140049,0.005768062846299864,0.014935609855459076,-0.06779787882530271,1319483767.4345055,335535422.6617476,-139252255.31810108,417361152.4297891,-86959.17884439626,-3793411855.971196,-1911098465.6621184
25,2045,0.04039686142653156,0,4,996,0,0,0,1000,0,410448203449.6473,357100274477.0584,53347928972.595245,15189398864.159346,1510003664.871871,0,64839371561.731514,46053118168.73278,4581362161.510739,7.869655701749072e-226,0,2990854307.2698336,2627049073.0772414,119906021.59818159,0.0,0,0,245029604.70592794,138.66810527253614,0,0.005705177612214945,0.002178382431140049,0.005483481476152084,0.014578223685194423,-0.06513948597227974,1506779355.595066,383163370.7177693,-161713561.0225846,494618157.9731807,-14061635.079034453,-3887512515.5191407,-1960577376.9343112
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368304351907.1997,60614020697.68792,15482848640.281277,1688710272.9264293,0,73052115305.16333,52772635776.99538,4742701637.279347,7.869655701749072e-226,0,3322623378.2048717,2907359950.741681,120476599.03781109,0.0,0,0,300487529.9153943,138.66810527253614,0,0.00570113684871612,0.002178382431140049,0.005260031931914488,0.014306030556560843,-0.06258533019397729,1707324710.7279115,434160641.13374597,-185810240.73150283,576015715.0922362,-29915669.5213437,-3887512515.5191407,-1960577376.9343112
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,379741014546.98224,68478684825.126305,15773303435.609917,1877076624.195425,0,81850198540.01677,59971067514.60249,4907390355.98346,7.869655701749072e-226,0,3672264804.025083,3193802747.806385,120992122.6273808,0.0,0,0,364132315.0777908,138.66810527253614,0,0.0056970653887977295,0.002178382431140049,0.005082636259727409,0.014026331252668804,-0.06013132429623439,1918673416.9609716,487905127.59514797,-211236082.3396626,659679829.4031463,-47284729.904947534,-3887512515.5191407,-1960577376.9343112
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391456031719.0634,76933554124.78922,16061025339.48481,2074934706.343618,0,91156028848.9862,67584928676.48673,5076087398.966236,-2.603771106161699e-271,0,4035942717.37881,3482042792.299095,121468546.97307089,0.0,0,0,436447181.9058976,138.66810527253614,0,0.005692970604131849,0.002178382431140049,0.004939279960018162,0.013784477275996042,-0.05777354134606549,2138506797.0947633,543807206.8316122,-237698181.9856717,745180508.0845097,-65800725.99300002,-3887512515.5191407,-1960577376.9343112
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403540627242.8477,85926489963.97856,16347039614.943933,2281354661.2889132,0,100868209255.27481,75531258099.81395,5250106395.390978,-2.603771106161699e-271,0,4409065418.907252,3766787431.228293,121935129.84086563,0.0,0,0,517861589.29801327,138.66810527253614,0,0.005688859370151058,0.002178382431140049,0.004829371006668157,0.013603047108674486,-0.055508208387729845,2364049294.095019,601161074.2507685,-264842960.05633086,831889114.512266,-85008135.33222575,-3887512515.5191407,-1960577376.9343112
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416118930047.4805,95374207433.65306,16633357228.14694,2494422274.524033,0,110868864841.30043,83713612670.19829,5431234810.220547,-1.5316300624480577e-272,0,4786627783.2354965,4042099882.3557463,122428304.10331461,0.0,0,0,608746037.8764557,138.66810527253614,0,0.005684738092701882,0.002178382431140049,0.004751563752005942,0.013480176103389608,-0.05333170040519723,2592275446.17606,659197376.2432268,-292283007.0878697,919176761.7065887,-104401917.94798249,-3887512515.5191407,-1960577376.9343112
