,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
10,2030,0.04874744414096422,0,204,796,0,0,0,1000,0,190077951294.8198,187453966499.48395,2623984795.333178,8624360016.551487,86438565.23811066,0,4081349972.4652815,2257516423.536631,2114975524.8956895,0.0,0,237374608.54507136,190296039.50941667,86167060.65543175,0.0,0,0,763680.7717690392,0.10424176278926602,0,0.0058311794883863025,0.0022187505981752643,0.015154900510502495,0.022361157362578585,-0.1260310441098534,89195158.14686918,23963697.802231763,2786380.297328406,22089367.59862321,22255988.461481415,-458849949.4181986,-239437216.50691622
11,2031,0.048347307021661644,0,183,817,0,0,0,1000,0,221630891209.75455,218085407745.14352,3545483464.61328,9727556364.624458,116960318.42429641,0,5358330058.654315,2985529954.737805,2556070305.156244,0.0,0,305574375.6664292,250213426.53633294,101035152.1394219,0.0,0,0,1513971.5290494594,0.10424176278926602,0,0.005822846906789475,0.0022187505981752643,0.013748782382352085,0.020905741713644094,-0.12108929618608774,115414282.8082443,31007882.633314915,2550861.6694637802,23255883.231805112,25078130.23548895,-590132145.0399619,-307979947.6055456
12,2032,0.047914186611052303,0,178,822,0,0,0,1000,0,231604281314.20035,226912526653.98184,4691754660.2138,10972937829.085625,154425658.46635878,0,6909806870.067798,3889777703.4086003,2683181405.86921,0.0,0,387264207.55191296,322614383.3152232,102927260.51385857,0.0,0,0,2775726.115321875,0.10424176278926602,0,0.005820364310293217,0.0022187505981752643,0.01251488588542148,0.01963373251856927,-0.11634131696998076,147713099.48719862,39685473.41677058,-138838.54034494184,25002718.40734102,27603350.016191527,-743898335.4018407,-388127596.5895016
13,2033,0.04745098729248948,0,163,837,0,0,0,1000,0,242026473973.32977,235932234752.73297,6094239220.601372,11321215080.823004,199652213.79798663,0,8762520045.676054,4999489199.895233,2813065804.9355197,0.0,0,483087036.919957,408959029.2066371,104722656.53772591,0.0,0,0,4779239.680038654,0.10424176278926602,0,0.005817677073438799,0.0022187505981752643,0.011471927295778771,0.01852924355403482,-0.11177950868183051,186995777.93677336,50239389.7367328,-3553272.650659916,28031159.00540137,29662409.483684327,-921497546.5435175,-480731891.87909704
14,2034,0.04696044451987401,0,151,849,0,0,0,1000,0,252917665302.13074,245136259907.84274,7781405394.291984,11666573287.281403,253352349.88421893,0,10944054758.10907,6342435693.442091,2945604383.2313747,0.0,0,593925586.0881027,510002851.4453396,106418063.13911116,0.0,0,0,7812733.540637449,0.10424176278926602,0,0.005814803216078751,0.0022187505981752643,0.010575026597431677,0.017583642291742363,-0.10739657145513819,234075170.3522144,62888017.26311289,-7779236.2540474655,32759044.455664687,31092722.016290702,-1123583858.7299104,-586008389.0983757
15,2035,0.04644513338839637,0,136,864,0,0,0,1000,0,264298960240.7286,254517797183.85226,9781163056.878704,12008573408.40333,316043512.2866489,0,13478418712.563229,7949188854.407701,3080699149.3795896,0.0,0,720204161.7566998,626463959.5230047,108011564.67011513,0.0,0,0,12224010.102903064,0.10424176278926602,0,0.005811759709965961,0.0022187505981752643,0.009793028076283667,0.016743051094531742,-0.10318549165526461,289820469.318774,77864878.40763888,-12909368.206773465,40255305.907658435,31707006.836538456,-1349907706.53381,-703856873.2903317
16,2036,0.045907476797893386,0,124,876,0,0,0,1000,0,276192413451.56696,264073458727.80432,12118954723.759487,12346866895.68072,388153761.75676113,0,16391629046.987293,9848292826.893324,3218301318.203971,0.0,0,862641584.9031502,758324724.9869978,109503403.36049093,0.0,0,0,18419404.542597674,0.10424176278926602,0,0.005808562531929366,0.0022187505981752643,0.009106565235846301,0.016029874495240466,-0.0991395306561184,354985685.97117954,95372550.25350164,-19023822.40075016,51425415.4240585,31341451.007272474,-1599194775.4138417,-833800137.944961
17,2037,0.04534975322749448,0,108,892,0,0,0,1000,0,288621072056.8847,273800485810.0837,14820586246.800026,12681255564.876602,469961917.1366655,0,19705507679.853577,12074200432.906225,3358371163.94743,0.0,0,1021286325.6894845,905940732.429124,110894370.75328974,0.0,0,0,26860259.482175387,0.10424176278926602,0,0.005805226714522354,0.0022187505981752643,0.008488756538518097,0.015353425937547904,-0.09525221405691657,430480556.3242434,115655447.84958582,-26219194.152491778,67548076.9124451,29811771.080741018,-1871195389.800046,-975545919.717146
18,2038,0.044774104139395074,0,93,907,0,0,0,1000,0,301609020299.4399,283699675880.8896,17909344418.55416,13011581052.37355,561708114.8532562,0,23447113161.107185,14660164342.542946,3500920170.064655,0.0,0,1196808097.5152118,1068958121.6895211,112187089.93255082,0.0,0,0,38057435.98381817,0.10424176278926602,0,0.005801766394259731,0.0022187505981752643,0.0079450855660258,0.014767884370297385,-0.0915173213217619,517121719.5504068,138932974.29745483,-34581923.62791835,89292406.05889273,26918576.270972803,-2165278323.746886,-1129007931.7228737
19,2039,0.04418254102879403,0,83,917,0,0,0,1000,0,315181426212.91693,293770525281.8877,21410900931.03081,13337817731.895584,663500908.2628357,0,27656699373.315197,17632347577.310085,3645941083.973471,0.0,0,1390662555.8969631,1246367291.4742582,113383584.86340892,0.0,0,0,52564381.19913488,0.10424176278926602,0,0.005798194857553359,0.0022187505981752643,0.007464372971257037,0.01423027809355798,-0.08792887582545857,615438890.1797702,165347445.8302375,-44168165.54626022,115996655.41170152,22518667.945822094,-2482394335.166206,-1294372970.7125957
20,2040,0.04357695213626693,0,72,928,0,0,0,1000,0,329364590392.49786,304004442530.4552,25360147862.0456,13659902652.324234,775487346.1283138,0,32364885107.453827,21033256653.74145,3793310187.9349523,0.0,0,1603453887.801733,1438289161.427409,114482420.39081903,0.0,0,0,70969062.38918383,0.10424176278926602,0,0.005794524584452358,0.0022187505981752643,0.007025685725705839,0.013733922794360262,-0.0844811352896366,726451572.7694281,195172768.5614695,-55086618.27903487,148548125.28652808,16393092.190769581,-2823664197.0955343,-1472415581.752821
21,2041,0.042959108838115594,0,62,938,0,0,0,1000,0,344185996960.16266,314396721689.56854,29789275270.594448,13977529611.684423,898058915.1564304,0,37618118013.83771,24894128210.938354,3942959716.309783,0.0,0,1836496766.7047064,1644409597.9267075,115484252.94746082,0.0,0,0,93884743.73904803,0.10424176278926602,0,0.0057907672902893954,0.0022187505981752643,0.006631377427716547,0.013278973787707076,-0.0811685825938815,850750989.8900255,228567783.83759978,-67400293.74143213,186589452.9401986,8383154.845339904,-3189851239.430278,-1663646411.997764
22,2042,0.04233067172953547,0,52,948,0,0,0,1000,0,359674366823.3655,324934878467.474,34739488355.895805,14290539044.814491,1031461669.0840906,0,43442837164.55142,29264974636.799732,4094709894.6835337,0.0,0,2090295633.1197438,1865286778.880017,116386787.14944114,0.0,0,0,121939597.66005714,0.10424176278926602,0,0.005786933965328489,0.0022187505981752643,0.006259640708036031,0.01283332046495942,-0.07798591694716443,989473742.5084559,265837857.58496588,-81230608.0671532,231543558.40868425,-1745087.2538593384,-3544625026.4727793,-1850209923.805801
23,2043,0.041693196414774494,0,38,962,0,0,0,1000,0,375859713330.4262,335617057702.9984,40242655627.42294,14598561545.676418,1176152723.3613167,0,49864083570.19469,34186519553.686375,4248534008.774984,0.0,0,2364661603.1750526,2101808851.1371593,117192520.95726167,0.0,0,0,155765301.87759304,0.10424176278926602,0,0.0057830349125073495,0.0022187505981752643,0.005924131758743201,0.01244397147684405,-0.07492804540544577,1143389647.4321005,307189813.3320926,-96659252.81300348,283891616.88891,-14197282.96673472,-3890140782.975629,-2031978616.2650695
24,2044,0.04104813901781897,0,24,976,0,0,0,1000,0,392773400430.2965,346447071894.41644,46326328535.87396,14901565860.871305,1332252278.8683593,0,56882900608.16692,39700798638.48455,4404486958.952124,0.0,0,2658957276.1638975,2354378609.339265,117906167.14168696,0.0,0,0,195985034.30321926,0.10424176278926602,0,0.0057790797833615435,0.0022187505981752643,0.00561146578019168,0.012084697130407286,-0.07199007472187806,1313245619.4435344,352824321.6143024,-113765029.34810132,345518941.68837297,-29144934.60249066,-4222560393.65802,-2205866032.4938397
25,2045,0.04039686142653156,0,6,994,0,0,0,1000,0,410448203449.6473,357446906093.7333,53001297355.919846,15199684509.605766,1499718019.4254842,0,64471438973.869675,45843637581.863144,4562885331.469379,0.0,0,2970839257.568939,2623579798.8624806,118538991.58781824,0.0,0,0,243201713.02999875,0.10424176278926602,0,0.005775077612214948,0.0022187505981752643,0.005326835384155361,0.011772910696139388,-0.06916730351656705,1499535596.0300326,402874086.5931693,-132598458.16518828,418914211.0533874,-46732779.83282746,-4396667536.2921295,-2300657263.0545053
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368664452225.4131,60253920379.474495,15493528912.646664,1678030000.561042,0,72662194009.95195,52545164429.56716,4724418773.130611,0.0,0,3301720053.7402425,2904248046.888748,119110624.65974823,0.0,0,0,297987318.5457826,0.10424176278926602,0,0.005771036848716125,0.0022187505981752643,0.005103693072042191,0.011545917494935932,-0.06645521475336098,1699544013.2938654,456609528.8390485,-152867987.47559226,497625356.3137287,-66533762.80963584,-4396667536.2921295,-2300657263.0545053
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,380119970805.3885,68099728566.719086,15784332870.94506,1866047188.8603137,0,81442777995.07713,59729278599.2148,4889379036.781433,0.0,0,3650666048.2417703,3191348392.227445,119628922.50460413,0.0,0,0,360874013.98203343,0.10424176278926602,0,0.00576696538879773,0.0022187505981752643,0.004928049328149382,0.011332011202639995,-0.06384946851162887,1910472350.261102,513278781.1844193,-174275542.36271155,578474819.0059875,-88072761.43427387,-4396667536.2921295,-2300657263.0545053
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391852986076.07544,76536599767.77704,16072529149.834976,2063430895.9934509,0,90736538795.58447,67333264708.72087,5058335274.110349,0.0,0,4013872277.3387685,3480579658.676717,120107550.56000128,0.0,0,0,432347044.8472119,0.10424176278926602,0,0.005762870604131852,0.0022187505981752643,0.00478566649989426,0.011134222288094195,-0.061345895041461845,2130020610.1258025,572263912.9080544,-196574286.1631304,661113710.6714721,-110944640.24440342,-4396667536.2921295,-2300657263.0545053
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403951831023.79315,85515286183.03296,16358982836.782503,2269411439.4503517,0,100442571004.96829,75274563789.12581,5232559485.698828,0.0,0,4386758777.340576,3766661720.5029607,120574849.39409925,0.0,0,0,512839144.0485381,0.10424176278926602,0,0.005758759370151062,0.0022187505981752643,0.004676034612293552,0.010985411098541478,-0.05894048809118341,2355420329.745082,632821132.3567854,-219463791.59124708,744933760.834916,-134646690.60704014,-4396667536.2921295,-2300657263.0545053
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416539260809.444,94953876671.68965,16645638058.392992,2482141444.2779717,0,110442951239.85707,83456693072.2167,5413819353.547227,0.0,0,4764310746.12772,4043644765.4199014,121066933.15656124,0.0,0,0,602726305.4925349,0.10424176278926602,0,0.005754638092701886,0.0022187505981752643,0.004597904708433443,0.0108841402792876,-0.05662939849649229,2583640198.0050406,694136029.5896765,-242613003.3674173,829325151.1111623,-158619754.94087106,-4396667536.2921295,-2300657263.0545053
