,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
10,2030,0.04874744414096422,0,206,794,0,0,0,1000,0,190077951294.8198,187430553407.76254,2647397887.0545607,8623767035.093847,87031546.69575073,0,4122560239.9534526,2308299447.571448,2112814680.5763907,0.0,0,239470808.64906415,194105466.22726417,86011137.86895443,0.0,0,0,751097.1863689924,11.046604847215557,0,0.005860379488386297,0.002205523743610311,0.01542513784598316,0.025955487940665694,-0.1571740639910232,91348263.56180231,24682354.29766186,2726055.0220005508,2926586.7087192447,23655529.56625902,-598370858.6540385,-302388803.2540202
11,2031,0.048347307021661644,0,191,809,0,0,0,1000,0,221630891209.75455,218050741417.7587,3580149791.9981594,9726566584.383547,117950098.6652164,0,5409287685.775111,3043457634.3499665,2553747635.282779,0.0,0,308217724.2449333,254435485.7754636,100873248.29467371,0.0,0,0,1493757.349296827,11.046604847215557,0,0.00585204690678948,0.002205523743610311,0.013969413912661774,0.024229407837288157,-0.1510111807912266,117824700.21974996,31836302.98426092,2511528.3620413067,-1991970.4269279363,26690948.942663528,-769128849.3882045,-388636722.858373
12,2032,0.047914186611052303,0,180,820,0,0,0,1000,0,231604281314.20035,226867559263.23788,4736722050.958123,10971490526.42524,155872961.1267479,0,6970840017.033656,3955493217.675864,2680710458.244205,0.0,0,390399156.9706589,327310159.3911166,102760259.81548795,0.0,0,0,2746890.6597180436,11.046604847215557,0,0.005849564310293221,0.002205523743610311,0.012767152512838643,0.022777679527004387,-0.14508994769813266,150401690.49020132,40638624.828756206,-147978.70325000837,-7090176.385960784,29440421.2041055,-969413894.7726613,-489860914.20181817
13,2033,0.04745098729248948,0,167,833,0,0,0,1000,0,242026473973.32977,235877108910.82553,6149365062.509078,11319361345.885698,201505948.73530006,0,8836372999.545181,5071267985.322952,2810448632.9852223,0.0,0,486944578.2111439,413891890.4832441,104550953.7150485,0.0,0,0,4742582.100459006,11.046604847215557,0,0.0058468770734388005,0.002205523743610311,0.011721651944403609,0.021489675800152843,-0.13940088947552878,189899002.68206236,51310821.70817803,-3512621.991890558,-11717504.937338186,31751885.624721814,-1200296977.6685648,-606539128.2898533
14,2034,0.04696044451987401,0,153,847,0,0,0,1000,0,252917665302.13074,245069292827.36096,7848372474.773745,11664330592.475798,255595044.6898311,0,11032861556.011862,6419450396.676809,2942816754.2488127,0.0,0,598591065.2434957,515083792.3931279,106241083.9216603,0.0,0,0,7771916.189976181,11.046604847215557,0,0.005844003216078754,0.002205523743610311,0.010814972466006656,0.02036656185471437,-0.1339349024165283,237161949.56544015,64081297.627929464,-7671216.223653185,-14811953.449224655,33454097.337322313,-1461766772.0287309,-738474650.4735985
15,2035,0.04644513338839637,0,141,859,0,0,0,1000,0,264298960240.7286,254437020750.12314,9861939490.60751,12005890720.773016,318726199.9169548,0,13583829279.102194,8031564914.938633,3077712721.69533,0.0,0,725844104.2723236,631536526.6735332,107828654.8762366,0.0,0,0,12186565.81910451,11.046604847215557,0,0.005840959709965957,0.002205523743610311,0.010015072511546687,0.01938138106754156,-0.12868323977569734,293093257.48011005,79193969.77355276,-12718298.71414261,-14901422.720176212,34368551.99573333,-1754204250.4129336,-886208336.8979461
16,2036,0.045907476797893386,0,127,873,0,0,0,1000,0,276192413451.56696,263977106019.19263,12215307432.370926,12343686249.75962,391334407.67786056,0,16513530907.397064,9938475219.207693,3215090647.155974,0.0,0,869177148.9210074,763499380.4293382,109314079.77794437,0.0,0,0,18397527.9804649,11.046604847215557,0,0.005837762531929367,0.002205523743610311,0.009309229900100153,0.018538510556291507,-0.1236374977723962,358526337.9826779,96874026.43559463,-18740868.725261837,-11161615.236660207,34325754.80728978,-2077416450.0471468,-1049488866.2255677
17,2037,0.04534975322749448,0,114,886,0,0,0,1000,0,288621072056.8847,273687978255.8973,14933093800.98681,12677529846.298288,473687635.71496534,0,19853634317.11181,12165292353.042274,3354927917.0316825,0.0,0,1029429006.4911361,910559908.9966904,110698773.39631999,0.0,0,0,26871263.931373112,11.046604847215557,0,0.005834426714522358,0.002205523743610311,0.008701314292326942,0.017797692297050277,-0.11878960214293716,434052056.2850426,117281119.74025472,-25800550.00334469,-2879169.1612138315,33165067.754158817,-2430084512.40414,-1227531437.2472265
18,2038,0.044774104139395074,0,96,904,0,0,0,1000,0,301609020299.4399,283564646217.5116,18044374081.932457,13007306722.467747,565982444.7590408,0,23615161300.593037,14761577940.90883,3497152657.023605,0.0,0,1206091618.148763,1073555690.1394926,111982698.31785923,0.0,0,0,38123759.77186313,11.046604847215557,0,0.005830966394259728,0.002205523743610311,0.00813764293032482,0.01709516364865309,-0.1141317952200402,521039041.1233898,140785053.97336492,-34040185.35952603,12010932.323354447,30627183.702259302,-2812477185.3256474,-1420590136.6836913
19,2039,0.04418254102879403,0,88,912,0,0,0,1000,0,315181426212.91693,293614617884.99976,21566808327.918983,13332801165.699156,668517474.45926,0,27854328997.592724,17737387010.318577,3641872982.586932,0.0,0,1401634264.3855083,1250458814.2171233,113171700.2795521,0.0,0,0,52713052.9128516,11.046604847215557,0,0.005827394857553361,0.002205523743610311,0.007658449107262832,0.01649449494920874,-0.10965662351891023,619476151.1289843,167382818.73057026,-43458001.30836214,31779846.932154693,26641262.663404837,-3224707189.434617,-1628803593.6415536
20,2040,0.04357695213626693,0,76,924,0,0,0,1000,0,329364590392.49786,303822153978.2991,25542436414.200825,13654218376.496933,781171621.9556248,0,32600773728.737846,21135505251.13822,3788862246.8797493,0.0,0,1616324577.6056764,1441696474.2768688,114261153.00607666,0.0,0,0,71230707.95069999,11.046604847215557,0,0.005823724584452364,0.002205523743610311,0.007219016773882428,0.015904894462217947,-0.10535692581007121,730397735.0914953,197353895.66043717,-54162934.57184581,57128123.41463158,20991892.75538119,-3668193568.394128,-1852827655.8128524
21,2041,0.042959108838115594,0,61,939,0,0,0,1000,0,344185996960.16266,314180541568.4702,30005455391.692406,13971026552.010368,904561974.8304679,0,37875198612.17448,25011598274.199226,3938023783.189262,0.0,0,1850156963.0254343,1648216586.4091125,115251056.97058885,0.0,0,0,94292337.42833951,11.046604847215557,0,0.005819967290289405,0.002205523743610311,0.006796688078917304,0.015347667859313428,-0.10122582165987122,855187202.0121446,231072082.68506455,-66299502.22257274,91009553.45655699,13409202.737216987,-4141616000.4641523,-2091982938.6073632
22,2042,0.04233067172953547,0,46,954,0,0,0,1000,0,359674366823.3655,324692836787.4889,34981530035.880936,14283015190.70067,1038985523.1979471,0,43711863086.04421,29405987491.219658,4089401600.007691,0.0,0,2103828534.183332,1870302254.0514123,116145716.58405668,0.0,0,0,122527112.23453926,11.046604847215557,0,0.005816133965328497,0.002205523743610311,0.006416018609327459,0.01485880013225926,-0.09725670042032077,994657160.2003187,268756947.04542106,-79952017.83768152,132908325.49548115,3692659.6296148766,-4646133830.2871475,-2346663056.7744737
23,2043,0.041693196414774494,0,37,963,0,0,0,1000,0,375859713330.4262,335357953763.6491,40501759566.77238,14590281777.391565,1184432491.64617,0,50149431848.87134,34343520731.562393,4242980060.6637325,0.0,0,2378778359.1508665,2107116290.5176914,116947608.59670407,0.0,0,0,156566686.98333898,11.046604847215557,0,0.005812234912507341,0.002205523743610311,0.006076407166446305,0.01442645479389959,-0.09344321065064554,1149073082.3572757,310480219.6208166,-95148196.3791238,183523851.04261506,-8268504.651217292,-5178380157.611189,-2615761934.259035
24,2044,0.04104813901781897,0,23,977,0,0,0,1000,0,392773400430.2965,346171373539.2366,46602026891.05389,14892802114.729435,1341016025.0101993,0,57181346559.564125,39871455614.65122,4398694091.788808,0.0,0,2673491619.8693075,2359839086.982676,117657906.27821226,0.0,0,0,197033677.71936503,11.046604847215557,0,0.005808279783361543,0.002205523743610311,0.005757858948083815,0.013995794095924104,-0.08977924995362611,1319349693.015503,356489059.51549,-111983598.01360184,245700018.56275216,-22684971.607729126,-5639080049.914049,-2849380363.6746707
25,2045,0.04039686142653156,0,8,992,0,0,0,1000,0,410448203449.6473,357156824329.3904,53291379120.263435,15190463967.679882,1508938561.3513832,0,64788588793.7157,46014562548.37193,4556885381.412085,0.0,0,2986327561.3905416,2628262868.3246665,118288495.13361536,0.0,0,0,244530102.29384917,11.046604847215557,0,0.005804277612214955,0.002205523743610311,0.005472374130758073,0.013626490361630963,-0.08625895521046067,1505647796.7749548,406826916.22649735,-130473015.6263388,320133750.79142165,-39639357.845787376,-5880568685.555316,-2971397266.9287333
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368357255205.73315,60561117399.15484,15483924139.085726,1687634774.1219645,0,72984516553.78354,52720321624.791046,4718172399.329732,0.0,0,3317417319.3758345,2908438998.2843566,118857127.6159727,0.0,0,0,299626753.1371151,11.046604847215557,0,0.005800236848716123,0.002205523743610311,0.005242997687595551,0.013360300555147238,-0.08287669319852387,1705782525.756407,460903437.17365986,-150385572.88218123,401115070.43520635,-58801782.130265646,-5880568685.555316,-2971397266.9287333
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,379803209847.58484,68416489524.52305,15774284401.058668,1876095658.746681,0,81764413886.76802,59903873988.14198,4882994976.760449,0.0,0,3666336025.8844066,3194791550.706173,119375351.52836563,0.0,0,0,362854285.66695964,11.046604847215557,0,0.0057961653887977325,0.002205523743610311,0.005066169061057,0.01312816170536055,-0.07962705157700892,1916694367.8761168,517891940.40064406,-171400393.46684122,484226846.15923005,-79655047.16643812,-5880568685.555316,-2971397266.9287333
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391533142675.27136,76856443168.58165,16062240071.7771,2073719974.0512915,0,91051527714.81746,67502421665.637146,5051906860.181944,0.0,0,4029282486.9657373,3483024072.828932,119856218.48574205,0.0,0,0,434695926.5129044,11.046604847215557,0,0.0057920706041318555,0.002205523743610311,0.00492307552293341,0.012901571241466944,-0.0765048302260275,2136085605.0599246,577171581.1385275,-193275238.33694154,569163118.5088751,-101796783.38256654,-5880568685.555316,-2971397266.9287333
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403635057133.8971,85832060072.92944,16348618502.949171,2279775773.2836227,0,100745406219.31233,75433776805.67847,5226175305.727844,0.0,0,4401702065.739572,3767883484.3000345,120327757.97085819,0.0,0,0,515581519.7109196,11.046604847215557,0,0.005787959370151063,0.002205523743610311,0.004813142346086344,0.0127312602412298,-0.07350503292530867,2361203083.5311055,637998455.624901,-215716443.48353967,655303469.5832793,-124729944.39689335,-5880568685.555316,-2971397266.9287333
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416231300407.8724,95261837073.2616,16635346449.793701,2492433052.8772664,0,110729106775.82146,83602259079.18585,5407562121.941152,0.0,0,4778624313.929787,4043469110.3892245,120825772.6036461,0.0,0,0,605882695.8639876,11.046604847215557,0,0.005783838092701881,0.002205523743610311,0.004735048247115797,0.012615523114569769,-0.07062285935918036,2589042302.8644156,699560746.0857681,-238401408.3192537,742026888.9168025,-147903503.85116905,-5880568685.555316,-2971397266.9287333
