,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
10,2030,0.04874744414096422,0,208,792,0,0,0,1000,0,190077951294.8198,187335914168.65924,2742037126.158007,8620214867.21619,90583714.57341921,0,4251463109.990231,2356714590.3940334,2113504433.7262273,1052300.4628071818,0,247223411.28390035,197847991.00880477,86112727.64657478,70661.75651311014,0,0,807846.8578718469,79.8448462419547,0,0.005826279488386293,0.0021385525774846054,0.015293653053973363,0.023331001707568782,-0.13393566205683072,93125620.92512669,23457852.832992733,1303637.859423639,25292037.557424404,25376626.702466596,-497052204.508317,-257527186.40988275
11,2031,0.048347307021661644,0,193,807,0,0,0,1000,0,221630891209.75455,217934437128.05215,3696454081.7047114,9722249113.68589,122267569.36286005,0,5566932509.471176,3110687189.816461,2554125428.7754307,1052300.4628071818,0,317452500.68678755,259560201.5212947,100964167.03097984,70661.75651311014,0,0,1601272.9105957462,79.8448462419547,0,0.005817946906789469,0.0021385525774846054,0.013879310539516824,0.021772572313421223,-0.1286839696300775,120279651.34939817,30297809.90589425,658277.8505607942,25377293.416443598,28913412.510342877,-641730974.3404934,-332515875.28361124
12,2032,0.047914186611052303,0,188,812,0,0,0,1000,0,231604281314.20035,226725115164.74725,4879166149.448661,10966292220.502419,161071267.04958844,0,7159532189.5995865,4046769530.4814796,2680711842.75049,0.0,0,401266922.0203119,334013139.0485719,102838718.93912111,0.0,0,0,2934030.150051065,79.8448462419547,0,0.005815464310293213,0.0021385525774846054,0.012647334007847061,0.02046489276839215,-0.12363819900877675,153715567.51506063,38720140.87087109,-2534242.905786393,27837684.89386625,32272479.360749703,-807458459.6159294,-418466534.9319125
13,2033,0.04745098729248948,0,168,832,0,0,0,1000,0,242026473973.32977,235705421943.50195,6321052029.833003,11313131684.108427,207735610.51255238,0,9058674174.639536,5189022476.638498,2810028924.559705,0.0,0,499440391.33999497,422313097.70559335,104616087.06369844,0.0,0,0,5047197.163698151,79.8448462419547,0,0.005812777073438796,0.0021385525774846054,0.011654508469653541,0.01931850955260763,-0.11879027588344594,194150180.77627927,48905406.72808615,-6532715.69601061,31996240.16495618,35292494.96754768,-997001019.6471896,-516790907.9276157
14,2034,0.04696044451987401,0,158,842,0,0,0,1000,0,252917665302.13074,244865602264.89212,8052063037.242507,11656981242.054342,262944395.11126497,0,11291944287.932116,6566040379.858506,2941936198.5993032,0.0,0,612969265.9862877,525087524.0235941,106292314.24560638,0.0,0,0,8241300.749298734,79.8448462419547,0,0.005809903216078747,0.0021385525774846054,0.010755654831106793,0.018335342133586823,-0.11413244254280576,242424007.42559206,61065329.0993467,-11436524.789309327,36630023.91930375,37839652.06767399,-1215692886.2059681,-630236916.2221302
15,2035,0.04644513338839637,0,141,859,0,0,0,1000,0,264298960240.7286,254198305465.4785,10100654775.252308,11997352191.3531,327264729.33686066,0,13882875835.178621,8208941034.768091,3076327814.7620883,0.0,0,742127057.146929,643139005.9879969,107865361.83437286,0.0,0,0,12877368.190346533,79.8448462419547,0,0.005806859709965974,0.0021385525774846054,0.00995935213948113,0.017480184773548693,-0.1096572454597871,299423421.15336835,75423180.8431547,-17350229.806086972,44747842.89953699,39758825.16667282,-1458783394.8414814,-756511548.7306073
16,2036,0.045907476797893386,0,128,872,0,0,0,1000,0,276192413451.56696,263700242995.59216,12492170455.971317,12333884746.579952,401135910.8575324,0,16859939544.773655,10144311480.666891,3213156417.681117,0.0,0,887734555.228211,776311642.005771,109335687.00816348,0.0,0,0,19375108.494490027,79.8448462419547,0,0.005803662531929354,0.0021385525774846054,0.009279642661779278,0.016689905747503325,-0.10535752336429748,365833073.4087894,92151422.04919608,-24354396.70433352,55302176.13895037,40890962.715157464,-1729325056.764721,-896918369.0457768
17,2037,0.04534975322749448,0,117,883,0,0,0,1000,0,288621072056.8847,273367141222.51904,15253930834.365026,12666393409.728237,484824072.2850171,0,20250117826.461086,12402406800.422829,3352360466.719557,0.0,0,1050486628.1106218,924316556.5132462,110703513.55063403,0.0,0,0,28208610.440798063,79.8448462419547,0,0.005800326714522349,0.0021385525774846054,0.008677805203629164,0.016028409220540742,-0.10122639578366117,442419636.54794484,111443173.44108704,-32539289.52630691,69803508.57409437,41076300.178748384,-2025630724.4082592,-1050794588.9251026
18,2038,0.044774104139395074,0,104,896,0,0,0,1000,0,301609020299.4399,283195977571.2766,18413042728.167156,12994676948.201145,578612219.0256131,0,24081116201.19403,15017146964.328436,3493896436.5649643,0.0,0,1230810781.7673173,1087080375.583333,111969910.07436639,0.0,0,0,39900171.77161587,79.8448462419547,0,0.0057968663942597415,0.0021385525774846054,0.008133041066674642,0.015394441467480723,-0.09725725203239492,530024930.84100163,133510485.10572326,-42003880.13428083,88373634.65256202,40148433.485492095,-2347954943.6431575,-1217889121.5728965
19,2039,0.04418254102879403,0,91,909,0,0,0,1000,0,315181426212.91693,293184434695.02246,21996991517.896366,13318595057.76863,682723582.3897846,0,28385569648.949314,18023658902.089577,3637730957.242078,0.0,0,1429430598.3051057,1264384781.1690738,113136437.4048402,0.0,0,0,55012866.191931866,79.8448462419547,0,0.005793294857553354,0.0021385525774846054,0.007643810884692178,0.01482820967504769,-0.09344374063370084,629477664.3489465,158562104.23365274,-52845543.4289084,112845696.23706311,37933055.94974251,-2693818149.789443,-1397360944.2493775
20,2040,0.04357695213626693,0,79,921,0,0,0,1000,0,329364590392.49786,303328071693.13074,26036518699.3693,13638044916.445671,797345082.0068771,0,33197130391.621925,21462271566.462017,3783800079.442942,0.0,0,1647223712.0316656,1456128734.4654653,114203858.0339657,0.0,0,0,74142276.09113914,79.8448462419547,0,0.005789624584452354,0.0021385525774846054,0.007196811016593081,0.014287817642858741,-0.0897797591557486,741721069.7678636,186835626.16708317,-65175257.812537625,143310423.59405676,34244835.00659214,-3065418086.1882095,-1590080121.3543708
21,2041,0.042959108838115594,0,67,933,0,0,0,1000,0,344185996960.16266,313621790726.3438,30564206233.81915,13952869875.286703,922718651.5541321,0,38552214767.410385,25373985892.620224,3932030393.8940964,0.0,0,1885052748.2754445,1662457346.3745916,115172876.27145198,0.0,0,0,97907441.82792847,79.8448462419547,0,0.00578586729028941,0.0021385525774846054,0.006788798993712959,0.013818219229966055,-0.08625944444648234,867657352.154001,218558311.60209772,-79099242.76557222,180307127.27340588,28891121.90637146,-3462594805.3734384,-1796064184.9798374
22,2042,0.04233067172953547,0,55,945,0,0,0,1000,0,359674366823.3655,324059306246.7927,35615060576.5775,14262910734.472143,1059089979.4264641,0,44483998338.727646,29800094431.980343,4082331388.2288547,0.0,0,2143589772.0814152,1883689470.82866,116043941.8448157,0.0,0,0,126940894.70780215,79.8448462419547,0,0.0057820339653284845,0.0021385525774846054,0.006412756217874257,0.013379083857689272,-0.08287716325132675,1008134024.2088802,253943644.51903322,-94717399.77797307,223810708.33170477,21693097.571380593,-3886980499.8840513,-2016144007.976715
23,2043,0.041693196414774494,0,37,963,0,0,0,1000,0,375859713330.4262,334636782829.41504,41222930501.006645,14567991566.077715,1206722702.9600017,0,50994648018.98503,34800127880.21889,4234647832.03163,0.0,0,2421634978.450896,2121552463.4505527,116818741.9932133,0.0,0,0,161877758.18886307,79.8448462419547,0,0.005778134912507347,0.0021385525774846054,0.006056031536714318,0.01296586660785976,-0.07962750319877776,1164504571.6346614,293332560.8289462,-112188762.93605092,278314013.8493327,12393202.892996134,-4227262816.7405725,-2189757538.316169
24,2044,0.04104813901781897,0,21,979,0,0,0,1000,0,392773400430.2965,345371768234.8204,47401632195.47006,14868025948.364523,1365792191.375134,0,58091772977.48232,40403413708.63601,4389232414.348923,0.0,0,2718941825.1268005,2375787458.820028,117507316.56797865,0.0,0,0,203344216.88513434,79.8448462419547,0,0.005774179783361537,0.0021385525774846054,0.005733803996746688,0.012638789046395498,-0.07650526413945352,1337102212.4518418,336808996.3940452,-131550970.10089605,342306398.77193266,882182.3267624322,-4596179302.876149,-2378662727.08694
25,2045,0.04039686142653156,0,1,999,0,0,0,1000,0,410448203449.6473,356287146327.87476,54161057121.77901,15163528732.264816,1535873796.766427,0,65738296406.52184,46647220260.18822,4546414664.5254345,0.0,0,3032859494.4491515,2646940462.3199806,118120837.53138147,0.0,0,0,251946058.30180773,79.8448462419547,0,0.005770177612214944,0.0021385525774846054,0.005445663382126841,0.012304015622178805,-0.07350544982474588,1526454169.5877247,384505755.8895222,-152863977.38872916,421269833.1873811,-12998901.950871496,-4602702838.61743,-2381994041.2664385
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,367436974114.84503,61481398490.04323,15455117014.560759,1716441898.6469266,0,74007123928.5102,53412624596.360535,4706973007.459075,0.0,0,3366894174.0148144,2927376648.0733438,118680733.01927528,0.0,0,0,308257980.10950065,79.8448462419547,0,0.005766136848716134,0.0021385525774846054,0.005234751114907884,0.012106563546621053,-0.07062325991175684,1728369023.3484492,435367042.7970479,-175631848.8621399,502703499.1223626,-28631788.122095186,-4602702838.61743,-2381994041.2664385
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,378818227379.2595,69401471992.8487,15744165440.725853,1906214619.0794976,0,82851749015.63004,60649136031.27675,4870863894.195861,0.0,0,3718385202.657847,3213430433.207193,119186063.45174778,0.0,0,0,372814092.1130634,79.8448462419547,0,0.005762065388797732,0.0021385525774846054,0.00506106613050054,0.011862297843934994,-0.0678540822817256,1940835764.0442069,488886294.38038903,-199619011.32596603,586443262.4267924,-45717937.92929106,-4602702838.61743,-2381994041.2664385
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,390483442151.40204,77906143692.45139,16030493363.552664,2105466682.2757726,0,92191483186.07536,68290736716.18651,5038843847.465054,0.0,0,4083388101.0141983,3500650871.1366696,119655084.5793913,0.0,0,0,446099623.7906721,79.8448462419547,0,0.00575797060413185,0.0021385525774846054,0.004921383426318717,0.011663684063852792,-0.06519348565965472,2161470061.4761167,544462910.4357026,-224541581.6869698,671940620.1513174,-63882095.81586848,-4602702838.61743,-2381994041.2664385
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,402528287993.85626,86938829212.96996,16315291746.868752,2313102529.364081,0,101922572835.51886,76252537338.45848,5212290516.068478,0.0,0,4457237258.147305,3783665000.11038,120118313.5979536,0.0,0,0,528543868.7103129,79.8448462419547,0,0.00575385937015107,0.0021385525774846054,0.004815044261761728,0.011516205083295929,-0.0626372125233247,2387451681.076976,601386488.7474155,-250061054.49506608,758565403.5606211,-82666347.53764112,-4602702838.61743,-2381994041.2664385
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,415080018621.56616,96413118859.56654,16600667579.781176,2527111922.889774,0,111925912929.96439,84437088324.82315,5393036362.948467,0.0,0,4834900972.765786,4056505394.89057,120612856.16281088,0.0,0,0,620514695.524089,79.8448462419547,0,0.005749738092701877,0.0021385525774846054,0.004740630166931882,0.011418116937929582,-0.060181172290350006,2615739096.6443605,658890884.9039733,-275810419.7157508,845692403.6819752,-101569128.46742356,-4602702838.61743,-2381994041.2664385
