,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
10,2030,0.04874744414096422,0,217,783,0,0,0,1000,0,190077951294.8198,187488916147.18384,2589035147.633432,8626159325.984549,84639255.80504373,0,4051100111.2472687,2288422971.854466,2114035093.5284903,0.0,0,235053099.27723986,192795366.02509078,86076775.80942413,0.0,0,0,706057.8005507812,0.7737821318075062,0,0.005763579488386297,0.0021050652527231386,0.015627493842701175,0.027180048898772586,-0.1352532562174186,90610987.34215268,24844624.40791355,3841045.6090004756,21567261.407620076,23493724.78574335,-449341007.10044867,-215780872.13311946
11,2031,0.048347307021661644,0,190,810,0,0,0,1000,0,221630891209.75455,218117385696.34827,3513505513.4085436,9729291198.164108,115225484.88464996,0,5330474083.635433,3014203208.6986566,2555086963.4752207,0.0,0,303487288.4119903,252544576.49072772,100942570.17997663,0.0,0,0,1418570.4580034239,0.7737821318075062,0,0.005755246906789478,0.0021050652527231386,0.014143920062768649,0.02537139287578495,-0.1299499001846591,116749680.77437925,32011592.122160684,3960458.380610223,19488524.865589306,26485944.754427925,-584630987.3658477,-280578100.0627545
12,2032,0.047914186611052303,0,189,811,0,0,0,1000,0,231604281314.20035,226941898260.78503,4662383053.410362,10974551842.462015,152811645.08999488,0,6884471446.941634,3916080627.245384,2682160493.6663475,0.0,0,385474588.28044367,324728609.77615434,102832703.82474023,0.0,0,0,2630751.7713229703,0.7737821318075062,0,0.005752764310293212,0.0021050652527231386,0.012887770182032639,0.0238449281640132,-0.12485449171631902,148963831.6543217,40844389.36572083,1706743.6803197681,18173211.560722463,29198585.17421728,-742676202.6269827,-356346437.4296957
13,2033,0.04745098729248948,0,168,832,0,0,0,1000,0,242026473973.32977,235959054262.13135,6067419711.203529,11322726259.913961,198141034.70702672,0,8739507965.931383,5023604070.655349,2812008101.186262,0.0,0,481517267.6317222,410944537.677349,104626254.9414563,0.0,0,0,4574577.367370068,0.7737821318075062,0,0.005750077073438792,0.0021050652527231386,0.011849083863784788,0.02249613193412381,-0.1199588770717705,188169055.21069795,51594068.6558098,-1179746.2926753582,18347149.67891426,31431337.012238026,-924147230.8808978,-443302694.36085004
14,2034,0.04696044451987401,0,155,845,0,0,0,1000,0,252917665302.13074,245160671962.0506,7756993340.083717,11667986748.378262,251938888.78735167,0,10924716491.176294,6363025081.97776,2944511968.4739485,0.0,0,592634588.4663118,511806048.64756185,106319986.58766186,0.0,0,0,7542513.261949042,0.7737821318075062,0,0.005747203216078745,0.0021050652527231386,0.010915963815776742,0.021331454103460774,-0.11525522222312885,235124855.53822166,64468878.4016209,-4770076.100291147,20780732.326181732,33046419.753591813,-1129547361.802521,-541784063.8643165
15,2035,0.04644513338839637,0,142,858,0,0,0,1000,0,264298960240.7286,254539001059.15225,9759959181.57852,12009897414.076885,314719506.61309266,0,13459735284.55302,7969381389.128587,3079560490.6873746,0.0,0,719168718.8230221,628108151.5105164,107911496.07742725,0.0,0,0,11889416.220590498,0.7737821318075062,0,0.005744159709965965,0.0021050652527231386,0.01009464730867421,0.020294251687472203,-0.11073600031913634,290856385.90915126,79749905.35385488,-9159886.680681102,27125581.047525242,33844480.61486323,-1358300033.0503917,-651531924.7989947
16,2036,0.045907476797893386,0,129,871,0,0,0,1000,0,276192413451.56696,264093068912.75085,12099344538.812353,12348075216.046144,386945441.39134556,0,16377973754.555067,9864009324.16378,3217139661.724596,0.0,0,862071502.7374836,759596256.693446,109402238.85557923,0.0,0,0,18031336.28398516,0.7737821318075062,0,0.0057409625319293665,0.0021050652527231386,0.009404405784593471,0.019393031764403847,-0.10639397964059451,355868013.3139822,97575441.88532637,-14396000.38966325,36673949.06305015,33673252.71376054,-1611549652.0233288,-772963508.1299667
17,2037,0.04534975322749448,0,118,882,0,0,0,1000,0,288621072056.8847,273816330689.2487,14804741367.635078,12682408116.000502,468809366.0127465,0,19704686002.498024,12078206621.850918,3357155235.554329,0.0,0,1021987975.7587211,906027773.8083196,110791135.14025228,0.0,0,0,26441407.025068253,0.7737821318075062,0,0.005737626714522356,0.0021050652527231386,0.008784248467419703,0.01861004948513665,-0.10222221202807052,430965711.65215135,118166477.95985138,-20553644.849884365,50623805.02179707,32357965.475768708,-1888088016.283207,-905588321.7579615
18,2038,0.044774104139395074,0,105,895,0,0,0,1000,0,301609020299.4399,283706021520.81573,17902998778.627937,13012605735.397816,560683431.8289679,0,23471799887.47544,14640713261.863735,3499567397.8896027,0.0,0,1199493943.0582485,1067143988.7920475,112079256.47699128,0.0,0,0,37643356.77772952,0.7737821318075062,0,0.00573416639425974,0.0021050652527231386,0.008228341824824664,0.017884923571349427,-0.09821402176335971,516820953.1882425,141707124.5412688,-27695271.15296909,68003449.14061232,29748465.57708301,-2190884830.862303,-1050716449.6511558
19,2039,0.04418254102879403,0,94,906,0,0,0,1000,0,315181426212.91693,293757249014.62604,21424177198.292747,13338529358.978413,662789281.1799977,0,27707445907.068462,17590219602.198196,3644305697.9487967,0.0,0,1395321195.554974,1242663024.9471128,113266894.5769489,0.0,0,0,52203301.70616693,0.7737821318075062,0,0.005730594857553362,0.0021050652527231386,0.007725341480823683,0.01720327529468594,-0.09436299488691245,614387992.3744284,168459028.63452998,-35909706.87385574,89619486.38426313,25634756.23120419,-2519705942.452047,-1208366501.5284944
