,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
15,2035,0.04644513338839637,0,151,849,0,0,0,1000,0,264298960240.7286,254555853197.20407,9743107043.526615,12010593985.050793,314022935.63915163,0,13448658346.345665,7925538614.449774,3097939123.4508986,-2.1732240648274605e-41,0,719649128.5258856,625091656.8918726,109126527.05892904,-3.395662601292907e-43,0,0,11655699.426404681,2.1252805719429317,0,0.005958959709965968,0.0021142693963671806,0.009837979617953383,0.019154401094959982,-0.10138792494488309,289054008.16141504,78574184.58941324,-12182923.080794746,44177984.92939477,31860294.50144814,-1254198399.1966932,-613546504.925403
16,2036,0.045907476797893386,0,134,866,0,0,0,1000,0,276192413451.56696,264106269365.51855,12086144086.044996,12348807255.921711,386213401.51577383,0,16373638430.212515,9809306762.418318,3235465637.9076705,5.435527236264242e-101,0,863208475.8360919,755985859.2729485,110615232.40005979,8.493011306662878e-103,0,0,17690443.540965986,2.1252805719429317,0,0.005955762531929361,0.0021142693963671806,0.009158993478903199,0.018303119745222123,-0.09741244754461206,353692996.4757858,96145142.4591622,-18098486.990129396,54337609.1506299,31476342.74815835,-1489663493.9505053,-728719165.1761802
17,2037,0.04534975322749448,0,120,880,0,0,0,1000,0,288621072056.8847,273823925680.75317,14797146376.130737,12683012369.623192,468205112.3900686,0,19704250102.325306,12013772982.865896,3375400419.886103,5.435527236264242e-101,0,1023428458.4220144,902124187.5288048,112001277.08912669,8.493011306662878e-103,0,0,25962214.264518097,2.1252805719429317,0,0.00595242671452235,0.0021142693963671806,0.008549162595875993,0.0175579691318427,-0.09359285084284293,428460651.2790785,116469397.94068731,-25051519.615938473,69411572.55813052,29929294.381277088,-1745329564.6609268,-853696462.6647367
18,2038,0.044774104139395074,0,105,895,0,0,0,1000,0,301609020299.4399,283709089786.1169,17899930513.327003,13013019630.06407,560269537.1626971,0,23468049979.66727,14572087246.163988,3517747323.4825106,-5.45357702505928e-132,0,1200798727.3465772,1063333968.9102923,113287206.57690409,-8.521214101655125e-134,0,0,36991390.58982637,2.1252805719429317,0,0.00594896639425974,0.0021142693963671806,0.008005344146563658,0.01686601148400492,-0.08992302266996213,514175429.7584773,139769434.04508185,-33126878.51344225,90188864.31103225,27034479.551198352,-2022163204.0518742,-989122582.8661499
19,2039,0.04418254102879403,0,91,909,0,0,0,1000,0,315181426212.91693,293760748285.6029,21420677927.315792,13338794071.32623,662524568.832195,0,27697511805.502407,17519075498.436523,3662491755.7611427,-5.45357702505928e-132,0,1396083964.1325963,1239324113.7864246,114474995.02925573,-8.521214101655125e-134,0,0,51341788.81931185,2.1252805719429317,0,0.005945394857553361,0.0021142693963671806,0.0075149260334978025,0.016281721197672475,-0.08639709051795455,611659172.8373615,166268653.59186566,-42409876.95274291,113886239.82539776,22597765.164449673,-2326270356.594124,-1137834287.116903
20,2040,0.04357695213626693,0,80,920,0,0,0,1000,0,329364590392.49786,303975041686.05475,25389548706.44581,13660265230.21994,775124768.2326134,0,32430233448.959625,20891579377.90885,3809578139.83546,-5.4535770250593e-132,0,1610510490.694504,1429645143.0559118,115565447.10991132,-8.521214101655156e-134,0,0,69611582.67520207,2.1252805719429317,0,0.005941724584452361,0.0021142693963671806,0.007074756068928708,0.015712829252260703,-0.08300941214313803,721744651.2463003,196193430.47400326,-52987194.5726191,144969332.99613282,16429751.210478792,-2615226354.7370877,-1279829582.0271766
21,2041,0.042959108838115594,0,66,934,0,0,0,1000,0,344185996960.16266,314344591078.2799,29841405881.882523,13977283130.208574,898305396.6322668,0,37703292879.02372,24731773141.917667,3958900219.0405297,-4.208004971303397e-162,0,1844632983.68332,1634809212.8324428,116558088.2512556,-6.575007767661558e-164,0,0,92423236.34262408,2.1252805719429317,0,0.0059379672902894025,0.0021142693963671806,0.006671139344040826,0.015175729677403983,-0.07975456653736965,845378354.0061526,229801050.87655616,-64957591.10084852,182063397.97031432,8311524.198635189,-2960604015.563253,-1448725667.2703133
22,2042,0.04233067172953547,0,55,945,0,0,0,1000,0,359674366823.3655,324861853823.26117,34812513000.10862,14289607955.916185,1032392757.982404,0,43547927346.588646,29086421147.28801,4110349378.9942236,-4.208004971303397e-162,0,2099432978.0469475,1854963215.2366364,117452735.2728291,-6.575007767661558e-164,0,0,120412584.67670797,2.1252805719429317,0,0.0059341339653284884,0.0021142693963671806,0.006293839394085619,0.014697018531697659,-0.07662734525327601,983586998.0836622,267370609.52296117,-78428157.28338607,227215722.22463158,-1976720.7584954142,-3327141896.3704042,-1627925865.1958337
23,2043,0.041693196414774494,0,42,958,0,0,0,1000,0,375859713330.4262,335523757872.51196,40335955457.9093,14597019739.703945,1177694529.3338003,0,49994728693.12599,33991924188.73637,4263881382.058756,-4.208004971303397e-162,0,2375146257.9214573,2090619621.5801444,118251312.54721516,-6.575007767661558e-164,0,0,154217265.90861967,2.1252805719429317,0,0.005930234912507338,0.0021142693963671806,0.005951009026129666,0.01423801801883283,-0.07362274406962653,1137001210.994648,309073531.27305764,-93464540.43271852,279911830.4974382,-14605466.295749815,-3649658534.0046844,-1787092642.8062832
24,2044,0.04104813901781897,0,28,972,0,0,0,1000,0,392773400430.2965,346330158464.65436,46443241965.63651,14899448941.076372,1334369198.6632938,0,57044896792.65527,39490801566.07258,4419494143.688344,1.1143894673700083e-221,0,2670992591.3993635,2342343085.5198593,118956967.03181502,1.741233542765638e-223,0,0,194464927.0770481,2.1252805719429317,0,0.005926279783361541,0.0021142693963671806,0.005636339149453327,0.01382096931149295,-0.0707359549835115,1306382765.2351718,355116890.41411006,-110145747.41777363,340939364.10087234,-29772438.702948306,-4008915222.714209,-1963506387.0805278
25,2045,0.04039686142653156,0,10,990,0,0,0,1000,0,410448203449.6473,357301486631.894,53146716817.75944,15196917576.414377,1502484952.616852,0,64667326739.1104,45622007398.43374,4577481871.86888,-2.8038718651125345e-237,0,2984562359.681792,2610765606.8603706,119580478.05109951,-4.381049789238335e-239,0,0,241761811.23939097,2.1252805719429317,0,0.005922277612214952,0.0021142693963671806,0.005349853284326622,0.013441155680072129,-0.06796235851651199,1492319951.8496287,405660603.3901361,-128531112.76711856,412659068.429957,-47641080.55172964,-4266755119.1754246,-2092063434.2183642
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368487121424.42896,60431251180.45868,15490000482.70662,1681558430.5010843,0,72873262115.70398,52335954524.73755,4738555627.597616,-2.8038718651125345e-237,0,3316056393.965113,2891879016.0353217,120142153.79184946,-4.381049789238335e-239,0,0,296682475.39483035,2.1252805719429317,0,0.005918236848716131,0.0021142693963671806,0.005116609701551441,0.013175849222342042,-0.06529751632254867,1692699054.8275075,460130094.14513993,-148397407.58947292,492183863.6572175,-67882728.02235611,-4266755119.1754246,-2092063434.2183642
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,379921307752.2442,68298391619.864006,15779977170.61725,1870402889.1880944,0,81670987519.08313,59534093491.138985,4903208539.443132,-2.8038718651125345e-237,0,3665683599.334874,3179417461.5260153,120654849.51342759,-4.381049789238335e-239,0,0,359761250.7000202,2.1252805719429317,0,0.005914165388797732,0.0021142693963671806,0.004940597366009515,0.012958346779425766,-0.0627371640855812,1904039165.1861053,517579139.5608683,-169380866.93372187,573732404.0643132,-89896191.16736409,-4266755119.1754246,-2092063434.2183642
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391635640654.22314,76753945189.6293,16067636775.79399,2068323270.0344403,0,90982498495.11055,67152602471.524895,5071895577.689283,-5.431962009838422e-282,0,4029583516.8594775,3469022240.7704315,121129166.72766617,-8.487440640372534e-284,0,0,431485293.6964743,2.1252805719429317,0,0.0059100706041318556,0.0021142693963671806,0.004798244030199865,0.012732338415104846,-0.06027720469579283,2124006740.786528,577373407.7630287,-191236932.34541726,657077942.0688696,-113264565.82921392,-4266755119.1754246,-2092063434.2183642
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403716392663.2512,85750724543.5753,16353634345.258175,2274759930.974666,0,100705288279.47142,75107612295.0929,5245859071.464774,-5.431962009838422e-282,0,4403113809.643654,3755349579.6352963,121592665.63178705,-8.487440640372534e-284,0,0,512288737.5304786,2.1252805719429317,0,0.0059059593701510675,0.0021142693963671806,0.004689010627296023,0.012562880970558495,-0.0579137016933406,2349795615.584759,638750092.4853011,-213667584.54166943,741600475.1614608,-137471092.26434386,-4266755119.1754246,-2092063434.2183642
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416286573866.7967,95206563614.33662,16639860894.92748,2487918607.7434683,0,110719774120.7663,83301282528.87961,5426870372.655126,-8.147943014757637e-283,0,4781198318.128753,4032387737.056189,122081510.0643072,-1.2731160960558807e-284,0,0,602547793.0115625,2.1252805719429317,0,0.005901838092701873,0.0021142693963671806,0.0046116102083680515,0.012448285467429368,-0.05564287296917965,2578337389.568308,700875103.8269441,-236344634.9174419,826679494.7420969,-161941813.18418965,-4266755119.1754246,-2092063434.2183642
