,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
12,2032,0.047914186611052303,0,177,823,0,0,0,1000,0,231604281314.20035,226881825315.6722,4722455998.52342,10971165168.340689,156198319.21132252,0,6933270601.852455,3807105239.2759314,2692721318.9087906,0.0,0,390272298.14580536,315473443.2469336,103666607.48846066,0.0,0,0,3030499.23522905,138.20342273579524,0,0.005856664310293219,0.0021611767268154745,0.01291236414977075,0.017490722172401663,-0.11341902892817395,144055527.94898236,36292687.0846308,-1902879.7008571383,15581950.791828062,31285571.169591226,-733194009.6752737,-360499877.9981955
13,2033,0.04745098729248948,0,168,832,0,0,0,1000,0,242026473973.32977,235906109786.1431,6120364187.191531,11319587502.994535,201279791.62645638,0,8782174446.052914,4915429730.744337,2822671525.8023415,0.0,0,486031707.61355406,401518212.72693586,105464951.10740702,0.0,0,0,5159556.993136731,138.20342273579524,0,0.005853977073438809,0.0021611767268154745,0.011852278287820999,0.016512102945861362,-0.10897180519310136,183289107.80643544,46177014.72723742,-5896980.900232273,19996818.92775709,34407133.7505212,-905419558.3592838,-445477780.95599544
14,2034,0.04696044451987401,0,151,849,0,0,0,1000,0,252917665302.13074,245114226309.8734,7803438992.261181,11665120935.470406,254804701.69519436,0,10957359280.963964,6259437735.299398,2955268924.929808,0.0,0,596541963.9585136,502519574.3173038,107162893.97323956,0.0,0,0,8349484.503877394,138.20342273579524,0,0.005851103216078752,0.0021611767268154745,0.010908313835413908,0.0156162402470885,-0.10469895959489608,230405713.389749,58047355.61086364,-10829385.42740211,27321605.013320606,37078537.82477306,-1099454205.739703,-540984852.2408091
15,2035,0.04644513338839637,0,138,862,0,0,0,1000,0,264298960240.7286,254501283020.01547,9797677220.715664,12007273082.313736,317343838.3762288,0,13486756805.57892,7865396785.056495,3090443073.1596146,0.0,0,722682866.1831042,618723883.5461237,108759513.64002003,0.0,0,0,12945447.889505943,138.20342273579524,0,0.005848059709965971,0.0021611767268154745,0.010111140341238417,0.01489301296169072,-0.10059365466901195,286123461.163128,72084628.69430816,-16787283.707550526,36935590.16840039,39135412.95464859,-1317667981.115471,-648452154.5136354
16,2036,0.045907476797893386,0,124,876,0,0,0,1000,0,276192413451.56696,264062114330.9549,12130299120.608746,12345765597.593216,389255059.8442695,0,16395467169.298817,9762317706.600222,3228119585.796121,0.0,0,864912332.0740918,750356179.9580269,110254125.1152355,0.0,0,0,19347965.69392053,138.20342273579524,0,0.005844862531929359,0.0021611767268154745,0.009405596982292036,0.014221784460641665,-0.09664932105172246,351213769.3378242,88483181.53334296,-23864327.53963077,50011613.737342454,40431945.18595829,-1560034738.4902933,-767911614.2140578
17,2037,0.04534975322749448,0,112,888,0,0,0,1000,0,288621072056.8847,273793887664.96786,14827184391.916172,12680335176.4514,470882305.5618675,0,19713686106.14898,11975854251.774559,3368257673.587095,0.0,0,1024051063.4907141,896984463.7051431,111647507.6399227,0.0,0,0,28009802.196681272,138.20342273579524,0,0.0058415267145223515,0.0021611767268154745,0.008802091215085045,0.01364488761754876,-0.09285964696773727,426289057.30048895,107397304.25123313,-32134760.912776437,67068704.795895256,40811406.163568854,-1825031447.9778872,-898479255.3630834
18,2038,0.044774104139395074,0,100,900,0,0,0,1000,0,301609020299.4399,283692078516.754,17916941782.690117,13010821844.533546,562467322.6932417,0,23467716872.657295,14539724470.694382,3510792183.430911,0.0,0,1200598161.0475159,1058418178.0728446,112939857.97691011,0.0,0,0,39431454.80259238,138.20342273579524,0,0.005838066394259734,0.0021611767268154745,0.00824902044949579,0.01311660470950254,-0.08921856813001502,512189984.7265554,129038788.77974026,-41700546.264615625,89575174.03513956,40121944.75231469,-2111265528.957147,-1039585154.1767831
19,2039,0.04418254102879403,0,86,914,0,0,0,1000,0,315181426212.91693,293754703944.7751,21426722268.143776,13337025593.897398,664293046.261027,0,27688065077.55994,17489789291.699795,3655694560.885676,0.0,0,1395042980.7918417,1234618960.8801322,114132779.605169,0.0,0,0,54155652.165136516,138.20342273579524,0,0.005834494857553342,0.0021611767268154745,0.007751930396930507,0.012641918716225121,-0.08572025803561047,609775497.9552504,153624034.10858577,-52665645.10949843,116864500.81656958,38176139.87318608,-2421858145.2177453,-1192551459.2007833
20,2040,0.04357695213626693,0,75,925,0,0,0,1000,0,329364590392.49786,303978792418.8852,25385797973.61507,13658847496.026752,776542502.4257975,0,32410737298.25501,20863429797.433434,3802922015.780238,0.0,0,1608536114.2962952,1425180524.9870443,115227560.02878563,0.0,0,0,72760923.28176177,138.20342273579524,0,0.005830824584452358,0.0021611767268154745,0.00729542244725032,0.012202297943923048,-0.0823591186420266,719898078.1883007,181367810.43048918,-65133317.86858201,150692228.85971537,34821993.10070585,-2754530003.5652404,-1356585138.553426
21,2041,0.042959108838115594,0,61,939,0,0,0,1000,0,344185996960.16266,314358297710.87115,29827699249.29129,13976169402.72048,899419124.1203597,0,37660750513.85745,24713912628.395462,3952387482.1221924,0.0,0,1841264129.114267,1630949373.8003418,116224343.71936004,0.0,0,0,95853967.53317997,138.20342273579524,0,0.005827067290289405,0.0021611767268154745,0.00687854923483754,0.011791383678975894,-0.07912977140915238,843863033.8805672,212598971.15340757,-79261795.7723455,191660646.90214399,29788101.41071371,-3110396422.459725,-1531986860.667763
22,2042,0.04233067172953547,0,51,949,0,0,0,1000,0,359674366823.3655,324893793421.48987,34780573401.88006,14288794094.366299,1033206619.5322726,0,43486980249.96709,29069712613.67401,4104099219.824085,0.0,0,2094883679.8279307,1851373552.254539,117126267.88329758,0.0,0,0,124060379.84170124,138.20342273579524,0,0.005823233965328489,0.0021611767268154745,0.006500056564391339,0.011429181853788623,-0.07602704869245104,982108239.7148292,247427832.41078436,-95103944.67994249,238425081.2483242,22949516.099382993,-3490657732.3597064,-1719282795.343577
23,2043,0.041693196414774494,0,39,961,0,0,0,1000,0,375859713330.4262,335574039044.6903,40285674285.73085,14596738814.206537,1177975454.831181,0,49906943162.07464,33980180561.72841,4257895365.007664,0.0,0,2369238331.66073,2087354613.757073,117931730.16523668,0.0,0,0,158013619.104221,138.20342273579524,0,0.005819334912507349,0.0021611767268154745,0.006146398510343627,0.011067927036049297,-0.07304598547362644,1135677724.6198804,286117422.0486137,-112786845.40755598,292578182.3667661,14115071.134244744,-3894617370.3185368,-1918396845.7084632
24,2044,0.04104813901781897,0,20,980,0,0,0,1000,0,392773400430.2965,346404153814.53876,46369246615.75173,14899688281.709288,1334129858.030352,0,56906956088.38321,39503244989.78835,4413849634.959582,0.0,0,2662339396.691298,2340689707.358841,118645918.00674465,0.0,0,0,198342573.3071431,138.20342273579524,0,0.0058153797833615396,0.0021611767268154745,0.005813119176852838,0.01073046189770355,-0.07018181141553428,1305804310.9756806,328978331.66656387,-132459051.4715226,359758793.3271077,3029956.212151314,-4208424877.3097486,-2077071551.925878
25,2045,0.04039686142653156,0,6,994,0,0,0,1000,0,410448203449.6473,357415914921.92285,53032288527.73088,15197809699.074099,1501592829.9571514,0,64491176377.18563,45643787479.68157,4572419623.02229,0.0,0,2974051869.5460625,2609788219.284962,119283681.81160577,0.0,0,0,245658649.6343283,138.20342273579524,0,0.0058113776122149475,0.0021611767268154745,0.0055272410730040035,0.010479504364446578,-0.06742994322862529,1492024644.475324,375893825.91189194,-154061971.95812666,436065713.6146166,-10304704.761581883,-4298085813.292468,-2123767388.2488015
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368640576862.9106,60277795741.97745,15491972711.933764,1679586201.2739184,0,72680602792.64098,52344227274.14499,4734055395.705331,0.0,0,3304878993.613997,2890414756.970659,119858233.72531754,0.0,0,0,300543778.9550991,138.20342273579524,0,0.005807336848716127,0.0021611767268154745,0.005294746175696183,0.010277743225714352,-0.0647859773367039,1692000618.4164584,426274852.9368333,-177310519.43620375,517524262.22690946,-25562490.737561792,-4298085813.292468,-2123767388.2488015
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,380099551986.31256,68120147385.79483,15782961140.658134,1867418919.1472182,0,81462374453.57991,59529313178.549515,4899065292.054336,0.0,0,3653872187.108068,3177550781.955185,120378001.46708794,0.0,0,0,363540058.02336204,138.20342273579524,0,0.005803265388797735,0.0021611767268154745,0.005113556329308544,0.01007959137331937,-0.06224568283026686,1902957485.8874428,479422355.767754,-201867651.7471329,601227657.3790101,-42334414.81254915,-4298085813.292468,-2123767388.2488015
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391833087239.3524,76556498604.50005,16071244378.767471,2064715667.060957,0,90759754069.56656,67136260137.083885,5068028870.376749,0.0,0,4017219841.872474,3466882814.289917,120857018.15691254,0.0,0,0,435141192.4883954,138.20342273579524,0,0.005799170604131858,0.0021611767268154745,0.004966790728293229,0.009902882247321094,-0.05980499469614548,2122591233.7110298,534755871.9227824,-227451678.49441952,686814054.7100419,-60261339.800310545,-4298085813.292468,-2123767388.2488015
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403929835188.6174,85537282018.20839,16357710760.734854,2270683515.497976,0,100471439845.10999,75082184862.52855,5242222732.580895,0.0,0,4390323540.669059,3753110253.5369387,121323822.40134892,0.0,0,0,515785904.4063106,138.20342273579524,0,0.005795059370151064,0.0021611767268154745,0.004853940802676701,0.00976994360533581,-0.05746000731261729,2348122244.0781417,591575117.2767894,-253719500.97107577,773648754.5424453,-78894561.32780512,-4298085813.292468,-2123767388.2488015
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416512919141.7822,94980218339.35078,16644316298.631044,2483463204.0399256,0,110478835897.19821,83270054359.69177,5423419861.156808,0.0,0,4768140382.944419,4030256372.2607136,121814724.09876925,0.0,0,0,605853067.7505137,138.20342273579524,0,0.005790938092701891,0.0021611767268154745,0.00477373020730187,0.009679520691990668,-0.05520696819957796,2576502221.1379027,649112118.194661,-280292763.19887626,861093783.1313317,-97733136.78340939,-4298085813.292468,-2123767388.2488015
