,RunId,iteration,Step,avg_consumer_income,consumer_proffer,consumer_reselling,consumer_recycling,consumer_landfilling,consumer_storing,consumer_buying_new,consumer_buying_used,consumer_recycle_manufactor,consumer_recycle_recycler,avg_new_product_price,avg_used_product_price,new_price_to_income,used_price_to_income
77,0,0,77,5407.8459,1635,75,2435,25,5830,0,0,1621,814,4829.5,2422,0.8930542935774113,0.4478677914990144
78,0,0,78,5434.3207,0,0,0,0,0,8788,1212,0,0,4829.5,2424,0.8887035319796271,0.4460539106571314
79,0,0,79,5461.186,1920,66,2117,24,5873,0,0,1397,720,4829.5,2425,0.884331718421603,0.44404274089913803
80,0,0,80,5488.394,0,0,0,0,0,8900,1100,0,0,4831.875,2428,0.880380490176179,0.44238806470526715
81,0,0,81,5517.8997,1440,101,2784,42,5633,0,0,1892,892,4847.625,2430,0.8785272048348396,0.4403849529921684
82,0,0,82,5546.3876,0,0,0,0,0,8891,1109,0,0,4847.625,2432,0.8740148272363799,0.4384835996676467
83,0,0,83,5575.194,1489,85,2729,52,5645,0,0,1792,937,4852.5,2433,0.8703733000143133,0.43639737020810393
84,0,0,84,5604.1111,0,0,0,0,0,8873,1127,0,0,4858.25,2434,0.8669082238573036,0.4343240090297282
85,0,0,85,5630.8119,1747,85,2637,35,5496,0,0,1760,877,4871.5,2438,0.8651505478277476,0.43297486104978933
86,0,0,86,5658.0414,0,0,0,0,0,8805,1195,0,0,4871.5,2438,0.8609869839411214,0.4308911560809718
87,0,0,87,5684.8478,1718,82,2535,39,5626,0,0,1669,866,4883.75,2441,0.8590819265205306,0.4293870453312752
88,0,0,88,5709.3552,0,0,0,0,0,8707,1293,0,0,4883.75,2441,0.8553943184337174,0.4275439019803848
89,0,0,89,5736.1925,1500,83,2665,49,5703,0,0,1767,898,4883.75,2439,0.8513922780659819,0.42519493549074583
90,0,0,90,5762.7818,0,0,0,0,0,8751,1249,0,0,4883.75,2442,0.8474639799827229,0.4237536809045937
91,0,0,91,5788.7646,1895,78,2377,40,5610,0,0,1591,786,4883.75,2443,0.8436601481428351,0.42202441605588864
92,0,0,92,5815.9283,0,0,0,0,0,8793,1207,0,0,4886.125,2447,0.8401281356924569,0.4207410878844569
93,0,0,93,5844.8613,1998,103,2196,35,5668,0,0,1459,737,4902.125,2448,0.8387068141377453,0.41882944253955184
94,0,0,94,5873.7098,0,0,0,0,0,8716,1284,0,0,4902.125,2449,0.8345875378453325,0.4169426279793394
95,0,0,95,5901.6568,2194,93,1998,32,5683,0,0,1344,654,4907.0,2447,0.8314614296107493,0.41462932917413975
96,0,0,96,5929.5449,0,0,0,0,0,8765,1235,0,0,4912.875,2448,0.8285416643020951,0.41284787302985093
97,0,0,97,5956.6454,2012,85,1959,33,5911,0,0,1290,669,4926.375,2452,0.8270384871323715,0.41164108912711167
98,0,0,98,5984.0547,0,0,0,0,0,8635,1365,0,0,4926.375,2452,0.8232503289115991,0.4097556126951848
99,0,0,99,6010.6778,2140,57,2078,26,5699,0,0,1370,708,4938.75,2451,0.8216627415962972,0.4077743112432345
100,0,0,100,6036.6694,0,0,0,0,0,8593,1407,0,0,4938.75,2452,0.8181249746756051,0.4061842445769848
101,0,0,101,6063.9607,2239,61,1866,31,5803,0,0,1251,615,4938.75,2457,0.8144429432070693,0.40518072618775386
102,0,0,102,6090.3456,0,0,0,0,0,8658,1342,0,0,4938.75,2459,0.8109145727296658,0.4037537705577825
103,0,0,103,6117.6378,2197,59,1808,33,5903,0,0,1225,583,4938.75,2460,0.8072968948897236,0.4021159932024743
104,0,0,104,6144.791,0,0,0,0,0,8626,1374,0,0,4941.125,2460,0.80411603909718,0.4003390839493158
105,0,0,105,6174.1875,2547,44,1795,17,5597,0,0,1180,615,4957.375,2459,0.8029194124733011,0.3982710275643556
106,0,0,106,6201.6619,0,0,0,0,0,8545,1455,0,0,4957.375,2463,0.7993623451159115,0.3971516086679927
107,0,0,107,6229.7024,2685,50,1596,14,5655,0,0,1055,541,4962.25,2462,0.7965468783869997,0.39520346910953563
108,0,0,108,6259.1111,0,0,0,0,0,8488,1512,0,0,4968.25,2462,0.7937628715361834,0.39334658878319
109,0,0,109,6286.2376,2452,53,1562,19,5914,0,0,1020,542,4982.0,2462,0.7925249277882846,0.3916492116047284
110,0,0,110,6314.1132,0,0,0,0,0,8457,1543,0,0,4982.0,2462,0.7890260820791113,0.38992015537510477
111,0,0,111,6340.6756,2165,77,1638,20,6100,0,0,1070,568,4994.625,2465,0.7877118015625969,0.3887598349929777
112,0,0,112,6366.4758,0,0,0,0,0,8545,1455,0,0,4994.625,2466,0.7845195924564733,0.38734145506372614
113,0,0,113,6393.1343,2519,51,1510,11,5909,0,0,1014,496,4994.625,2472,0.7812482525198947,0.38666480070659554
114,0,0,114,6419.262,0,0,0,0,0,8514,1486,0,0,4994.625,2474,0.7780684134718291,0.38540255873650275
115,0,0,115,6446.164,2936,39,1370,16,5639,0,0,867,503,4994.625,2475,0.7748212735512159,0.38394927587942224
116,0,0,116,6473.859,0,0,0,0,0,8512,1488,0,0,4997.0,2476,0.7718734683594437,0.382461218262554
117,0,0,117,6502.594,2925,41,1218,13,5803,0,0,817,401,5013.5,2475,0.7710000039984043,0.3806173351742397
118,0,0,118,6530.4027,0,0,0,0,0,8403,1597,0,0,5013.5,2475,0.7677168208937559,0.3789965356960299
119,0,0,119,6558.6185,3095,51,1180,10,5664,0,0,761,419,5018.5,2477,0.7651763858501605,0.37767099885440814
120,0,0,120,6588.1557,0,0,0,0,0,8356,1644,0,0,5024.625,2477,0.7626755087163468,0.3759777565669858
