,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
10,2030,0.04874744414096422,0,208,792,0,0,0,1000,0,190077951294.8198,187455751452.8315,2622199841.9855213,8624920727.175018,85877854.61459199,0,4093417129.2679415,2302397412.8081865,2127536080.206675,-5.199004906363226e-25,0,237617868.99697754,193780925.86385125,86944642.02405022,-6.225699152577821e-26,0,0,706344.8832388397,0.02581864534327573,0,0.0058564794883863005,0.002241437382906548,0.015541125488736929,0.027970344120184246,-0.13880116026311862,91120743.29424009,25781523.81134885,4480425.736266659,20339523.62679635,22701721.738521397,-481442878.03379935,-238864033.64943358
11,2031,0.048347307021661644,0,188,812,0,0,0,1000,0,221630891209.75455,218078433945.8664,3552457263.8902416,9727798032.933939,116718650.11480442,0,5379840851.474669,3033603248.9662166,2568504920.1794395,-4.874067099715525e-25,0,306388620.0151763,253881274.3782522,101807732.51982138,-5.836592955541706e-26,0,0,1418514.0171647086,0.02581864534327573,0,0.00584814690678947,0.002241437382906548,0.014106674348135348,0.02614223375758771,-0.13335868892289343,117454837.57916471,33232440.631295424,4780483.765038598,18489586.50433221,25453533.100620147,-621939374.6488326,-308476581.00922704
12,2032,0.047914186611052303,0,177,823,0,0,0,1000,0,231604281314.20035,226896361047.17752,4707920267.018326,10972823393.087696,154540094.46430144,0,6940391892.841972,3942039386.4170966,2695483707.418003,-1.7752706827724374e-40,0,388480342.62654835,326644471.7903615,103694890.53956334,-4.365419711735502e-41,0,0,2629913.2876172336,0.02581864534327573,0,0.0058456643102932065,0.002241437382906548,0.012856297045569676,0.024478743880553877,-0.12812961993631594,149903259.27686173,42413333.21838155,2750003.5510469833,17170800.681793794,27863088.615591746,-786521909.0860722,-389893727.8596708
13,2033,0.04745098729248948,0,169,831,0,0,0,1000,0,242026473973.32977,235906951683.23904,6119522290.095624,11320737978.648548,200129315.97243112,0,8803412722.227362,5055404999.439453,2825236863.4754105,-1.7752706827724374e-40,0,484933862.6367312,413126065.2530796,105485672.01833019,-4.365419711735502e-41,0,0,4572205.571248817,0.02581864534327573,0,0.005842977073438799,0.002241437382906548,0.011826035328850654,0.023137801717051876,-0.12310558567741331,189315289.80158794,53564495.58484419,141978.21288721287,17392171.512600083,29738450.887643356,-974634075.3073617,-482805710.52917093
14,2034,0.04696044451987401,0,157,843,0,0,0,1000,0,252917665302.13074,245101106812.3886,7816558489.745958,11665747083.94673,254178553.21886817,0,10996773672.271004,6401469662.120225,2957633361.4947243,-4.17883714830011e-56,0,596527940.9414672,514188589.3098312,107176353.79644847,-1.2278026672840547e-56,0,0,7537322.110848623,0.02581864534327573,0,0.005840103216078739,0.002241437382906548,0.010887732771891612,0.02194088628442965,-0.11827854661952023,236503995.21570712,66915975.042516105,-3113544.546924437,18804341.450868316,30938763.977958098,-1189756947.647317,-589100116.1076739
15,2035,0.04644513338839637,0,142,858,0,0,0,1000,0,264298960240.7286,254471537140.8611,9827423099.86938,12007380457.910053,317236462.7799381,0,13547550822.335955,8008182223.675498,3092568235.119092,-2.7858914322000733e-56,0,723830437.2332274,630417755.0731151,108764798.24371235,-8.185351115227031e-57,0,0,11879311.874655994,0.02581864534327573,0,0.005837059709965966,0.002241437382906548,0.010092705940084922,0.020897215097522157,-0.11364077847032075,292247885.6110424,82688041.70492005,-7083423.4389669215,22952489.861336317,31250687.03752821,-1430251783.813923,-708038587.7145312
16,2036,0.045907476797893386,0,128,872,0,0,0,1000,0,276192413451.56696,264012736572.34244,12179676879.221373,12345273434.27917,389747223.1583004,0,16476515018.434637,9909860847.06988,3229962196.1642075,-6.932703137253625e-117,0,867199248.0071372,762172613.2264189,110250253.90972967,1.4409969058702405e-116,0,0,18013089.38297097,0.02581864534327573,0,0.005833862531929366,0.002241437382906548,0.00938495442518953,0.01991734341272064,-0.10918485981133287,357501447.9710584,101150756.2410343,-11849342.083847528,30362987.14836012,30499200.60363416,-1698009367.1293983,-840653723.1160249
17,2037,0.04534975322749448,0,114,886,0,0,0,1000,0,288621072056.8847,273724484763.2195,14896587293.664555,12679156019.566492,472061462.44676477,0,19814057366.60955,12132880640.560995,3369812071.666001,-6.932703137253625e-117,0,1027338068.3908532,909168370.3474267,111634848.25163679,1.4409969058702405e-116,0,0,26410268.963445563,0.02581864534327573,0,0.005830526714522361,0.002241437382906548,0.008756594487829415,0.019134600649077998,-0.10490366022205556,432898373.9928524,122483414.1327338,-17465248.183536556,41913854.94802212,28512506.09828443,-1990875613.8764968,-985957188.1525556
18,2038,0.044774104139395074,0,102,898,0,0,0,1000,0,301609020299.4399,283603094180.1044,18005926119.339527,13008962642.747707,564326524.4790682,0,23592646496.30755,14705394484.190365,3512064760.8777266,-1.6390292944720742e-147,0,1205109429.7308662,1070865474.8010703,112919155.27026418,-1.2358809599446742e-147,0,0,37592676.02615043,0.02581864534327573,0,0.0058270663942597365,0.002241437382906548,0.008216922774235167,0.018369396803381274,-0.1007903288697746,519088900.8586231,146869992.20889208,-23986782.01944232,56464252.98053342,25110900.898906603,-2311128584.81155,-1144450221.4765315
19,2039,0.04418254102879403,0,93,907,0,0,0,1000,0,315181426212.91693,293642991238.69745,21538434974.22172,13334521068.377329,666797571.7810885,0,27840738630.079544,17665347390.00959,3656640003.782839,-1.6390292944720742e-147,0,1401399865.846581,1246816248.8803067,114103131.28107515,-1.2358809599446742e-147,0,0,52124216.6623352,0.02581864534327573,0,0.00582349485755335,0.002241437382906548,0.007717880727561164,0.01773135302510377,-0.09683828354676899,617001503.1141541,174573191.230554,-31493414.130145516,78279829.36827064,20094657.73621216,-2654249018.4817176,-1314522442.7236717
20,2040,0.04357695213626693,0,81,919,0,0,0,1000,0,329364590392.49786,303841179982.1965,25523410410.303326,13655616074.018888,779773924.4336743,0,32594203460.171574,21049543378.494747,3803494658.38696,-1.6390292944720784e-147,0,1616795684.6559443,1437133384.7921748,115188155.11619669,-1.235880959944674e-147,0,0,70601656.48499899,0.02581864534327573,0,0.005819824584452353,0.002241437382906548,0.007254392040025744,0.017100672759870223,-0.0930412001373738,727468636.0623546,205828544.46312052,-40056230.634705216,104692695.67909104,13288732.946645131,-3024058554.0659842,-1497678028.277631
21,2041,0.042959108838115594,0,70,930,0,0,0,1000,0,344185996960.16266,314191691753.9301,29994305206.232643,13972134138.695688,903454388.1451467,0,37886212363.10996,24901569764.108612,3952542775.603394,3.2382620866177787e-163,0,1852170457.5250854,1641897693.7122736,116174500.29283276,-3.032813434596706e-164,0,0,93644752.9468966,0.02581864534327573,0,0.005816067290289404,0.002241437382906548,0.006847372992864648,0.016538239433151136,-0.08939300249804645,851483285.9598503,240917005.4841631,-49760220.79949078,137906587.2187213,4415351.946555543,-3407722789.170065,-1688302329.2308786
22,2042,0.04233067172953547,0,57,943,0,0,0,1000,0,359674366823.3655,324689972614.5612,34984394208.80899,14283885562.293213,1038115151.6053778,0,43747469547.8764,29265823020.1539,4103718778.376424,-4.0665870309612123e-178,0,2107893507.5162618,1861739041.7688909,117063296.91574,7.19038625666753e-179,0,0,121885883.33796279,0.02581864534327573,0,0.005812233965328494,0.002241437382906548,0.006465220900060908,0.01599860307202491,-0.08588785273424025,989996783.3045286,280107741.8728417,-60686711.39203535,179204749.2050976,-6723057.505705018,-3794884926.3590636,-1881764447.7279558
23,2043,0.041693196414774494,0,42,958,0,0,0,1000,0,375859713330.4262,335334386491.6434,40525326838.77802,14590742519.690376,1183971749.3473704,0,50196447907.8991,34187947276.683647,4256999107.1451516,-4.0665870309612123e-178,0,2383783945.044308,2097463058.3325024,117857017.05224535,7.19038625666753e-179,0,0,155959180.97768077,0.02581864534327573,0,0.00580833491250735,0.002241437382906548,0.006110285302578176,0.015518656360638318,-0.08252014185852803,1143930806.4383962,323661531.48567766,-72914265.60304162,230070894.23093015,-20361893.91153936,-4187763278.89912,-2078862957.646631
24,2044,0.04104813901781897,0,26,974,0,0,0,1000,0,392773400430.2965,346132979491.913,46640420938.37709,14892675605.2868,1341142534.452841,0,57235493454.03166,39706919212.54251,4412499626.427872,-2.0115369997311057e-237,0,2679100390.8276997,2349499286.865512,118561887.41780464,2.372478114602212e-238,0,0,196489402.14621514,0.02581864534327573,0,0.005804379783361531,0.002241437382906548,0.005793404466681365,0.015094588252561,-0.07928448081502529,1313931332.029031,371761145.6899201,-86497192.931717,292333218.4190714,-36688646.54095014,-4597073846.827974,-2283471217.917434
25,2045,0.04039686142653156,0,8,992,0,0,0,1000,0,410448203449.6473,357108469684.7448,53339733764.90895,15189929320.431995,1509473208.599259,0,64841365611.86804,45852309281.34482,4570547478.064423,1.1127851873835713e-252,0,2991906315.6260567,2617954019.764936,119189194.52362977,-1.0421855229272112e-253,0,0,244080970.9938207,0.02581864534327573,0,0.005800377612214942,0.002241437382906548,0.005505457108619561,0.014717194461913562,-0.07617569185575128,1500298674.976553,424491554.99248695,-101459190.9262609,368147670.3361778,-55822734.86438987,-4718052274.373313,-2344991640.0167456
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368306104400.54675,60612268204.341194,15483123409.120514,1688435504.087186,0,73039565509.12114,52559927379.097115,4731794226.881362,9.53815874900204e-253,0,3323087860.8223996,2898134606.980601,119757347.65265894,-8.933018767947524e-254,0,0,299307797.72410643,0.02581864534327573,0,0.005796336848716133,0.002241437382906548,0.005274179781957495,0.01443178575431439,-0.07318880025512747,1700488886.8237789,481132979.6225738,-117580087.66194801,449670704.3255171,-77318675.8994575,-4718052274.373313,-2344991640.0167456
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,379749594224.22296,68470105147.88509,15773411183.354715,1876968876.4506464,0,81823674877.02478,59746925952.83654,4896581307.01428,9.53815874900204e-253,0,3672173956.278699,3184513231.256855,120275252.82029098,-8.933018767947524e-254,0,0,362704333.66578823,0.02581864534327573,0,0.005792265388797725,0.002241437382906548,0.00509565999856364,0.014171167283078899,-0.07031902634935534,1911501910.9972386,540836589.4764305,-134602664.52976155,533354146.6674476,-100640814.51647446,-4718052274.373313,-2344991640.0167456
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391475957460.593,76913628383.26003,16061304844.534145,2074655201.2942746,0,91116988700.88658,67350546354.177895,5065441784.726349,-9.981627909878085e-269,0,4035362717.2370644,3472786017.578761,120755459.15196066,1.7649139092786577e-269,0,0,434757852.066862,0.02581864534327573,0,0.005788170604131844,0.002241437382906548,0.00495111322510475,0.013925764144397506,-0.06756177788793453,2131039611.8485436,602952154.5756952,-152328352.41943964,618888754.2543273,-125359089.06943242,-4718052274.373313,-2344991640.0167456
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403572639111.1047,85894478095.72209,16347596126.531874,2280798149.700952,0,100818953053.12451,75288517187.8272,5239634874.354888,-1.8934893543905747e-297,0,4408092938.23828,3757687975.1451273,121225842.85518144,1.7733586098521972e-298,0,0,515901784.3688774,0.02581864534327573,0,0.00578405937015107,0.002241437382906548,0.004839981436308423,0.013741224125987207,-0.06491264268508247,2356344865.074113,666699579.5950443,-170515422.8783393,705648017.855695,-150942548.12803203,-4718052274.373313,-2344991640.0167456
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416161845586.95447,95331291894.17873,16634200093.626553,2493579409.044409,0,110812358620.72519,83464939924.95499,5420920357.04862,-2.2276345345771465e-298,0,4785381587.101138,4033302696.466891,121722207.43272826,2.0863042468849397e-299,0,0,606510139.0854583,0.02581864534327573,0,0.005779938092701884,0.002241437382906548,0.004760962747977056,0.0136157238099078,-0.06236738155929555,2584405563.6212897,731226624.8918595,-188897635.47759235,793003888.2373087,-176802524.68274522,-4718052274.373313,-2344991640.0167456
