,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
15,2035,0.04644513338839637,0,145,855,0,0,0,1000,0,264298960240.7286,254566173556.72345,9732786684.00731,12010912597.45977,313704323.23020697,0,13434872464.900227,7942289382.017042,3077844893.255214,-1.0518519545406413e-71,0,717979404.7294505,626788645.3416486,107759965.34703596,8.21759339484876e-74,0,0,11580220.40838721,0.0,0,0.00581215970996596,0.002175468366027823,0.009949588016360287,0.021220702197598924,-0.09763323135539677,289894476.9936378,76121509.79348032,-14034311.492108818,76227605.39113857,35503128.829617135,-1119310880.3138652,-577206451.3227174
16,2036,0.045907476797893386,0,131,869,0,0,0,1000,0,276192413451.56696,264118780990.40732,12073632461.156279,12349190707.020643,385829950.4168408,0,16355191990.72326,9825954553.075346,3215403022.2585707,-1.3295934403282603e-132,0,861149745.130558,757788328.48705,109249589.12871213,1.0387448752564534e-134,0,0,17577390.175322708,0.0,0,0.005808962531929367,0.002175468366027823,0.009254631172501143,0.020218583514642688,-0.09380497759658069,354529931.79285365,93093714.49544336,-20342876.24662417,91178788.93660969,35842255.923738,-1331001325.335333,-686131598.5814453
17,2037,0.04534975322749448,0,120,880,0,0,0,1000,0,288621072056.8847,273840189916.06717,14780882140.816946,12683472501.369251,467744980.6440268,0,19683041212.509033,12028308699.953144,3355391902.687393,-1.3295934403282603e-132,0,1021252383.5699881,903792606.6150496,110637234.36136183,1.0387448752564534e-134,0,0,25799550.25079092,0.0,0,0.005805626714522359,0.002175468366027823,0.008644525687965077,0.01939337723831071,-0.09012683181471502,429225952.57149297,112707657.94204445,-27742975.28469591,109456435.48726562,35131196.51593337,-1564389296.1927977,-806271141.2794662
18,2038,0.044774104139395074,0,106,894,0,0,0,1000,0,301609020299.4399,283728480549.0955,17880539750.348404,13013607198.78109,559681968.4456744,0,23445250421.623653,14582838137.552027,3497783889.4986644,-1.6630616845606454e-164,0,1198606714.388175,1064788037.6982448,111924376.07356542,1.2992669410630042e-166,0,0,36765369.961935505,0.0,0,0.005802166394259729,0.002175468366027823,0.008093300145916282,0.018642904042765415,-0.0865929081918358,514813922.7454986,135181647.71021682,-36326048.98820435,134097515.60171708,33197156.30469217,-1814777665.7935147,-935042090.9595068
19,2039,0.04418254102879403,0,93,907,0,0,0,1000,0,315181426212.91693,293782294445.2969,21399131767.621574,13339484677.564163,661833962.594272,0,27672996150.091515,17524996579.042015,3642559420.9850097,-1.6630616845606454e-164,0,1394000981.594363,1240432738.1247628,113112864.29331766,1.2992669410630042e-166,0,0,51037107.94129893,0.0,0,0.005798594857553352,0.002175468366027823,0.00759716652213792,0.017971854594556864,-0.08319755169620253,612137899.9912183,160737319.42869923,-46184882.04036481,162154838.51913598,29855513.741825685,-2090034573.961335,-1076947344.9071858
20,2040,0.04357695213626693,0,81,919,0,0,0,1000,0,329364590392.49786,303998465471.4764,25366124921.02382,13661024770.144773,774365228.3077682,0,32403219691.603573,20891412728.38519,3789672904.6033273,-1.6630616845606488e-164,0,1608395191.9390714,1430504639.0629923,114203846.46611623,1.2992669410630069e-166,0,0,69211552.75010833,0.0,0,0.0057949245844523545,0.002175468366027823,0.0071492083531042834,0.017358690836031605,-0.07993532903304083,722024662.3400334,189591771.37637347,-57410509.551167,195344710.3694034,24922714.890149023,-2386085623.5745106,-1229443612.2155788
21,2041,0.042959108838115594,0,68,932,0,0,0,1000,0,344185996960.16266,314370284819.3805,29815712140.781693,13978100945.428799,897487581.4120258,0,37670871062.91581,24725471100.930058,3939027733.0687313,-9.944808043878272e-196,0,1842501910.1834877,1635315972.9397647,115197143.04699934,7.7693812842799e-198,0,0,91910067.2128352,0.0,0,0.005791167290289414,0.002175468366027823,0.006736093553823172,0.01677046147008443,-0.07680101995011174,845460838.3053571,222004075.933043,-70111806.095179,235080514.0119154,18187471.46939287,-2701555987.5897913,-1391861293.6171374
22,2042,0.04233067172953547,0,55,945,0,0,0,1000,0,359674366823.3655,324891801756.9715,34782565066.39829,14290494140.887594,1031506573.0109856,0,43507352206.50003,29072999660.924854,4090538215.4387817,-9.944808043878272e-196,0,2096945238.2725587,1855336407.219609,116093208.33540669,7.7693812842799e-198,0,0,119767845.97877462,0.0,0,0.005787333965328494,0.002175468366027823,0.006358100322187195,0.016225698862020764,-0.07378960888419421,983443524.0756224,258236054.11737558,-84398731.333495,280956223.3267541,9429332.178165864,-3007767426.0939727,-1549707789.517095
23,2043,0.041693196414774494,0,41,959,0,0,0,1000,0,375859713330.4262,335560425437.4372,40299287892.98408,14598030271.567715,1176683997.4700046,0,49936147507.13005,33977071961.446068,4244167043.3271227,-9.944808043878272e-196,0,2371846041.3583617,2091175711.8166559,116894087.829977,7.7693812842799e-198,0,0,153422524.23591387,0.0,0,0.005783434912507354,0.002175468366027823,0.006008502636470418,0.015734215744087763,-0.07089627693511426,1136812992.137533,298508347.629721,-100363750.28668107,335341933.24103236,-1542549.439782183,-3338837723.248112,-1719688245.9172888
24,2044,0.04104813901781897,0,25,975,0,0,0,1000,0,392773400430.2965,346380682112.4415,46392718317.84847,14900650077.985224,1333168061.7544296,0,56955503395.092155,39483206418.2066,4399979395.00589,-2.320750964716908e-256,0,2666217104.1637793,2343611267.2213616,117604642.94417915,1.8130866911850844e-258,0,0,193502472.95879427,0.0,0,0.005779479783361541,0.002175468366027823,0.005689028684619074,0.015262962289699209,-0.0681163941544762,1306418085.7130504,343043848.70418996,-118099685.8718364,398716126.9693127,-14932442.216285685,-3615950457.5409837,-1862379096.8249247
25,2045,0.04039686142653156,0,5,995,0,0,0,1000,0,410448203449.6473,357376587800.3021,53071615649.35064,15198500130.801296,1500902398.2299635,0,64531614318.704414,45633651261.977745,4558321102.598991,-3.753915590721499e-273,0,2977585382.017296,2613369391.3322277,118236754.57427856,2.932746555251171e-275,0,0,240615320.70632064,0.0,0,0.005775477612214944,0.002175468366027823,0.005393959501676751,0.014861200459085839,-0.06544551213675778,1492938721.6118143,392021092.2843273,-137679222.24740896,474739423.19495386,-30910889.45508016,-3683982700.786055,-1898656844.1621547
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368600547364.7863,60317825240.101776,15492239589.432756,1679319323.7749367,0,72721335100.51,52334331901.63692,4719946799.370082,-3.753915590721499e-273,0,3308424397.56188,2894222763.933201,118811485.82074766,2.932746555251171e-275,0,0,295337394.8401298,0.0,0,0.005771436848716119,0.002175468366027823,0.005170425547529159,0.014625060791270805,-0.06287935690091209,1692921883.626272,444533373.2483722,-158718972.26112226,554651248.3086497,-48945888.819454394,-3683982700.786055,-1898656844.1621547
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,380059078098.372,68160621273.73639,15783209809.730324,1867170250.0750446,0,81502379881.6404,59518823086.19798,4884950334.698555,-3.753915590721499e-273,0,3657388704.3898597,3181530377.1043158,119331525.78348559,2.932746555251171e-275,0,0,358204627.8781071,0.0,0,0.005767365388797724,0.002175468366027823,0.004992684822506243,0.01434179386246592,-0.06041382205108607,1903861289.8954198,499922583.3039339,-180943245.85646194,636805040.9195948,-68635987.28157754,-3683982700.786055,-1898656844.1621547
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391792909560.73834,76596676283.11545,16071481867.944939,2064478177.883504,0,90797735857.25554,67124114338.97417,5053918216.739092,-1.31636e-318,0,4020657273.9696846,3470973570.6823606,119811063.91600396,1.0306e-320,0,0,429704793.1839324,0.0,0,0.005763270604131846,0.002175468366027823,0.004848695890356726,0.01409095173667061,-0.058044962205511245,2123447232.881802,557582231.3348117,-204095146.4384134,720788629.4422413,-89592036.95100078,-3683982700.786055,-1898656844.1621547
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403891045981.88196,85576071224.94437,16357955481.66403,2270438794.568783,0,100505890027.3227,75067149569.02919,5228132111.90187,-1.31636e-318,0,4393625295.490846,3757249597.1447506,120278732.83390565,1.0306e-320,0,0,510271003.68026733,0.0,0,0.005759159370151055,0.002175468366027823,0.004737956275822728,0.013902420795737388,-0.05576898668305095,2348896230.0362053,616781420.718457,-227861835.94943708,805979834.0276192,-111329746.24435104,-3683982700.786055,-1898656844.1621547
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416476873520.10486,95016263961.0284,16644593916.313276,2483185586.3576994,0,110508097307.94228,83250773707.7177,5409368788.501671,-9.4026e-320,0,4771246242.126468,4034383030.0652986,120770895.47676492,7.36e-322,0,0,600276778.3050721,0.0,0,0.005755038092701881,0.002175468366027823,0.004659219141838982,0.013774412414384677,-0.0535822534373019,2577157793.524359,676719143.6469275,-251898378.7741286,891754017.7087643,-133309535.8800846,-3683982700.786055,-1898656844.1621547
