,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
10,2030,0.04874744414096422,0,196,804,0,0,0,1000,0,190077951294.8198,187438258321.3054,2639692973.511671,8624493111.77155,86305470.01804027,0,4124822707.933197,2327886143.7547894,2155875279.2702584,-1.0068352158005174e-09,0,239036274.79111743,196008587.43207633,88877631.78824231,1.2270804192568809e-10,0,0,703424.4076366106,0.11069152825149944,0,0.005857479488386301,0.002207218043301421,0.015370167286227471,0.025310411279873088,-0.1352790008552604,92015505.91169748,25249201.22347019,3204254.5894429977,19241190.748221427,23174255.042222846,-498889814.00637275,-252043965.82384607
11,2031,0.048347307021661644,0,190,810,0,0,0,1000,0,221630891209.75455,218052143910.36148,3578747299.395087,9727057755.159668,117458927.8890751,0,5419049686.477272,3073258474.9543853,2596717517.335065,-1.0068352158005174e-09,0,308088550.16163975,257184651.52979696,103736029.41819838,1.2270804192568809e-10,0,0,1411850.8897055616,0.11069152825149944,0,0.005849146906789474,0.002207218043301421,0.013929114101891654,0.02364081332562383,-0.1299746353608123,118859801.0151379,32615318.51047862,3110497.93238697,20118861.25092656,26075002.535483457,-639728706.8782341,-323221528.1746844
12,2032,0.047914186611052303,0,175,825,0,0,0,1000,0,231604281314.20035,226861902395.64377,4742378918.552072,10971725459.887697,155638027.6643112,0,6989837982.730683,3995955350.148981,2723578697.740444,-1.6767174578777554e-25,0,390602108.7330523,330998167.1887758,105619125.31054127,1.5369910030546123e-26,0,0,2618298.8529858612,0.11069152825149944,0,0.005846664310293216,0.002207218043301421,0.012740975276283793,0.022245113114735725,-0.12487825701234255,151817601.86779326,41658991.501966946,606692.1480556029,21281934.16116442,28652130.287322123,-804755631.6584327,-406555487.7646172
13,2033,0.04745098729248948,0,162,838,0,0,0,1000,0,242026473973.32977,235863016405.86276,6163457567.472172,11319317749.672264,201549544.94872096,0,8860141684.49376,5128732388.715176,2853195412.130812,-1.6767174578777554e-25,0,487130446.6074981,418953247.5790184,107405397.94357294,1.5369910030546123e-26,0,0,4555392.056937777,0.11069152825149944,0,0.005843977073438802,0.002207218043301421,0.011695024715575162,0.020927200297938035,-0.1199817105172083,191916777.46608204,52662269.08594368,-2582915.6217119247,24774251.661812127,30732676.542052954,-993951331.0936171,-502054616.2758753
14,2034,0.04696044451987401,0,150,850,0,0,0,1000,0,252917665302.13074,245049082029.52228,7868583272.612393,11663964001.708624,255961635.45698443,0,11061013078.256428,6495891235.518948,2985475443.7171926,7.089327997331414e-41,0,598779803.1242162,521545859.10734105,109092574.26616664,1.7451846820564201e-43,0,0,7516902.528584531,0.11069152825149944,0,0.005841103216078751,0.002207218043301421,0.010771506957053914,0.01987470281170016,-0.11527716035636495,239844977.25081262,65813843.363051444,-6526339.452248841,29847072.21459462,32166370.559845548,-1209308377.609655,-610865765.3664528
15,2035,0.04644513338839637,0,137,863,0,0,0,1000,0,264298960240.7286,254411788995.91202,9887171244.818655,12005296788.503708,319320132.18624794,0,13614750924.145016,8130043794.898157,3120299123.997408,7.089327997331414e-41,0,725944844.2008725,639504082.0194521,110677925.5055508,1.7451846820564201e-43,0,0,11859692.920926718,0.11069152825149944,0,0.005838059709965976,0.002207218043301421,0.009976598094693383,0.018913965507749132,-0.1107570782458643,296540881.25937545,81371289.62903751,-11316379.497323457,37454491.64280622,32761412.771179166,-1452083447.4501011,-733437539.8522382
16,2036,0.045907476797893386,0,124,876,0,0,0,1000,0,276192413451.56696,263948276520.97607,12244136930.587503,12342911264.344059,392109393.0934293,0,16553632821.822376,10054160284.166782,3257625257.481388,9.03577870135312e-101,0,869519509.7974459,772636158.6819865,112161967.06303026,-6.893280693306583e-103,0,0,18002435.447423834,0.11069152825149944,0,0.005834862531929366,0.002207218043301421,0.009279248031198927,0.018124666545281942,-0.10641423108999393,362564369.02215856,99488239.71783683,-17008214.858619843,48567122.37545633,32382704.29226366,-1719917890.7358012,-868598937.4488564
17,2037,0.04534975322749448,0,111,889,0,0,0,1000,0,288621072056.8847,273652021157.33804,14969050899.546032,12676628962.238815,474588519.774447,0,19902895734.73103,12300252204.61959,3397359906.056249,9.03577870135312e-101,0,1029984165.2503611,920886984.0396019,113543695.0766169,-6.893280693306583e-103,0,0,26421190.311705377,0.11069152825149944,0,0.005831526714522358,0.002207218043301421,0.00868381961735099,0.01737403994294259,-0.102241669406781,438743819.54274184,120392002.1460241,-23683670.412670325,62538099.821467124,30822026.561038207,-2015719511.6455736,-1017730574.3806257
18,2038,0.044774104139395074,0,99,901,0,0,0,1000,0,301609020299.4399,283520276737.14014,18088743562.30363,13006163788.289768,567125378.93702,0,23691684279.67814,14900565383.422606,3539463524.714827,1.3517255666841849e-131,0,1208037019.325972,1083908727.970392,114824250.3265204,1.0560355989720194e-133,0,0,37642422.893000074,0.11069152825149944,0,0.00582806639425974,0.002207218043301421,0.008141146244308263,0.016701371698669178,-0.09823271620733834,525865746.3895334,144298397.48815355,-31420149.91271754,82891277.36399505,27906599.60499554,-2332756118.8326297,-1177393214.7469194
19,2039,0.04418254102879403,0,86,914,0,0,0,1000,0,315181426212.91693,293549917600.2823,21631508612.63661,13331380993.940153,669937646.2182479,0,27951120363.223278,17891286915.374405,3683891103.734233,1.3517255666841849e-131,0,1404265249.2683148,1261594636.5615363,116004770.01111737,1.0560355989720194e-133,0,0,52234213.92749551,0.11069152825149944,0,0.005824494857553352,0.002207218043301421,0.007645482093908021,0.01607978457670108,-0.09438095631125795,624796147.3561661,171445056.91664398,-40302886.13429463,108353677.24363253,23442092.004831515,-2651507002.478997,-1340263476.273103
20,2040,0.04357695213626693,0,75,925,0,0,0,1000,0,329364590392.49786,303737162356.2966,25627428036.20372,13652147986.942045,783242011.5104944,0,32717038146.20899,21310051856.390064,3830588190.825812,1.3517255666841824e-131,0,1619731841.2881892,1453623003.7607162,117086276.8264766,1.0560355989720175e-133,0,0,70796461.57168384,0.11069152825149944,0,0.005820824584452367,0.002207218043301421,0.007197519249454743,0.015534035049581826,-0.09068022608095343,736391682.1723661,202067049.22432086,-50416248.13463401,139702012.99383396,17236624.14478985,-3020426586.8847213,-1526265560.3064194
21,2041,0.042959108838115594,0,62,938,0,0,0,1000,0,344185996960.16266,314075776014.81274,30110220945.3501,13968326386.426743,907262140.4140804,0,38020411312.43402,25203013319.153366,3979465001.6817727,-1.7571809033091497e-162,0,1854895382.4083803,1660515237.3732893,118068947.6115116,-1.3727975807102732e-164,0,0,93950533.67616694,0.11069152825149944,0,0.005817067290289394,0.002207218043301421,0.006782991340031562,0.01498960707988522,-0.08712460355852512,861724222.6430323,236458497.7398507,-61865921.77754267,176865523.11681515,9051953.42632621,-3417867002.264299,-1726663170.3887064
22,2042,0.04233067172953547,0,51,949,0,0,0,1000,0,359674366823.3655,324562496317.9796,35111870505.38991,14279719445.74092,1042281268.1576767,0,43895844244.18449,29610304297.761887,4130474559.5634513,-1.7571809033091497e-162,0,2110708429.584591,1882310280.476304,118954464.31889237,-1.3727975807102732e-164,0,0,122328609.28980744,0.11069152825149944,0,0.005813233965328495,0.002207218043301421,0.006406632013950533,0.014536631399900465,-0.08370839898936387,1001603659.3867856,274841637.7375598,-74731641.43729785,221771346.94526905,-1312016.0345891546,-3839262796.62854,-1939335633.7886243
23,2043,0.041693196414774494,0,38,962,0,0,0,1000,0,375859713330.4262,335193696041.3001,40666017289.12146,14586238496.624022,1188475772.4137132,0,50365181899.77193,34572897766.387436,4283564632.1854224,-1.7571809033091497e-162,0,2387113190.101975,2119638923.266984,119744485.55654888,-1.3727975807102732e-164,0,0,156562865.02222088,0.11069152825149944,0,0.005809334912507345,0.002207218043301421,0.006059612694033708,0.01409066498100107,-0.08042614571732981,1156803312.6238997,317428669.5162821,-89089581.93857987,275835413.09898204,-14044334.40914476,-4282373899.071495,-2162921688.6004148
24,2044,0.04104813901781897,0,23,977,0,0,0,1000,0,392773400430.2965,345974556981.9557,46798843448.33527,14887796757.428316,1346021382.3113306,0,57428144678.41482,40130121539.02416,4438809837.828997,2.050305676361002e-222,0,2683131727.5705585,2373070158.965451,120444183.20948087,1.6018013096570328e-224,0,0,197274720.82417503,0.11069152825149944,0,0.005805379783361545,0.002207218043301421,0.005744024422345944,0.013684476697328377,-0.07727259143693632,1327982106.9994857,364400403.04701924,-105003971.72928293,339287098.6254284,-29322786.328902677,-4672283081.3586445,-2361708130.4882507
25,2045,0.04039686142653156,0,0,1000,0,0,0,1000,0,410448203449.6473,356928404202.0521,53519799247.60227,15184562360.779888,1514840168.251349,0,65024561799.059685,46345371910.46105,4596546059.1344185,2.5318124806264005e-238,0,2994950513.576132,2644453485.6737995,121065212.0952182,1.9779785004893754e-240,0,0,245064499.04909673,0.11069152825149944,0,0.005801377612214956,0.002207218043301421,0.005444341926347573,0.01330278255843724,-0.07424268978854065,1516468058.991148,416121248.1641659,-122603209.50093293,418067038.31729466,-47443788.84733518,-4672283081.3586445,-2361708130.4882507
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368124059359.0756,60794313245.81251,15477178289.262697,1694380623.9449766,0,73253019420.95175,53077746328.3729,4757764333.087439,2.5318124806264005e-238,0,3327354375.881803,2925043378.2654333,121634634.89992733,1.9779785004893754e-240,0,0,300502013.29024553,0.11069152825149944,0,0.005797336848716132,0.002207218043301421,0.005234985669514209,0.013136669315214868,-0.07133159228309191,1717397128.1950462,471256504.4419757,-141404409.97475052,498946962.9152772,-67583966.83003147,-4672283081.3586445,-2361708130.4882507
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,379547689210.32056,68672010161.787315,15767414745.363554,1882965314.4417965,0,82062369026.93927,60285396005.99914,4922265459.988029,2.5318124806264005e-238,0,3677443534.459478,3211586333.3308325,122147507.22905882,1.9779785004893754e-240,0,0,364118429.1296941,0.11069152825149944,0,0.005793265388797735,0.002207218043301421,0.0050593520558462135,0.012861789306024392,-0.06853464054351405,1929016476.6691089,529325190.3602912,-161236721.17045024,582205484.7333577,-89444425.91089067,-4672283081.3586445,-2361708130.4882507
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391250790507.6711,77138795336.18176,16054808772.230219,2081151273.5982223,0,91374052460.13022,67904046087.70041,5090790996.899141,-3.827725064483981e-283,0,4041350191.7224417,3499710668.1820555,122621875.14385778,-2.99041020662811e-285,0,0,436398898.36041766,0.11069152825149944,0,0.005789170604131856,0.002207218043301421,0.004917542431048977,0.012642566310404902,-0.06584735885030894,2148988126.257544,589685760.9933223,-181866546.70339227,667258563.6927118,-112604769.38926587,-4672283081.3586445,-2361708130.4882507
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403327303661.6101,86139813545.21594,16340532129.61147,2287862146.62137,0,101086125467.8946,75850287639.50781,5264693692.713288,-3.827725064483981e-283,0,4414468767.212661,3784102563.7278676,123087851.76496387,-2.99041020662811e-285,0,0,517775795.2797791,0.11069152825149944,0,0.0057850593701510725,0.002207218043301421,0.0048089364863180585,0.012478640758292915,-0.06326544697945008,2374528129.180231,651574296.6408025,-203013082.79466435,753482827.9770813,-136549926.27510804,-4672283081.3586445,-2361708130.4882507
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,415902702524.4076,95590434956.72606,16626658249.037241,2501121253.6337194,0,111080710839.9791,84027675671.2133,5445780380.22186,-4.2530278494266466e-284,0,4791801958.132443,4058824673.11145,123582180.68306729,-3.3226780073645677e-286,0,0,608623237.9358692,0.11069152825149944,0,0.0057809380927018785,0.002207218043301421,0.0047321670614090105,0.012368211428409865,-0.06078477332110689,2602615752.186037,714161903.2924812,-224369741.85787845,840256975.1906645,-160712867.77338773,-4672283081.3586445,-2361708130.4882507
