,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
10,2030,0.04874744414096422,0,207,793,0,0,0,1000,0,190077951294.8198,187586196765.60034,2491754529.216403,8629322471.923952,81476109.86565246,0,3927726144.6317973,2273716494.451311,2299967469.650027,648052.1173419169,0,228173999.8677489,191279875.02847752,97351376.7852548,40359.29297765007,0,0,700940.4008462352,0.7117899521228164,0,0.005838479488386301,0.002151911227790507,0.015767213557762724,0.023342190217444953,-0.13507391424270196,89809367.39272541,24054707.547745798,2977779.9197464925,20421480.587461915,24253877.545648243,-497902304.98804736,-251889141.3970069
11,2031,0.048347307021661644,0,193,807,0,0,0,1000,0,221630891209.75455,218231165258.2142,3399725951.5425887,9733545870.54973,110970812.49900918,0,5195647601.688196,3003660887.189083,2741257163.8994684,13752671.051875068,0,295824283.5172394,251271708.5544515,112224869.9881335,879299.1836158793,0,0,1393547.21186048,0.7117899521228164,0,0.005830146906789474,0.002151911227790507,0.01432702946077082,0.021698988445022865,-0.1297775903093546,116098031.28264813,31095912.04624556,2807859.525032272,20048516.2691198,27515303.761101488,-640843270.3259507,-324127966.0096932
12,2032,0.047914186611052303,0,181,819,0,0,0,1000,0,231604281314.20035,227068985886.51364,4535295427.682541,10979477311.830069,147886175.72194338,0,6752791306.922507,3916377840.3384843,2868522403.10101,5102020.77157235,0,377703940.3254087,324365441.7276182,114120431.88585882,461267.77619914355,0,0,2562695.927861393,0.7117899521228164,0,0.005827664310293211,0.002151911227790507,0.013032663026961485,0.02030954620825231,-0.12468893820786482,148699359.39530328,39827912.23937402,176095.31637113867,21053201.32013095,30531581.833168387,-807354022.5938231,-408119993.30695987
13,2033,0.04745098729248948,0,174,826,0,0,0,1000,0,242026473973.32977,236089045755.6571,5937428217.677499,11328176803.879469,192690490.74151865,0,8596555123.409882,5029442479.41035,2998411900.950152,15652555.59389726,0,473130947.0984025,410777681.39910895,115913466.97178918,1127980.003092452,0,0,4426828.919755162,0.7117899521228164,0,0.005824977073438802,0.002151911227790507,0.01200382324377522,0.01915147203131662,-0.11979981500923308,188100735.74283436,50381249.96498079,-3143207.3991846344,23486042.038565043,33145522.376095295,-998259779.6748377,-504468991.79283404
14,2034,0.04696044451987401,0,152,848,0,0,0,1000,0,252917665302.13074,245298858975.8478,7618806326.286716,11673548479.375952,246377157.78966954,0,10768330156.73796,6371650121.075031,3131033861.199099,30677507.952899992,0,583398780.3689326,511809150.7552894,117609399.66365054,1943065.9059107555,0,0,7262410.465983248,0.7117899521228164,0,0.0058221032160787455,0.002151911227790507,0.011050948610267588,0.018184726045796188,-0.11510239707327316,235154226.38343588,62984144.17656998,-7237362.293814234,28472403.888279133,35235478.431187056,-1214068625.994516,-613641325.7394123
15,2035,0.04644513338839637,0,143,857,0,0,0,1000,0,264298960240.7286,254688695586.6567,9610264654.073914,12015763671.5049,308853249.18506104,0,13315167423.28007,7977973607.158962,3266248171.8317585,22910096.68495049,0,710502393.6112251,628302880.9277855,119204588.33854511,1521161.1175410864,0,0,11407246.866490055,0.7117899521228164,0,0.005819059709965961,0.002151911227790507,0.010243674427172233,0.017294212994912028,-0.11058916752911808,290884618.0479159,77911075.65297379,-12212931.341364946,35988742.74626932,36580325.10985086,-1455868051.3847594,-735742995.813479
16,2036,0.045907476797893386,0,127,873,0,0,0,1000,0,276192413451.56696,264239521825.74188,11952891625.821703,12354356428.595858,380664228.8416228,0,16246657538.861284,9870931317.002,3403780745.464628,14987942.807125144,0,854002812.1186762,760008837.0313444,120691517.57584925,979354.3490658229,0,0,17261193.54972386,0.7117899521228164,0,0.005815862531929367,0.002151911227790507,0.009550060326934184,0.016502832402736388,-0.1062529042466237,355838933.9057858,95308560.09457478,-18127939.480186287,46681200.47363482,37036635.31557414,-1723508372.1737275,-870933832.975792
17,2037,0.04534975322749448,0,117,883,0,0,0,1000,0,288621072056.8847,273953212599.28452,14667859457.599125,12688575892.221586,462641589.7916714,0,19575984024.11004,12080324871.604244,3543658580.9436355,20309575.10015183,0,1013880479.2289181,906587446.9656347,122073756.1630549,1286176.279391076,0,0,25283830.26608285,0.7117899521228164,0,0.0058125267145223555,0.002151911227790507,0.008925155042644286,0.01580593957882233,-0.10208666827941909,430773706.3613051,115379228.54380405,-25060302.59609217,60240201.73945154,36449509.300768174,-2019044375.5083215,-1019966703.658951
18,2038,0.044774104139395074,0,102,898,0,0,0,1000,0,301609020299.4399,283837731222.64575,17771289076.797977,13018448484.640965,554840682.585827,0,23331777162.514053,14639964729.812452,3685996350.616782,36703496.97149941,0,1190455650.1914144,1068174553.6304791,123357576.63896872,2220005.664725565,0,0,35989879.47347768,0.7117899521228164,0,0.005809066394259733,0.002151911227790507,0.008353151008213985,0.015234673101062003,-0.09808379276111236,516532898.0997409,138349129.5317295,-33096457.51417763,78883971.73257414,34649852.75280645,-2338202344.110681,-1180751730.12343
19,2039,0.04418254102879403,0,91,909,0,0,0,1000,0,315181426212.91693,293894215079.0158,21287211133.902794,13344201653.465265,657116986.6931416,0,27565817598.817993,17586839939.039406,3830810432.9562984,41588022.06779608,0,1385822158.6045616,1244402094.0301368,124545772.23803598,2509674.442509135,0,0,49942965.47784127,0.7117899521228164,0,0.005805494857553358,0.002151911227790507,0.00785349392274426,0.014682576131684198,-0.0942378722368818,614012901.8154951,164458354.5403179,-42328814.00041942,102665765.08439083,31428338.76168964,-2684340475.5382676,-1355207111.9358726
20,2040,0.04357695213626693,0,77,923,0,0,0,1000,0,329364590392.49786,304107387664.76904,25257202727.731308,13665827136.450863,769562862.0017053,0,32281301852.9772,20964635846.626865,3977880845.3685412,60800159.199481234,0,1599048343.8418064,1435480364.007136,125633976.6675582,3508135.172653282,0,0,67747495.5292616,0.7117899521228164,0,0.005801824584452358,0.002151911227790507,0.007380508876185517,0.014166672355828936,-0.09054275241338199,724271122.9306363,193990120.9991721,-52867744.4107566,132495402.72466269,26579458.475497976,-3057348407.178701,-1543131372.0425696
21,2041,0.042959108838115594,0,66,934,0,0,0,1000,0,344185996960.16266,314487424218.6757,29698572741.486534,13982810250.056517,892778276.784329,0,37592165092.98331,24838756806.354355,4127354112.057493,-7844881.865603231,0,1834816223.9458413,1643276742.7881663,126629336.74106121,-350144.84386033216,0,0,90038446.08761986,0.7117899521228164,0,0.005798067290289405,0.002151911227790507,0.006932656360021153,0.013693508755778308,-0.08699252031056093,848997099.9580709,227396958.0374742,-64886759.04080308,167473581.3129198,19774784.052584637,-3462025129.580771,-1746949242.729899
22,2042,0.04233067172953547,0,51,949,0,0,0,1000,0,359674366823.3655,324984639523.039,34689727300.33089,14295450943.003912,1026549770.8946784,0,43413120392.59091,29206282793.90835,4278514762.6525927,-247829.4525760163,0,2088191246.616049,1864700353.0549362,127514019.55612825,56949.24685720717,0,0,117469322.25366898,0.7117899521228164,0,0.005794233965328494,0.002151911227790507,0.006562520314020418,0.013257566444582477,-0.0835814947996309,987614467.8759137,264524490.97867724,-78330456.25150642,211615192.29709905,11034796.318971258,-3886733580.313783,-1960879905.064774
23,2043,0.041693196414774494,0,40,960,0,0,0,1000,0,375859713330.4262,335654144666.333,40205568664.08826,14602276754.982254,1172437514.0554962,0,49840474034.1728,34120027448.362743,4432156400.608146,-247829.4525760247,0,2362973413.7841673,2101217039.0648983,128314128.72317952,56949.24685720746,0,0,150698565.36785427,0.7117899521228164,0,0.005790334912507353,0.002151911227790507,0.006212127301110453,0.012873011575086735,-0.08030421751205022,1141286428.170143,305684273.86637944,-93314348.73629518,265075572.2449193,114781.89912971482,-4295339040.719719,-2163446677.440878
24,2044,0.04104813901781897,0,26,974,0,0,0,1000,0,392773400430.2965,346475637018.79865,46297763411.49146,14904921564.447762,1328896575.2918742,0,56848346502.44246,39623338132.62918,4587986666.793639,17460949.44591764,0,2656880640.133224,2353518468.678128,129024062.21246846,1026011.2222944397,0,0,190375314.8978055,0.7117899521228164,0,0.005786379783361538,0.002151911227790507,0.0058867591212360465,0.012479415853660327,-0.0771554441049689,1310804541.2692754,351088319.71400255,-109921780.76169679,330356739.62820685,-13173703.56157658,-4637993990.400865,-2332964863.1173296
25,2045,0.04039686142653156,0,10,990,0,0,0,1000,0,410448203449.6473,357479258078.4199,52968945371.23401,15202805631.854095,1496596897.1771708,0,64435554002.11053,45744565354.96137,4746439600.898451,33647383.23817996,0,2969006764.0220537,2621766828.0544896,129657975.46871224,1786203.2155660694,0,0,237125757.9329716,0.7117899521228164,0,0.005782377612214946,0.002151911227790507,0.005596829990342782,0.01215638292193581,-0.07413013586916149,1496439112.9127388,400809027.712178,-128178180.31094527,406936093.60231173,-28940517.67607839,-4830656835.624758,-2432941495.400164
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368699038133.98975,60219334470.897964,15496751195.302008,1674807717.9056606,0,72620215172.12228,52441106312.24365,4908005241.46377,35677064.45996704,0,3299641387.130134,2902471557.5267344,130230060.7709073,1870137.6852803326,0,0,291540195.9471202,0.7117899521228164,0,0.005778336848716122,0.002151911227790507,0.005358094690257715,0.011910324529348397,-0.07122345166601719,1696298725.2736673,454339797.00181216,-147885594.41618323,489476104.9814039,-46914189.57791477,-4830656835.624758,-2432941495.400164
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,380159231296.95636,68060468075.15158,15787613065.901613,1862766993.9037664,0,81438194171.7333,59655816402.8346,5073032849.42789,-43095556.452296786,0,3650073483.301135,3191534979.7673497,130749631.59141077,-1781862.4561785401,0,0,354162577.8249975,0.7117899521228164,0,0.005774265388797723,0.002151911227790507,0.005165109500926317,0.011690453304058164,-0.06843074018068525,1908125370.1700537,511075838.4831101,-168809045.63650608,574587270.224652,-66738361.50056633,-4830656835.624758,-2432941495.400164
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391870320351.6721,76519265492.18105,16075926947.274061,2060033098.5544004,0,90718344105.385,67248666348.54927,5241673377.702421,-30031641.398282897,0,4012747790.8508043,3480307668.535533,131220370.81029412,-1228189.824055583,0,0,425482528.1700744,0.7117899521228164,0,0.0057701706041318485,0.002151911227790507,0.0050283104903421,0.011506777417841034,-0.06574753247897891,2127352097.9663486,569793931.8945585,-190476422.46164578,660981140.0427232,-87600696.36916716,-4830656835.624758,-2432941495.400164
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403969709343.4792,85497407863.34666,16361845320.386093,2266548955.846743,0,100418007084.02698,75184754240.16557,5415905453.855145,-30031641.398282792,0,4385389597.644564,3766124643.5059934,131687674.80847758,-1228189.8240555846,0,0,505929735.4046706,0.7117899521228164,0,0.0057660593701510604,0.002151911227790507,0.004914672798942251,0.011350139526656339,-0.06316953485612731,2352603907.214804,630125794.2979356,-212734654.4638019,748899637.8694257,-109276705.73977485,-4830656835.624758,-2432941495.400164
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416561366465.39136,94931771015.74173,16648513431.911278,2479266070.759668,0,110435383933.71437,83380789844.4555,5597226226.948354,-71391248.29937655,0,4763583252.570546,4043765558.163771,132180941.73572087,-2795520.3150841882,0,0,595870597.1148895,0.7117899521228164,0,0.005761938092701881,0.002151911227790507,0.0048308102784808534,0.011237301064375463,-0.060692621965931684,2581211657.245166,691356518.1051925,-235299874.90160584,837588935.065601,-131294865.33873822,-4830656835.624758,-2432941495.400164
