,RunId,iteration,Step,avg_consumer_income,consumer_proffer,consumer_reselling,consumer_recycling,consumer_landfilling,consumer_storing,consumer_buying_new,consumer_buying_used,consumer_recycle_manufactor,consumer_recycle_recycler,avg_new_product_price,avg_used_product_price,new_price_to_income,used_price_to_income
19,0,0,19,3762.0376,140,1172,6116,968,1604,0,0,2488,3628,4572.4,2226,1.2154051836164528,0.5917006252143785
20,0,0,20,3790.6973,0,0,0,0,0,7981,2019,0,0,4572.4,2230,1.2062160700618327,0.588282266695365
21,0,0,21,3817.0562,141,1342,6082,866,1569,0,0,2482,3600,4574.6,2229,1.1984628363606489,0.583957867845907
22,0,0,22,3842.7893,0,0,0,0,0,7898,2102,0,0,4582.7,2230,1.1925452170900965,0.5803076426802791
23,0,0,23,3871.0641,133,1336,5845,914,1772,0,0,2357,3488,4597.9,2230,1.1877612669859947,0.5760689935359117
24,0,0,24,3899.5239,0,0,0,0,0,7670,2330,0,0,4597.9,2230,1.1790926579524232,0.5718646832758224
25,0,0,25,3927.3698,144,1031,6255,829,1741,0,0,2593,3662,4604.6,2226,1.1724386127326234,0.5667915458330407
26,0,0,26,3954.6823,0,0,0,0,0,7573,2427,0,0,4604.6,2227,1.1643413176325188,0.5631299384023845
27,0,0,27,3982.8733,180,1232,5854,810,1924,0,0,2315,3539,4608.6,2228,1.1571043447452873,0.5593951482212602
28,0,0,28,4011.2697,0,0,0,0,0,7423,2577,0,0,4610.7,2232,1.1494365487316895,0.5564322937447961
29,0,0,29,4036.3197,160,1250,5770,753,2067,0,0,2128,3642,4610.7,2234,1.1423029746627849,0.5534744931131198
30,0,0,30,4063.3931,0,0,0,0,0,7875,2125,0,0,4615.2,2240,1.135799536599105,0.5512634256331242
31,0,0,31,4089.065,215,1231,5785,753,2016,0,0,2319,3466,4623.0,2246,1.1305763053411966,0.549269820851466
32,0,0,32,4117.0276,0,0,0,0,0,7894,2106,0,0,4623.0,2247,1.1228975001284907,0.5457821074602462
33,0,0,33,4143.2307,225,1279,5467,727,2302,0,0,2122,3345,4625.2,2249,1.116326928162605,0.5428131240676509
34,0,0,34,4169.8418,0,0,0,0,0,7839,2161,0,0,4633.4,2257,1.1111692534714386,0.5412675368163847
35,0,0,35,4198.3952,225,1180,5597,690,2308,0,0,2291,3306,4648.9,2259,1.1073040479848109,0.5380627340656259
36,0,0,36,4226.7728,0,0,0,0,0,7879,2121,0,0,4648.9,2261,1.0998698581575048,0.5349234763694893
37,0,0,37,4254.4467,270,1018,5458,516,2738,0,0,2216,3242,4655.7,2263,1.0943138622467639,0.5319140559452772
38,0,0,38,4281.0618,0,0,0,0,0,7827,2173,0,0,4655.7,2266,1.0875105797351488,0.5293079394462373
39,0,0,39,4308.1245,279,1263,5027,505,2926,0,0,1939,3088,4659.7,2269,1.0816075533564546,0.5266793009347803
40,0,0,40,4336.3795,0,0,0,0,0,7946,2054,0,0,4661.8,2273,1.0750442852153508,0.5241699901957382
41,0,0,41,4362.2725,329,1123,5125,496,2927,0,0,2042,3083,4661.8,2275,1.068663179569823,0.5215171679440017
42,0,0,42,4389.586,0,0,0,0,0,7866,2134,0,0,4666.3,2283,1.0630387467064093,0.5200946057327501
43,0,0,43,4416.635,411,1096,4876,460,3157,0,0,1900,2976,4674.2,2278,1.0583170218956286,0.5157772829314625
44,0,0,44,4444.117,0,0,0,0,0,8153,1847,0,0,4674.2,2288,1.051772489338152,0.5148379306845432
45,0,0,45,4469.8911,423,989,4903,404,3281,0,0,1964,2939,4676.4,2290,1.0461999846036518,0.5123167318326838
46,0,0,46,4496.312,0,0,0,0,0,8081,1919,0,0,4684.8,2293,1.0419205784651955,0.5099735071765482
47,0,0,47,4524.2571,370,1173,4555,409,3493,0,0,1851,2704,4700.5,2295,1.0389551027062542,0.5072656016829813
48,0,0,48,4552.2946,0,0,0,0,0,8104,1896,0,0,4700.5,2298,1.0325561970440138,0.5048003703451003
49,0,0,49,4580.0076,481,1123,4302,364,3730,0,0,1759,2543,4707.4,2303,1.0278148883421065,0.5028375935446046
50,0,0,50,4607.6552,0,0,0,0,0,8141,1859,0,0,4707.4,2306,1.0216476267581827,0.5004714762510876
51,0,0,51,4635.4757,475,1043,4302,346,3834,0,0,1763,2539,4711.5,2307,1.0164005389996975,0.4976835495006478
52,0,0,52,4663.7462,0,0,0,0,0,8097,1903,0,0,4713.6,2307,1.010689646876582,0.49466671235240034
53,0,0,53,4690.3238,705,1111,3953,373,3858,0,0,1638,2315,4713.6,2310,1.0049625998102734,0.4925033107522342
54,0,0,54,4717.285,0,0,0,0,0,8276,1724,0,0,4718.2,2317,1.0001939675046134,0.49117235867665404
55,0,0,55,4743.7761,649,1083,3859,308,4101,0,0,1570,2289,4726.2,2321,0.9962949136659295,0.4892726703522116
56,0,0,56,4772.6034,0,0,0,0,0,8233,1767,0,0,4726.2,2325,0.99027713050701,0.4871555009159152
57,0,0,57,4797.996,649,1047,3638,310,4356,0,0,1480,2158,4728.4,2327,0.9854947774028989,0.48499415172501187
58,0,0,58,4823.8294,0,0,0,0,0,8286,1714,0,0,4737.0,2327,0.981999902401192,0.4823968277153417
59,0,0,59,4851.5509,756,1068,3516,265,4395,0,0,1479,2037,4752.9,2329,0.9796661104802589,0.480052677588109
60,0,0,60,4880.337,0,0,0,0,0,8061,1939,0,0,4752.9,2330,0.9738876639051769,0.4774260466029292
61,0,0,61,4907.8453,826,853,3594,231,4496,0,0,1415,2179,4759.9,2333,0.9698553456849994,0.4753613566425983
62,0,0,62,4935.4356,0,0,0,0,0,8271,1729,0,0,4759.9,2333,0.9644336155455052,0.47270396963542594
63,0,0,63,4962.4729,880,917,3324,237,4642,0,0,1289,2035,4764.0,2336,0.9600052425475211,0.47073304924244525
64,0,0,64,4990.9765,0,0,0,0,0,8149,1851,0,0,4766.1,2340,0.9549433863293086,0.4688461266046835
65,0,0,65,5016.2498,990,896,3270,225,4619,0,0,1245,2025,4766.1,2338,0.9501321086521649,0.4660852416081831
66,0,0,66,5043.534,0,0,0,0,0,8191,1809,0,0,4770.8,2342,0.9459240286672005,0.46435693702074776
67,0,0,67,5070.1955,994,844,3154,201,4807,0,0,1208,1946,4778.9,2344,0.9425474816503624,0.4623095894428529
68,0,0,68,5097.5878,0,0,0,0,0,8052,1948,0,0,4778.9,2347,0.9374826265866376,0.4604138451524072
69,0,0,69,5124.0467,1053,1006,2747,205,4989,0,0,986,1761,4781.1,2347,0.9330711213073059,0.4580364187547315
70,0,0,70,5150.8142,0,0,0,0,0,8241,1759,0,0,4789.8,2352,0.9299112361692256,0.45662683775314594
71,0,0,71,5178.873,1362,854,2624,176,4984,0,0,943,1681,4806.0,2353,0.9280011307479447,0.45434595519140947
72,0,0,72,5207.5044,0,0,0,0,0,8174,1826,0,0,4806.0,2354,0.9228988841564877,0.4520399445077761
73,0,0,73,5235.5838,1288,861,2544,159,5148,0,0,1041,1503,4813.1,2356,0.919305312236622,0.4499975723815174
74,0,0,74,5262.879,0,0,0,0,0,8043,1957,0,0,4813.1,2357,0.9145374613400765,0.4478537317692465
75,0,0,75,5290.0968,1423,826,2483,153,5115,0,0,936,1547,4817.3,2359,0.9106260588653122,0.4459275679038614
76,0,0,76,5317.7347,0,0,0,0,0,8113,1887,0,0,4819.4,2361,0.9062881606335118,0.44398604541140424
77,0,0,77,5343.2773,1768,819,2202,161,5050,0,0,833,1369,4819.4,2360,0.9019558090312849,0.4416764969319485
78,0,0,78,5370.4374,0,0,0,0,0,8083,1917,0,0,4824.2,2361,0.8982880984703406,0.439628995582371
79,0,0,79,5397.3704,1390,788,2111,113,5598,0,0,824,1287,4832.4,2361,0.8953248789447542,0.4374352369813271
80,0,0,80,5424.8804,0,0,0,0,0,7951,2049,0,0,4832.4,2360,0.8907846152700435,0.4350326322401504
81,0,0,81,5450.777,1704,605,2160,125,5406,0,0,850,1310,4834.6,2361,0.8869561165316432,0.43314925560154083
82,0,0,82,5477.0458,0,0,0,0,0,7943,2057,0,0,4843.5,2359,0.884327094726869,0.4307066411604592
83,0,0,83,5504.9545,1786,684,1887,123,5520,0,0,684,1203,4859.9,2360,0.8828229188815275,0.42870472408082577
84,0,0,84,5533.7993,0,0,0,0,0,7614,2386,0,0,4859.9,2361,0.878221224972868,0.4266508183627115
85,0,0,85,5562.0389,1984,625,1959,107,5325,0,0,671,1288,4867.2,2364,0.8750747859746181,0.42502399614644915
86,0,0,86,5589.3003,0,0,0,0,0,7812,2188,0,0,4867.2,2364,0.8708066732431606,0.4229509729509434
87,0,0,87,5617.1645,2239,562,1752,100,5347,0,0,605,1147,4871.4,2367,0.867234705339322,0.42138698270274977
88,0,0,88,5644.719,0,0,0,0,0,7776,2224,0,0,4873.5,2367,0.8633733583549509,0.4193299967633464
89,0,0,89,5669.7909,2376,599,1564,93,5368,0,0,518,1046,4873.5,2368,0.85955550847563,0.41765208660516917
90,0,0,90,5697.645,0,0,0,0,0,7770,2230,0,0,4878.4,2371,0.8562134004487818,0.41613684250247246
91,0,0,91,5724.7615,2284,611,1464,82,5559,0,0,549,915,4886.7,2369,0.8536076131730553,0.41381636597437294
92,0,0,92,5751.7756,0,0,0,0,0,7794,2206,0,0,4886.7,2373,0.8495985135442349,0.412568251097974
93,0,0,93,5778.1555,2426,495,1400,72,5607,0,0,508,892,4888.9,2374,0.8461004554134965,0.41085775555884574
94,0,0,94,5804.8572,0,0,0,0,0,7580,2420,0,0,4897.9,2373,0.8437589127946161,0.4087955858759109
95,0,0,95,5833.5299,2907,405,1370,74,5244,0,0,537,833,4914.7,2373,0.842491610439847,0.40678629246419046
96,0,0,96,5862.1008,0,0,0,0,0,7473,2527,0,0,4914.7,2374,0.8383854470738544,0.40497427133972175
97,0,0,97,5889.1181,3013,377,1256,58,5296,0,0,435,821,4922.1,2375,0.835795770507642,0.40328618982866044
98,0,0,98,5917.3694,0,0,0,0,0,7328,2672,0,0,4922.1,2376,0.8318054302981323,0.4015297743622361
99,0,0,99,5945.0134,2777,369,1317,50,5487,0,0,428,889,4926.4,2376,0.8286608740024034,0.39966268200505656
100,0,0,100,5972.4103,0,0,0,0,0,7456,2544,0,0,4928.5,2378,0.8252112216737688,0.3981642051618591
101,0,0,101,5998.0216,3158,386,1036,54,5366,0,0,333,703,4928.5,2380,0.8216876044594438,0.39679750403032893
102,0,0,102,6024.8767,0,0,0,0,0,7510,2490,0,0,4933.4,2383,0.8188383340691436,0.3955267665477702
103,0,0,103,6051.1785,3427,282,1085,54,5152,0,0,324,761,4941.9,2388,0.8166838905842886,0.39463387173258896
104,0,0,104,6079.3858,0,0,0,0,0,7407,2593,0,0,4941.9,2389,0.8128946184004311,0.39296732903511405
105,0,0,105,6105.0805,3418,367,894,52,5269,0,0,317,577,4944.2,2389,0.8098500912477731,0.39131343149365516
106,0,0,106,6131.1558,0,0,0,0,0,7579,2421,0,0,4953.4,2392,0.8079063983335735,0.3901385118936302
107,0,0,107,6159.8234,3505,391,854,56,5194,0,0,275,579,4970.4,2393,0.8069062499421654,0.3884851633895868
108,0,0,108,6188.1369,0,0,0,0,0,7230,2770,0,0,4970.4,2393,0.8032142921724953,0.38670766963801334
109,0,0,109,6215.3316,3774,305,663,37,5221,0,0,216,447,4977.9,2394,0.8009065839705156,0.38517655276831886
110,0,0,110,6242.6629,0,0,0,0,0,7288,2712,0,0,4977.9,2396,0.7974000966798959,0.3838105690441814
111,0,0,111,6269.3421,3726,277,733,34,5230,0,0,240,493,4982.3,2397,0.7947085867271464,0.3823367686379724
112,0,0,112,6296.8216,0,0,0,0,0,7220,2780,0,0,4984.4,2397,0.7915739585190089,0.3806682406247622
113,0,0,113,6322.7529,4096,263,610,39,4992,0,0,167,443,4984.4,2398,0.7883275020916917,0.3792651773565277
114,0,0,114,6349.9653,0,0,0,0,0,7360,2640,0,0,4989.4,2401,0.7857365771746815,0.37811230244045585
115,0,0,115,6377.0102,4436,204,627,48,4685,0,0,220,407,4998.0,2405,0.7837528627443626,0.3771359813725874
116,0,0,116,6404.1954,0,0,0,0,0,7264,2736,0,0,4998.0,2407,0.7804259064300256,0.3758473703035357
117,0,0,117,6430.3178,4159,277,477,37,5050,0,0,178,299,5000.3,2408,0.7776131997706242,0.3744760484466258
118,0,0,118,6457.2457,0,0,0,0,0,7407,2593,0,0,5009.7,2412,0.7758261389991711,0.3735338737381481
119,0,0,119,6486.3259,4338,235,556,37,4834,0,0,195,361,5027.0,2413,0.7750150204447791,0.37201337663283307
120,0,0,120,6515.9158,0,0,0,0,0,7226,2774,0,0,5027.0,2413,0.7714955432665351,0.37032399958268336
