,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
10,2030,0.04874744414096422,0,203,797,0,0,0,1000,0,190077951294.8198,187483550015.97565,2594401278.841572,8625955836.713043,84842745.0765536,0,4057428891.1753645,2265965963.8563366,2138739477.370527,2.560893466188889e-24,0,235663329.7613533,191087566.98474458,87736906.51546375,2.5304603132015935e-25,0,0,705145.4157236165,0.05683142987730398,0,0.0058339794883862876,0.00212271184922224,0.015660624511661652,0.02480507980516399,-0.13015326227650367,89570938.64521039,25111482.04330343,4104452.6319799866,21208198.837463148,22759645.96900878,-449714945.15107137,-220565388.712139
11,2031,0.048347307021661644,0,191,809,0,0,0,1000,0,221630891209.75455,218111410877.94992,3519480331.80664,9729053903.393286,115462779.65544346,0,5338663783.137527,2992212623.1799235,2579782561.064079,2.560893466188889e-24,0,304209128.85017824,250878723.46188524,102602447.19734867,2.5304603132015935e-25,0,0,1413113.4485355609,0.05683142987730398,0,0.0058256469067894815,0.00212271184922224,0.014241726795412779,0.023212795834127543,-0.12504987986648716,115726430.10193515,32444252.73861692,4271164.626424916,21148994.32722442,25577950.931634977,-579403526.5465099,-284173726.6610489
12,2032,0.047914186611052303,0,182,818,0,0,0,1000,0,231604281314.20035,226934522962.9315,4669758351.264111,10974289800.316847,153073687.23515978,0,6892791106.7232895,3896382580.909112,2706835919.936503,4.775445800215543e-39,0,386078231.67181146,323340723.0459158,104491908.97051886,-2.872528891453445e-40,0,0,2616944.244843118,0.05683142987730398,0,0.005823164310293223,0.00212271184922224,0.012934450812461373,0.021766317977668356,-0.12014660394298766,148022468.16699076,41498544.14392258,2070134.2564342385,22733541.497325234,28082356.69457282,-729979030.5517933,-358085979.30629
13,2033,0.04745098729248948,0,162,838,0,0,0,1000,0,242026473973.32977,235951081839.9097,6075392133.424961,11322408961.332253,198458333.28874353,0,8747242149.839743,5006885778.143131,2836674924.8644357,4.775445800215543e-39,0,481950762.65558225,409885250.94232094,106285260.76561648,-2.872528891453445e-40,0,0,4547140.057206625,0.05683142987730398,0,0.005820477073438789,0.00212271184922224,0.011882391515231579,0.020526338386605742,-0.11543558821843938,187333172.03216788,52519418.20364532,-752674.6655374928,25737335.488411766,30071015.842206717,-903382624.9947227,-442883106.8570711
14,2034,0.04696044451987401,0,155,845,0,0,0,1000,0,252917665302.13074,245152850179.0049,7764815123.1298065,11667646586.3293,252279050.83631176,0,10930039658.908764,6350980122.707889,2969180957.827881,0.0,0,592932251.4345139,511033679.5666697,107979196.72648685,3.853059505994773e-57,0,0,7494537.467284068,0.05683142987730398,0,0.005817603216078757,0.00212271184922224,0.010961995813134921,0.019520809692832514,-0.11090929406261292,234452804.41901943,65729548.86060195,-4270067.096090967,30363900.704890497,31375278.731179785,-1101605356.4035587,-539957694.4337215
15,2035,0.04644513338839637,0,144,856,0,0,0,1000,0,264298960240.7286,254532759162.00058,9766201078.730026,12009562849.428543,315054071.26142156,0,13469536004.47276,7954945785.58316,3104252227.446556,0.0,0,719788396.6827738,627155203.0466421,109571622.4169272,3.853059505994773e-57,0,0,11812327.90620949,0.05683142987730398,0,0.00581455970996597,0.00212271184922224,0.010128159709668709,0.018619000640426365,-0.10656047843919796,290101392.877588,81330798.00400646,-8548008.255436698,37553252.17978324,31858036.069624525,-1323351879.7829902,-648417243.8324151
16,2036,0.045907476797893386,0,129,871,0,0,0,1000,0,276192413451.56696,264084576755.68082,12107836695.88263,12347797621.28376,387223036.1537124,0,16394846296.172009,9844448252.644033,3241798992.0959425,0.0,0,863082957.274107,758385983.8824944,111061357.79391108,5.422637355892458e-116,0,0,17914946.90207258,0.05683142987730398,0,0.00581136253192936,0.00212271184922224,0.009438670686221506,0.017780719078372385,-0.10238218231540022,354937146.6936988,99507696.58677432,-13646778.964185504,48135082.51442865,31336002.89360872,-1568186518.7622359,-768332051.4304183
17,2037,0.04534975322749448,0,115,885,0,0,0,1000,0,288621072056.8847,273802539576.6879,14818532480.196419,12682051776.14905,469165705.86420214,0,19725673100.97199,12056445371.32508,3381738258.738955,0.0,0,1022956261.4695288,904995674.4371569,112447862.18533239,5.422637355892458e-116,0,0,26273982.84247379,0.05683142987730398,0,0.005808026714522355,0.00212271184922224,0.00879970969560037,0.017035485620647883,-0.0983677195260043,429960222.7841291,120540641.6086022,-19657664.833663907,62672151.82669296,29609667.130719267,-1837327160.8278973,-900086489.6484259
18,2038,0.044774104139395074,0,101,899,0,0,0,1000,0,301609020299.4399,283687680353.4386,17921339946.00503,13012069445.38882,561219721.8379564,0,23492661719.470364,14621113712.408775,3524084898.758864,0.0,0,1200130706.1309228,1066589814.6097724,113734081.56338656,2.9332845348031584e-146,0,0,37411681.730440676,0.05683142987730398,0,0.005804566394259736,0.00212271184922224,0.0082457027982116,0.016404547449664398,-0.09451066607408269,515887890.8125755,144630721.77697214,-26645706.376364306,82773146.95169388,26491203.15527218,-2128519718.8587642,-1042525713.8529198
19,2039,0.04418254102879403,0,88,912,0,0,0,1000,0,315181426212.91693,293737314019.4784,21444112193.440315,13337843117.83563,663475522.3227808,0,27725831975.801388,17575407264.948368,3668800247.070283,0.0,0,1395315604.8541296,1242920302.9059336,114921257.09794365,2.9332845348031584e-146,0,0,51892817.29039614,0.05683142987730398,0,0.005800994857553364,0.00212271184922224,0.007741916913116494,0.015809458434783735,-0.0908048498512304,613613286.7089738,172028330.43604317,-34692216.54503676,108972386.50960045,21778423.26143777,-2441963141.5353923,-1195815830.1244862
20,2040,0.04357695213626693,0,78,922,0,0,0,1000,0,329364590392.49786,303948518040.3663,25416072352.133995,13659249518.70414,776140479.7484181,0,32466946405.798298,20951189424.05001,3815842219.0360475,0.0,0,1609877692.2441945,1433359196.0209227,116010679.37845306,2.933284534803152e-146,0,0,70315505.12554137,0.05683142987730398,0,0.005797324584452369,0.00212271184922224,0.007298307630597922,0.015265420026680679,-0.08724434076087458,723805774.9225744,202921125.92234722,-43858210.099542275,140248623.93427286,15287241.02600146,-2748657533.5952907,-1343214359.7537668
21,2041,0.042959108838115594,0,65,935,0,0,0,1000,0,344185996960.16266,314311624684.533,29874372275.62964,13976171534.564198,899416992.2766298,0,37742063561.56665,24800426189.24573,3965071598.7753525,0.0,0,1844029931.4035275,1638701385.5750942,117000949.28527209,4.361618687948063e-177,0,0,93301205.6329098,0.05683142987730398,0,0.00579356729028941,0.00212271184922224,0.006867065517373357,0.014722903683286388,-0.08382344122885486,847730613.9608281,237663827.26384744,-54259355.889498174,178434181.28830805,6775192.201885002,-3108362233.5274997,-1519290098.0204003
22,2042,0.04233067172953547,0,52,948,0,0,0,1000,0,359674366823.3655,324825217351.15295,34849149472.21724,14288302308.429405,1033698405.4691803,0,43586607865.861626,29164241126.796803,4116467987.189138,0.0,0,2098520928.7344835,1859257810.54812,117894507.80348808,4.361618687948063e-177,0,0,121484066.67398936,0.05683142987730398,0,0.0057897339653284925,0.00212271184922224,0.006481638319484288,0.014244836950835005,-0.08053667708608916,986230199.8700277,276492602.7257175,-65972251.60168136,225008418.18314603,-3979183.7216530866,-3490019782.276909,-1706540785.964945
23,2043,0.041693196414774494,0,37,963,0,0,0,1000,0,375859713330.4262,335485828940.0299,40373884390.391914,14595606818.550709,1179107450.4870348,0,50016356036.47982,34092428993.80507,4269981457.8654346,0.0,0,2373125267.0282426,2095937481.30271,118693015.48813294,4.361618687948063e-177,0,0,155499764.948452,0.05683142987730398,0,0.005785834912507339,0.00212271184922224,0.006126583019709773,0.013786168468561498,-0.0773787888087354,1140353855.7533026,319701633.19587046,-79092449.30514318,279673391.9698294,-17233494.083924618,-3893932793.4738007,-1904676589.3648381
24,2044,0.04104813901781897,0,22,978,0,0,0,1000,0,392773400430.2965,346302537101.561,46470863328.72956,14897999358.7642,1335818780.9754488,0,57038211299.52044,39620680705.91039,4425742729.558201,0.0,0,2667341372.034955,2348979029.5301647,119403079.81024273,-2.0849663998863405e-236,0,0,195974153.0018988,0.05683142987730398,0,0.005781879783361547,0.00212271184922224,0.00580070804527417,0.013398718792457411,-0.07434472310183095,1310640225.6746542,367441929.15767956,-93668108.6037463,344256129.32587546,-33130908.83151285,-4196082764.930333,-2048142741.4741457
25,2045,0.04039686142653156,0,1,999,0,0,0,1000,0,410448203449.6473,357295557650.9557,53152645798.69796,15195751731.372005,1503650797.6592424,0,64605231308.60739,45803171859.16733,4584042911.2681,0.0,0,2978035977.7919936,2619717014.2369313,120035003.1620147,-2.9943818449758245e-251,0,0,243512122.16430292,0.05683142987730398,0,0.005777877612214957,0.00212271184922224,0.005502871857287146,0.013035737369826049,-0.0714296248129429,1498132709.6551938,420006010.94519866,-109792307.88537535,423223904.10895604,-51946792.88986367,-4199325787.350893,-2049621320.793894
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368524204590.07306,60394168014.81542,15489414117.769943,1682144795.4377565,0,72806062990.13719,52512943234.96461,4745736128.2414055,0.0,0,3309323838.8130593,2900238663.1945105,120612326.87618227,-2.9943818449758245e-251,0,0,298687327.3893679,0.05683142987730398,0,0.005773836848716128,0.00212271184922224,0.005285931706476722,0.012843463690638296,-0.0686288291628883,1698387186.5189536,476147955.82057804,-127056718.02573359,504629328.3621053,-72897205.24911678,-4199325787.350893,-2049621320.793894
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,379977433377.13385,68242265994.973694,15780505853.689678,1869874206.1156847,0,81596257077.57794,59704920215.597984,4910663338.458446,0.0,0,3658651744.8953805,3187080414.015635,121131320.59781134,-2.9943818449758245e-251,0,0,362033252.2695322,0.05683142987730398,0,0.005769765388797733,0.00212271184922224,0.005106022492727554,0.012575752161700293,-0.06593785428109204,1909546378.6209946,535347070.4101005,-145293625.0222669,588456173.6180766,-95659035.96732736,-4199325787.350893,-2049621320.793894
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391703530189.7805,76686055654.072,16068644526.300808,2067315519.5276263,0,90898597865.36983,67315926314.70021,5079519865.836003,0.0,0,4022193285.4872484,3475918489.140103,121609068.53556947,6.656741066753979e-296,0,0,434035434.2454987,0.05683142987730398,0,0.005765670604131855,0.00212271184922224,0.004960408351340222,0.012356910401392836,-0.06335239403363803,2129297325.1394992,596954909.1908932,-164289102.9185658,674148836.5935547,-119805707.86640166,-4199325787.350893,-2049621320.793894
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403794406086.915,85672711119.91147,16354929303.742262,2273464972.4905634,0,100611692161.65947,75263003466.21007,5253629235.212462,0.0,0,4395351096.856306,3761457105.2452226,122075235.15383555,6.656741066753979e-296,0,0,515124817.4515961,0.05683142987730398,0,0.0057615593701510655,0.00212271184922224,0.0048485335756971995,0.012192496407257914,-0.06086831113253609,2354861045.0808725,660192376.48332,-183783370.17689297,761074707.3152242,-144809492.63031104,-4199325787.350893,-2049621320.793894
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416374440299.2651,95118697181.86859,16641395716.423424,2486383786.2475376,0,110617281114.71318,83449394427.79958,5434782515.058646,0.0,0,4773099714.345991,4037741437.730888,122566482.37782617,4.160463166721245e-297,0,0,605672785.7926288,0.05683142987730398,0,0.005757438092701867,0.00212271184922224,0.004769083175417443,0.01208087164291945,-0.058481630515178455,2583199782.1183662,724207828.1648033,-203490524.22562268,848599539.5767244,-170084823.9110127,-4199325787.350893,-2049621320.793894
