,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
0,2020,0.062360781310163156,5,10,100,442,443,999,1,0,40921000000.0,40921000000.0,0.0,2602673722.358042,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0061255364395287676,0.002183746724842249,0.11864495389958818,0.28571772075373,-0.19609957417711707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021,0.06106501304191908,0,55,910,10,25,12,988,0,47713886000.0,47713886000.0,0.0,2926097720.7503233,0.0,0,824603.7846181771,88453634.86295098,101272188.79542139,5772890.890024145,0,64329.151062043704,6800125.493892584,5475222.864824981,437021.3391410796,0,0,0.0,0.0,0,0.005892009011223113,0.002183746724842249,0.03317157778765974,0.28571772075373,-0.19580715228629395,4075248.7116996218,1048066.904382182,109036.32962539534,9875878.203307826,1842701.8004081827,-23876.266237977175,-183.98560613051814
2,2022,0.05972962709646766,0,0,1000,0,0,0,1000,0,55634391075.99874,55633869673.41048,521402.5895464411,3298899208.6963573,0.0,0,80850542.10623965,153929402.5806424,215320432.47200668,5489565.74915514,0,4951114.118363772,12778069.301177872,11215851.51226053,415495.89115742873,0,0,0.2376667573464105,0.0,0,0.005883969592715036,0.002183746724842249,0.03731569251237258,0.0636187671844509,-0.1881294440271619,7029176.948479856,1807754.1386855324,439344.6879530819,14642012.13452884,3494814.999397302,-23876.266237977175,-183.98560613051814
3,2023,0.05836688665777374,0,167,833,0,0,0,1000,0,64869699994.6152,64818386109.585815,51313885.030163094,3720711045.553006,27769.474421619903,0,213354096.18953472,232948032.4798103,347578024.3332043,4298662.222429094,0,13335011.357113384,19809163.08431857,17525944.551844686,325718.273480871,0,0,22.668937218104222,0.0,0,0.005875684371701126,0.002183746724842249,0.03504533732561169,0.06013203498038513,-0.18075278301489525,10516130.684710613,2704524.143805314,814121.1200659764,18764524.01719848,5281191.994489873,-13057671.718396515,-6528242.836099235
4,2024,0.05698711329906456,0,217,783,0,0,0,1000,0,75638070193.72394,75484297541.80504,153772651.91731286,4195414003.222833,2652985.7075795094,0,408076985.0212804,337763839.92747676,501167793.6471697,3473718.303179123,0,25559959.10588108,28964965.124572396,24491838.52599164,262566.5793149956,0,0,76.99393798284338,0.0,0,0.005867229433443274,0.002183746724842249,0.031012860318709576,0.051370447418061765,-0.17366536501810279,15035940.899285035,3866922.7690436635,1194414.4338070704,21706499.57247423,7310206.045616742,-35876352.19436442,-18085597.832677916
5,2025,0.055598969189164155,0,245,755,0,0,0,1000,0,88193989845.88063,87879419400.64064,314570445.2395207,4730390596.140752,7792072.261240701,0,682727692.9800897,479962750.1948476,679658297.5895091,2351960.9366374984,0,42537990.82176127,41208819.17231178,32207136.95420546,176752.98689508808,0,0,1185.296797688819,0.0,0,0.005858668816742948,0.002183746724842249,0.027542437683209933,0.04548601793537169,-0.16685584865592648,21022810.696496066,5406617.776439974,1551252.324372101,23038797.791819464,9593205.669182532,-69264410.45151421,-34946776.28845511
6,2026,0.054209698950969866,0,233,767,0,0,0,1000,0,102834192160.29462,102286834202.9066,547357957.3896122,5333725948.909435,15618941.126537688,0,1056908912.6610723,673735198.3835919,887125941.5036947,1458492.3832314655,0,65167637.18176756,57753449.947407484,40773560.961594574,110299.17834584847,0,0,8888.558227071453,0.0,0,0.005850056264851928,0.002183746724842249,0.024107968273835115,0.04077196384767688,-0.1603133372494125,28982308.237094823,7453630.49590018,1850417.996330669,24421997.614359807,12161032.931473657,-113112727.85204352,-57092333.411083385
7,2027,0.05282533692132992,0,245,755,0,0,0,1000,0,119904668058.90309,119035118701.1854,869549357.7200832,6014284035.315082,26615044.590087302,0,1555386629.995581,934623997.2548397,1128302250.4753592,527191.1343509348,0,94693013.16613095,79825322.71272966,50305290.008679524,39446.871226229254,0,0,38203.03844429048,0.0,0,0.00584143672605065,0.002183746724842249,0.02133681374440526,0.03721670656895031,-0.15402736138450027,39430937.39560195,10140794.689279394,2060160.1330637524,25013198.77997662,14980206.696050838,-170736431.45260674,-86200601.69474816
8,2028,0.0514508847429268,0,222,778,0,0,0,1000,0,139808842956.6815,138505635553.84122,1303207402.8424828,6782035464.621184,41384492.06032077,0,2205162186.368206,1280611470.5272663,1408678869.8205192,0.0,0,132236446.48576343,108964399.76134743,60930544.95610194,0.0,0,0,119785.76513265511,0.0,0,0.0058328476395637955,0.002183746724842249,0.019051038200424676,0.03403085329220956,-0.14798786215872622,52933914.69595655,13613471.971158285,2147489.6863232,25004614.484457843,18007251.875182837,-244508775.56684518,-123469577.95430823
9,2029,0.05009046351667033,0,216,784,0,0,0,1000,0,163017110887.49374,161143593348.3777,1873517539.1155136,7648197112.16456,60676119.9958379,0,3034890460.074283,1732959466.496954,1734666830.091643,0.0,0,179003610.28949937,146803471.5267166,72794938.5523343,0.0,0,0,307235.1511034842,0.0,0,0.005824320037405043,0.002183746724842249,0.016982455629787032,0.03142280959643233,-0.1421851750848339,70128527.6576357,18035559.076433633,2076426.2742791602,25016984.53254788,21204123.930800464,-335625028.43669605,-169472975.31123206
10,2030,0.04874744414096422,0,203,797,0,0,0,1000,0,190077951294.8198,187470092344.2322,2607858950.584857,8625501573.049028,85297008.74057186,0,4078134040.30108,2312118318.682778,2113770006.5032105,0.0,0,236345496.24035808,194898253.44873852,86064555.1709134,0.0,0,0,685269.1959459659,0.0,0,0.005815879488386299,0.002183746724842249,0.015305703886757534,0.02920087712400268,-0.13661001462553243,91561363.41847931,23547626.539582536,1827479.7182969374,24670541.999065083,24502192.16689739,-447734690.166143,-226125326.1160028
11,2031,0.048347307021661644,0,198,802,0,0,0,1000,0,221630891209.75455,218093370593.099,3537520616.657703,9728454327.107,116062355.94174962,0,5365078034.417645,3043405537.813853,2554747063.7422476,0.0,0,305240008.72804695,255020648.42014882,100927723.81853278,0.0,0,0,1378306.7102011952,0.0,0,0.005807546906789477,0.002183746724842249,0.013888871756714601,0.027355538363891017,-0.13125345933465601,117898388.67957914,30320946.76830652,1374677.0304027805,24108744.353025325,27807165.8424739,-582309946.6233283,-294205725.4381826
12,2032,0.047914186611052303,0,186,814,0,0,0,1000,0,231604281314.20035,226911187780.7946,4693093533.401081,10973503908.885326,153859578.66666162,0,6925683463.38168,3953074434.984233,2681724163.3238487,0.0,0,387505191.7475897,327833314.2447014,102814568.8459087,0.0,0,0,2558710.223486562,0.0,0,0.005805064310293209,0.002183746724842249,0.012689379318102453,0.02566877444949322,-0.1261069375809464,150390843.309897,38677311.9252132,-1588128.2178468392,23966286.920539618,30889828.923062027,-740559140.5145049,-374225858.1509908
13,2033,0.04745098729248948,0,168,832,0,0,0,1000,0,242026473973.32977,235921703612.5964,6104770360.738083,11321414157.763716,199453136.8572648,0,8787071032.686552,5069615067.996252,2811476134.813236,0.0,0,483868559.63204193,414682442.25554097,104605067.18603274,0.0,0,0,4453821.234219371,0.0,0,0.005802377073438797,0.002183746724842249,0.011616163339571954,0.024225954282584082,-0.1211622138316145,189915266.37062863,48842149.13032118,-5335252.152093652,26114583.178415302,33615879.63742626,-921795884.1808136,-465866914.85862494
14,2034,0.04696044451987401,0,156,844,0,0,0,1000,0,252917665302.13074,245116863954.38367,7800801347.751027,11666420398.860033,253505238.30559054,0,10978218862.023935,6419056655.001488,2943886998.168254,0.0,0,595314211.752262,516189982.11019665,106296036.21604143,0.0,0,0,7350948.598378075,0.0,0,0.005799503216078743,0.002183746724842249,0.010739469003355201,0.022990609600415723,-0.11641137547373075,237222355.9096499,61008521.88351067,-9952706.88268659,31690399.332900796,35804569.77695619,-1124605875.7320375,-568265533.1344745
15,2035,0.04644513338839637,0,139,861,0,0,0,1000,0,264298960240.7286,254489063261.292,9809896979.438643,12008091124.181875,316525796.5081026,0,13526458548.102873,8028439758.562858,3078847233.058813,0.0,0,722405762.4914209,632907530.3955072,107885128.9053174,0.0,0,0,11599597.738848517,0.0,0,0.005796459709965968,0.002183746724842249,0.009953201806686995,0.02194127773144247,-0.11184682015235631,293058899.0945669,75368487.88980907,-15526019.62249383,36103697.406403415,37314410.56298171,-1358459457.7776084,-686290421.532101
16,2036,0.045907476797893386,0,126,874,0,0,0,1000,0,276192413451.56696,264032517588.13837,12159895863.425436,12346047889.018347,388972768.419142,0,16457707212.418255,9926446631.736204,3216273550.300992,0.0,0,865794084.191731,764870269.891307,109371424.97044256,0.0,0,0,17610590.175505966,0.0,0,0.00579326253192936,0.002183746724842249,0.009261489087319838,0.02092115824907658,-0.10746124360515315,358186470.2491964,92117907.7949062,-22142245.28105719,45467937.01192975,38004768.99320653,-1614919558.0488594,-815886015.1769631
17,2037,0.04534975322749448,0,118,882,0,0,0,1000,0,288621072056.8847,273743650414.0194,14877421642.86488,12680009381.606491,471208100.40674865,0,19798390628.88563,12143266240.580854,3356114447.7552323,0.0,0,1026344497.227443,911618875.3891947,110755440.1923286,0.0,0,0,25852186.439031135,0.0,0,0.005789926714522352,0.002183746724842249,0.008655008724314068,0.020079886366602764,-0.1032476279740063,433373108.0565184,111454304.73956281,-29888989.440601055,57477657.93185362,37694683.037342586,-1897552870.5611198,-958572114.3175808
18,2038,0.044774104139395074,0,105,895,0,0,0,1000,0,301609020299.4399,283620047452.15814,17988972847.286007,13009795107.267776,563494059.958988,0,23576480161.751175,14711861288.525858,3498335159.5234404,0.0,0,1204341391.936259,1073204679.4336145,112038458.38666113,0.0,0,0,36843763.703879625,0.0,0,0.005786466394259735,0.002183746724842249,0.008114965906425443,0.019302460827802403,-0.09919923057495322,519432338.03323525,133586900.10638516,-38858931.108532004,73604052.20864959,36211043.214038394,-2190060118.9360394,-1106362858.6499848
19,2039,0.04418254102879403,0,93,907,0,0,0,1000,0,315181426212.91693,293659446926.57086,21521979286.34801,13335280621.973293,666038018.1851166,0,27823716826.506344,17667699421.267643,3642903115.8718047,0.0,0,1400580582.7890272,1249310945.7779915,113221980.21251558,0.0,0,0,51147751.50402323,0.0,0,0.0057828948575533515,0.002183746724842249,0.00762534837020068,0.018584159712742312,-0.09530957310845131,617208827.2651721,158732924.22424456,-49148275.53501272,95558944.08515888,33379921.873936035,-2521246709.8479333,-1273534918.8363202
20,2040,0.04357695213626693,0,78,922,0,0,0,1000,0,329364590392.49786,303857993627.61743,25506596764.882694,13656359713.926266,779030284.5262703,0,32568169326.5356,21056594852.577236,3789762801.522663,0.0,0,1615351623.086876,1440409096.3190114,114306940.96872476,0.0,0,0,69360430.34512056,0.0,0,0.005779224584452352,0.002183746724842249,0.007168228547650831,0.01794180140569265,-0.09157243129271626,727829359.7141827,187182161.85533652,-60885426.95640443,123397591.54151039,28987449.315249834,-2877881466.891028,-1453654391.5385294
21,2041,0.042959108838115594,0,67,933,0,0,0,1000,0,344185996960.16266,314214335556.235,29971661403.927612,13972888888.421997,902699638.4188491,0,37855200668.814606,24911339344.382946,3938894747.583686,0.0,0,1850220304.1563876,1645958843.1008632,115295523.6534048,0.0,0,0,92101958.08109024,0.0,0,0.005775467290289413,0.002183746724842249,0.006763372266312759,0.01735061746057329,-0.0879818249035435,851931518.0952712,219098585.65254024,-74142973.60009262,158656656.07691145,22866667.753116943,-3255434680.218746,-1644191966.0213914
22,2042,0.04233067172953547,0,55,945,0,0,0,1000,0,359674366823.3655,324717907473.2564,34956459350.11341,14284815912.970333,1037184800.9282674,0,43715439310.42769,29277695802.549988,4090146813.938638,0.0,0,2105679080.6120715,1866530891.913387,116186198.97522546,0.0,0,0,120005782.32105109,0.0,0,0.005771633965328489,0.002183746724842249,0.006384431241224096,0.01679851666872106,-0.08453200820467346,990511767.2676766,254738465.08901778,-89035053.43867713,199777203.12556326,14814048.761910653,-3659506776.9008884,-1848047631.3923311
