,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
10,2030,0.04874744414096422,0,207,793,0,0,0,1000,0,190077951294.8198,187417194445.24292,2660756849.574396,8623319536.446402,87479045.34320174,0,4142533822.8533826,2330315712.991098,2115456889.6883416,0.0,0,240452821.34145606,195871414.0535404,86220861.55989699,0.0,0,0,745023.1665852058,0.05006706268225027,0,0.0058356794883862965,0.002147531509403607,0.015078580872618767,0.02478875392934964,-0.13033895898862752,92197303.62516376,26065839.75846337,3757147.4758239896,23745467.25837793,21496218.379056226,-472434953.252599,-238719092.45827648
11,2031,0.048347307021661644,0,188,812,0,0,0,1000,0,221630891209.75455,218033200000.5092,3597691209.2477326,9725978678.440594,118538004.60815986,0,5437381616.894276,3070052627.1286364,2556329523.2358494,0.0,0,309619014.52678746,256581542.6065606,101080823.68189587,0.0,0,0,1483998.0644488067,0.05006706268225027,0,0.00582734690678948,0.002147531509403607,0.013672392540812567,0.02314408119860873,-0.12522829530638113,118838641.37117009,33597826.19769551,3848910.780015363,25446933.147511724,23969837.942915697,-605505267.573098,-305996790.3447928
12,2032,0.047914186611052303,0,186,814,0,0,0,1000,0,231604281314.20035,226843345443.1879,4760935871.007612,10970732574.562666,156630912.98932645,0,7007069085.300232,3988600497.3489213,2683196236.8154526,0.0,0,392294426.8596348,329864457.24792886,102964450.42480981,0.0,0,0,2732588.606352435,0.05006706268225027,0,0.00582486431029321,0.002147531509403607,0.012473365061012605,0.02179970808368662,-0.12031802361341942,151648243.95486426,42873692.30070399,1563410.6778966123,27771405.60301937,26049674.06672675,-761456351.9453844,-384724187.47229004
13,2033,0.04745098729248948,0,166,834,0,0,0,1000,0,242026473973.32977,235845297794.35596,6181176178.978732,11318340131.894918,202527162.72605804,0,8879061967.735083,5114357307.205722,2812824983.2265086,0.0,0,489108862.5899115,417162104.41582274,104751473.43995251,0.0,0,0,4723423.171365775,0.05006706268225027,0,0.0058221770734387885,0.002147531509403607,0.01143883372874058,0.020550635389963316,-0.11560028642745321,191498910.46956977,54140194.10495818,-1354289.716746095,31143402.9319641,27554931.076854665,-942165666.9337281,-475919066.8028619
14,2034,0.04696044451987401,0,157,843,0,0,0,1000,0,252917665302.13074,245030603595.48007,7887061706.654761,11663018483.409817,256907153.75578266,0,11083046409.331295,6473033572.811619,2945094032.055383,0.0,0,601204944.4804282,518943996.8460765,106438534.85298993,0.0,0,0,7748683.381463623,0.05006706268225027,0,0.005819303216078745,0.002147531509403607,0.0105590948868731,0.019480615681494066,-0.1110675343624807,239129738.1915785,67606287.73403467,-4972832.676354596,36197066.545551986,28318828.09519144,-1147597891.0496721,-579560716.9145287
15,2035,0.04644513338839637,0,142,858,0,0,0,1000,0,264298960240.7286,254391062784.21152,9907897456.51914,12004323036.97055,320293883.71940875,0,13643780163.708624,8094645241.070315,3079885301.81046,0.0,0,728977961.4440546,635939445.3276484,108023036.44497034,0.0,0,0,12161870.293848509,0.05006706268225027,0,0.005816259709965971,0.002147531509403607,0.009772597398558264,0.018538292083371433,-0.10671251404815921,295390543.8030744,83512231.68347421,-9371012.573769564,44363262.158591576,28166576.376698766,-1378147535.5794983,-696074260.095905
16,2036,0.045907476797893386,0,129,871,0,0,0,1000,0,276192413451.56696,263922300266.76944,12270113184.79409,12341856459.085878,393164198.35160464,0,16587370530.11563,10007996742.948776,3217135790.8187227,0.0,0,873044061.9125774,768226677.5257568,109504818.7799914,0.0,0,0,18376570.66382505,0.05006706268225027,0,0.005813062531929366,0.002147531509403607,0.009103345360203486,0.01776923972510488,-0.1025282565228653,361044645.399695,102073829.73910646,-14619354.94377842,56019549.25183819,26896248.115361042,-1632096003.6015918,-824149367.3256936
17,2037,0.04534975322749448,0,116,884,0,0,0,1000,0,288621072056.8847,273621137300.20184,14999934756.68204,12675390438.174908,475827043.83835536,0,19942536852.25524,12241111522.132513,3356799724.942868,0.0,0,1034083953.8111968,915533670.3868635,110884592.73568724,0.0,0,0,26862438.765849788,0.05006706268225027,0,0.005809726714522358,0.002147531509403607,0.008498913578959773,0.017028429087402264,-0.0985080660818693,436783957.43698287,123486698.59052682,-20781722.020931374,72162170.22202666,24350487.803232867,-1910294264.8936105,-964655414.0550596
18,2038,0.044774104139395074,0,102,898,0,0,0,1000,0,301609020299.4399,283483855624.1943,18125164675.249588,13004758604.226202,568530563.0005744,0,23736133353.96028,14827931648.002832,3498823560.957327,0.0,0,1212542249.2341743,1077744398.2280478,112163030.53620942,0.0,0,0,38138983.768333375,0.05006706268225027,0,0.005806266394259742,0.002147531509403607,0.007967062599635893,0.016382414234662617,-0.09464550956277919,523453807.67234176,147989827.63331896,-27936119.46449878,92956260.91428703,20326121.88855653,-2211759318.6907144,-1116874582.5251164
19,2039,0.04418254102879403,0,90,910,0,0,0,1000,0,315181426212.91693,293508420370.6537,21673005842.26518,13329793324.649395,671525315.5089949,0,27997815845.05438,17805550875.67068,3643177996.6025734,0.0,0,1409178690.2763774,1254558225.3887196,113341776.82370535,0.0,0,0,52767811.68757726,0.05006706268225027,0,0.005802694857553355,0.002147531509403607,0.007485211092755183,0.015760972208703386,-0.09093440605110846,621950796.0987047,175836701.84832662,-36165125.54933949,119099797.15505654,14607679.071235025,-2537547541.7483306,-1281366452.5387506
20,2040,0.04357695213626693,0,76,924,0,0,0,1000,0,329364590392.49786,303692378248.01733,25672212144.48315,13650397973.7841,784992024.6684494,0,32757253551.40877,21217384492.009476,3789827704.2913847,0.0,0,1624446355.1100576,1446249021.8310328,114422405.74211338,0.0,0,0,71343877.30809213,0.05006706268225027,0,0.005799024584452352,0.002147531509403607,0.007037241104018096,0.01522229906047958,-0.08736881698949413,733320078.1898271,207322805.52880344,-45565005.90262884,152642677.68630004,6968952.84197923,-2855268874.013072,-1442153156.5865014
21,2041,0.042959108838115594,0,65,935,0,0,0,1000,0,344185996960.16266,314033880718.393,30152116241.769398,13966474359.421476,909114167.4193538,0,38055548276.20631,25099373057.480392,3938746064.931433,0.0,0,1859683088.7982903,1652457167.2487028,115406866.08550327,0.0,0,0,94486019.0668751,0.05006706268225027,0,0.005795267290289408,0.002147531509403607,0.006632428467436685,0.014750441869251037,-0.083943036674738,858299350.0481191,242656698.66121095,-56203716.30770717,191299420.40372285,-2784865.1087893434,-3207672194.378872,-1620317031.0314214
22,2042,0.04233067172953547,0,51,949,0,0,0,1000,0,359674366823.3655,324524874346.21436,35149492477.155525,14277954428.076809,1044046285.8217914,0,43927246532.94677,29492002937.132298,4089817108.462967,0.0,0,2115241234.1343663,1873835762.9213455,116294649.05767597,0.0,0,0,122826762.17309384,0.05006706268225027,0,0.0057914339653284954,0.002147531509403607,0.006266522973917061,0.014258892746085288,-0.08065158312746443,997713470.0533061,282071583.5790661,-68157731.4640133,236653376.47162184,-14864819.87055667,-3606670707.300722,-1821650533.330546
23,2043,0.041693196414774494,0,39,961,0,0,0,1000,0,375859713330.4262,335160006803.55365,40699706526.867546,14584598385.067724,1190115883.969999,0,50388685161.14022,34442443693.89575,4242963760.967318,0.0,0,2391374465.5225477,2110733839.5299625,117086682.99550198,0.0,0,0,157001334.27538598,0.05006706268225027,0,0.005787534912507345,0.002147531509403607,0.005925609641102164,0.013818366612548103,-0.07748918931978355,1152533060.5915842,325841872.72817576,-81516700.10449767,290807545.279554,-29506471.021967977,-4020939395.2321377,-2030471503.064065
24,2044,0.04104813901781897,0,22,978,0,0,0,1000,0,392773400430.2965,345947308383.67566,46826092046.614586,14886268199.456005,1347549940.2836416,0,57433444968.6128,39997188752.69373,4398301659.219271,0.0,0,2686574249.781204,2364293680.384581,117789252.53226319,0.0,0,0,197636111.83510894,0.05006706268225027,0,0.005783579783361534,0.002147531509403607,0.005611274555045837,0.013412356530817265,-0.07445079474692301,1323635503.3096044,374215617.71644366,-96360604.77508016,354724970.8893238,-46935829.961017184,-4358759476.018774,-2204093222.351671
25,2045,0.04039686142653156,0,5,995,0,0,0,1000,0,410448203449.6473,356915033619.39,53533169830.26303,15183211094.79456,1516191434.236689,0,65046622383.05024,46175621440.99639,4556237670.476442,0.0,0,2999444671.221136,2633998046.032849,118415771.63796529,0.0,0,0,245337162.2696086,0.05006706268225027,0,0.005779577612214941,0.002147531509403607,0.0053280319571124765,0.013065412374106548,-0.07153153732934091,1511004908.8001685,427188326.3220191,-112685674.35660946,429285251.9503353,-67195030.10535268,-4494276461.718118,-2274115617.839354
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368105194048.81506,60813178556.07283,15476197754.066662,1695361159.141028,0,73265123587.10602,52899849698.86045,4717376763.848241,0.0,0,3331446325.495169,2914478621.788782,118983351.0285853,0.0,0,0,300679614.8479327,0.05006706268225027,0,0.005775536848716131,0.002147531509403607,0.00511070567956632,0.01283857558227735,-0.0687267456323609,1711690854.218248,483925860.8198898,-130217301.54890135,508409962.0580826,-89779533.18656681,-4494276461.718118,-2274115617.839354
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,379533099002.41235,68686600369.69549,15766291764.706009,1884088295.099357,0,82066261013.07393,60100780320.10678,4881939394.758578,0.0,0,3681209126.81359,3201000317.800108,119497928.01745614,0.0,0,0,364198311.96115404,0.05006706268225027,0,0.0057714653887977335,0.002147531509403607,0.0049373906956270185,0.012596551148810732,-0.06603193139088043,1923112928.629747,543698692.5223992,-148717074.4127152,589692840.1026585,-114215083.99103166,-4494276461.718118,-2274115617.839354
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391242964834.33734,77146621009.51552,16053793343.97902,2082166701.8493903,0,91371971778.05019,67714543673.269226,5050562281.822243,0.0,0,4044882368.3101854,3489210076.05762,119974755.12793732,0.0,0,0,436379747.0671533,0.05006706268225027,0,0.005767370604131851,0.002147531509403607,0.004797259246090493,0.012380732000413836,-0.06344278232718868,2142943484.7532983,605848753.58304,-167967458.7029704,672729157.7821789,-140058736.9824278,-4494276461.718118,-2274115617.839354
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403325741822.1283,86141375384.6978,16339681852.928291,2288712423.304537,0,101080531877.68936,75657911027.51947,5224555115.464323,0.0,0,4417865984.840076,3773804545.7711625,120442884.26754336,0.0,0,0,517655379.2635822,0.05006706268225027,0,0.005763259370151068,0.002147531509403607,0.004689757791653672,0.01221914132857936,-0.06095515525040255,2368401908.665177,669589914.3199654,-187705487.98066294,756909652.5301938,-166766861.5974251,-4494276461.718118,-2274115617.839354
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,415905665095.855,95587472385.27893,16625956379.965593,2501823122.7053537,0,111073930131.49423,83834327780.63254,5405706890.346207,0.0,0,4795154357.579638,4048845445.162784,120938681.88483335,0.0,0,0,608396400.877039,0.05006706268225027,0,0.0057591380927018735,0.002147531509403607,0.004613601569938493,0.012110096189498728,-0.05856506942647704,2596462440.303348,734066737.8188262,-207642970.74564922,841626030.5814854,-193739679.13834873,-4494276461.718118,-2274115617.839354
