,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
10,2030,0.04874744414096422,0,220,780,0,0,0,1000,0,190077951294.8198,187451897768.71054,2626053526.106371,8624624080.436218,86174501.35337737,0,4096234729.258083,2294319273.9620357,2113711399.6419163,0.0,0,238102930.14618433,193026930.9465832,86068625.26004463,0.0,0,0,731091.66482457,76.8349102720024,0,0.005885079488386294,0.0021144495721921253,0.015230766431566357,0.02689939592820636,-0.1543479829613332,90780297.07645424,24902421.57060656,2858723.2693496365,3114033.631809345,22587793.41238931,-568660259.4829009,-287770924.93309325
11,2031,0.048347307021661644,0,206,794,0,0,0,1000,0,221630891209.75455,218075235382.48184,3555655827.274921,9727557934.85754,116958748.19117983,0,5381739076.685758,3025532040.6701727,2554689332.9366736,0.0,0,306993660.2161417,252992985.84083375,100932143.17264731,0.0,0,0,1456913.493226868,76.8349102720024,0,0.005876746906789475,0.0021144495721921253,0.013828381273036492,0.025153153662224575,-0.1482959119837117,117114640.96244961,32126334.185500145,2680068.4506270564,-1233553.0058480564,25379737.716318745,-730695513.6385019,-369812270.1975007
12,2032,0.047914186611052303,0,186,814,0,0,0,1000,0,231604281314.20035,226893984693.56903,4710296620.626503,10972609930.232819,154753557.31919783,0,6939017056.039035,3936539620.382413,2681679861.3658986,0.0,0,389035821.74252707,325817342.25120586,102819806.75858335,0.0,0,0,2684405.6986617646,76.8349102720024,0,0.005874264310293225,0.0021144495721921253,0.012613450682189506,0.023611236447405207,-0.14248114610341261,149654911.98166558,41052627.36847856,50275.45849425506,-5757799.008569633,27828820.583707813,-921238696.0171818,-466185563.043782
13,2033,0.04745098729248948,0,176,824,0,0,0,1000,0,242026473973.32977,235906947224.49054,6119526748.8443,11320556956.385452,200310338.2355249,0,8801084120.435366,5050049800.323377,2811467071.8513207,0.0,0,485606238.91076916,412202289.79617065,104611894.6831373,0.0,0,0,4643450.098333583,76.8349102720024,0,0.005871577073438793,0.0021144495721921253,0.011578495986893493,0.02232465240733845,-0.13689438045447808,189072060.03089783,51865352.92065775,-3274571.8765852456,-11249881.215296045,29798175.517748542,-1143131913.3768609,-578351103.8523206
14,2034,0.04696044451987401,0,158,842,0,0,0,1000,0,252917665302.13074,245102577558.49417,7815087743.640478,11665656879.850449,254268757.31516394,0,10990261765.686516,6398943846.274855,2943884709.662839,0.0,0,597041906.3698353,513428980.40632236,106303341.20278041,0.0,0,0,7623186.818906974,76.8349102720024,0,0.0058687032160787585,0.0021144495721921253,0.010683588706649596,0.021069456949337425,-0.13152667501996274,236359954.53850356,64837144.40117051,-7398081.960681045,-12871297.109566625,31090200.585601587,-1391154426.4773388,-703734563.1786716
15,2035,0.04644513338839637,0,144,856,0,0,0,1000,0,264298960240.7286,254476195435.80246,9822764804.928534,12007345068.987562,317271851.7024053,0,13534998977.6719,8009384621.78042,3078865378.754974,0.0,0,724179118.9638792,629793246.3270891,107893368.05611472,0.0,0,0,11973888.81966825,76.8349102720024,0,0.005865659709965972,0.0021144495721921253,0.00989498056863409,0.02011932974656926,-0.12636944032599987,292233192.99197096,80164026.81169483,-12394450.215981187,-11854723.359161042,31547349.153492104,-1669431826.8633978,-844835438.5000144
16,2036,0.045907476797893386,0,129,871,0,0,0,1000,0,276192413451.56696,264022385994.888,12170027456.675737,12345352986.754898,389667670.6826088,0,16462763383.731241,9908726626.409218,3216331104.770591,0.0,0,867573947.4294297,761443168.7631468,109381193.91104187,0.0,0,0,18105886.352035984,76.8349102720024,0,0.0058624625319293605,0.0021144495721921253,0.009224370115165595,0.01927271762245657,-0.12141442369681035,357406577.39948994,98042081.25705959,-18337951.63973593,-7797173.377407384,30989669.555648997,-1976041333.8854501,-999910212.7339275
17,2037,0.04534975322749448,0,117,883,0,0,0,1000,0,288621072056.8847,273736728033.28104,14884344023.602999,12679410230.438137,471807251.5751185,0,19797003556.395737,12130266115.527973,3356218222.104327,0.0,0,1027787806.9942646,908237591.9912,110766878.6238317,0.0,0,0,26485767.121062938,76.8349102720024,0,0.005859126714522357,0.0021144495721921253,0.008610043431137323,0.0184485816851126,-0.11665369604866098,432753296.7611464,118710836.81230883,-25319134.57920034,452085.06964261044,29242343.294805218,-2312116054.26889,-1169976963.4807882
18,2038,0.044774104139395074,0,102,898,0,0,0,1000,0,301609020299.4399,283618379176.7135,17990641122.73038,13009304939.520428,563984227.7063614,0,23562735980.356773,14709881689.155151,3498514600.4968357,0.0,0,1205051618.450167,1070286490.0006169,112052413.71319726,0.0,0,0,37630304.25275202,76.8349102720024,0,0.005855666394259741,0.0021144495721921253,0.008050536245280824,0.01772020912844586,-0.11207963920163858,519181762.81301004,142419484.68676722,-33431888.689999096,14484068.247841006,26114391.0864202,-2675645940.283894,-1353647028.9435012
19,2039,0.04418254102879403,0,85,915,0,0,0,1000,0,315181426212.91693,293667524018.101,21513902194.81774,13334963607.974125,666355032.1842903,0,27780023624.858395,17694460606.28742,3643222898.079792,0.0,0,1399465540.2676988,1247961118.7127738,113240313.81398438,0.0,0,0,52098793.84567327,76.8349102720024,0,0.005852094857553362,0.0021144495721921253,0.007543869962284876,0.017066806060904462,-0.10768493368893707,617908971.5597771,169501865.4662737,-42801887.473034255,35992171.40557613,21342027.961700957,-3067219986.0801625,-1551588793.4774075
20,2040,0.04357695213626693,0,72,928,0,0,0,1000,0,329364590392.49786,303888590948.527,25475999443.97314,13656354375.300413,779035623.1521353,0,32502017452.218872,21104259536.9995,3790406883.9393225,0.0,0,1612851563.5178084,1440179564.892206,114334935.4541564,0.0,0,0,70484302.4506223,76.8349102720024,0,0.005848424584452366,0.0021144495721921253,0.007109326201220727,0.016509186589305797,-0.10346254704414894,729211837.3179212,200033940.9759146,-53457368.49096174,63742595.0997892,14799662.715443993,-3486770275.5076427,-1763552292.4582877
21,2041,0.042959108838115594,0,63,937,0,0,0,1000,0,344185996960.16266,314267414183.93384,29918582776.228535,13973582503.267042,902006023.5738118,0,37769502073.27293,24976025715.80125,3939862569.8893433,0.0,0,1846628100.9814649,1646518756.3261833,115332588.4426085,0.0,0,0,93404000.61374088,76.8349102720024,0,0.005844667290289403,0.0021144495721921253,0.006708456205563019,0.01596055173440766,-0.09940572254781874,853862002.9923556,234227384.64636773,-65479188.38159535,97345584.59807494,6314504.986121353,-3936638117.149583,-1990917349.5760472
22,2042,0.04233067172953547,0,48,952,0,0,0,1000,0,359674366823.3655,324791611855.8659,34882754967.50366,14286186651.76347,1035814062.1351042,0,43597206199.609924,29370774120.929535,4091411656.2369237,0.0,0,2100215560.5350761,1868589767.1715229,116231028.41523367,0.0,0,0,121488498.2163551,76.8349102720024,0,0.00584083396532849,0.0021144495721921253,0.006325182228315568,0.015423324153769796,-0.09550796841525018,993343361.1608034,272489250.8685742,-79021611.30015855,139372533.39890552,-4415881.459888935,-4415296591.848078,-2232657684.3559885
23,2043,0.041693196414774494,0,35,965,0,0,0,1000,0,375859713330.4262,335466770978.24713,40392942352.174736,14593801138.318687,1180913130.7190516,0,50019168193.06949,34318941742.948154,4245134596.3066263,0.0,0,2374404539.153371,2106244192.851678,117035708.02753073,0.0,0,0,155370282.38927087,76.8349102720024,0,0.005836934912507342,0.0021144495721921253,0.0059861512170262515,0.014960363839214395,-0.09176304740826606,1148091861.9097626,314939127.407582,-94129200.59359126,190777978.6159263,-17546371.94317925,-4893006637.58757,-2473440771.0040274
24,2044,0.04104813901781897,0,20,980,0,0,0,1000,0,392773400430.2965,346293751436.7296,46479648993.56045,14896606325.177559,1337211814.5620673,0,57034502868.61922,39862702814.6766,4401043772.482421,0.0,0,2668219147.7582545,2360145756.72133,117749946.83973806,0.0,0,0,195671955.6684453,76.8349102720024,0,0.005832979783361546,0.0021144495721921253,0.00567106547182058,0.014533062535868727,-0.08816496685429599,1318855965.604389,361782328.3694492,-110879181.79584466,252304816.12890008,-33256118.772333935,-5330824451.475578,-2694232685.2659154
25,2045,0.04039686142653156,0,2,998,0,0,0,1000,0,410448203449.6473,357294672060.0198,53153531389.63389,15194641464.107986,1504761064.923254,0,64609626238.69474,46041486025.45326,4559457697.242572,0.0,0,2979317031.549648,2630788128.9041843,118384918.93370448,0.0,0,0,242994827.70672795,76.8349102720024,0,0.005828977612214957,0.0021144495721921253,0.005389844412304263,0.014151946419294108,-0.0847079690568222,1506236001.1674805,413183533.1438455,-129331744.54101191,328523661.4222624,-51741262.346958704,-5373704990.332111,-2714786232.5580297
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368521100027.9349,60397272576.95291,15488514889.368479,1683044023.8392224,0,72809616346.5585,52750568840.97798,4721118941.141477,0.0,0,3310570895.6359453,2911456753.5262494,118961448.23434532,0.0,0,0,297908428.0190302,76.8349102720024,0,0.005824936848716136,0.0021144495721921253,0.0051754510308744,0.013903839824973343,-0.08138652208183657,1706469927.8113513,468110756.5018407,-149094154.22820026,407964684.79278433,-72341612.28555378,-5373704990.332111,-2714786232.5580297
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,379974045040.3176,68245654331.79019,15779549100.620935,1870830959.184418,0,81595089056.11107,59938682876.06664,4886042043.893716,0.0,0,3659711171.156837,3198372607.958618,119480375.11388955,0.0,0,0,360941664.350372,76.8349102720024,0,0.005820865388797736,0.0021144495721921253,0.005000467411128705,0.013625279208503009,-0.07819531090556592,1917515702.3562264,526003834.82020634,-169955444.33998826,489683949.6651493,-94710939.22181773,-5373704990.332111,-2714786232.5580297
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391703022859.1531,76686562984.69978,16067680634.069754,2068279411.7586696,0,90888404615.03172,67542304697.00163,5054940035.5079775,0.0,0,4022899999.9224477,3487208485.208297,119959140.86891603,0.0,0,0,432575500.78840876,76.8349102720024,0,0.005816770604131857,0.0021144495721921253,0.004859085327705606,0.013389972654041385,-0.07512922890930021,2137053444.195157,586226389.4272683,-191671999.71466208,573179165.7885653,-118429614.58672681,-5373704990.332111,-2714786232.5580297
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403800664782.58954,85666452424.2369,16354035749.342196,2274358526.8906302,0,100588027495.13467,75478359780.72238,5229146812.379666,0.0,0,4395540266.209894,3772674569.3302717,120427552.46709238,0.0,0,0,513237101.9302694,76.8349102720024,0,0.005812659370151074,0.0021144495721921253,0.004750712038901338,0.013213522204554516,-0.07218336970771307,2362304322.2495513,648016144.5294774,-213949303.73912787,657835942.0683653,-142979829.18114698,-5373704990.332111,-2714786232.5580297
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416391704869.94446,95101432611.18898,16640662467.968044,2487117034.7029037,0,110575904783.41907,83650259380.22772,5410458552.649779,0.0,0,4772620201.734772,4048832438.6698227,120922274.4052269,0.0,0,0,603295651.8318838,76.8349102720024,0,0.005808538092701869,0.0021144495721921253,0.004674002813643061,0.01309410776217571,-0.06935301929759842,2590238859.276113,710542068.2633021,-236464357.6629205,743041023.473387,-167788270.61559123,-5373704990.332111,-2714786232.5580297
