,Year,Average weight of waste,Agents repairing,Agents selling,Agents recycling,Agents landfilling,Agents storing,Agents buying new,Agents buying used,Agents buying certified,Total product,New product,Used product,New product_mass,Used product_mass,End-of-life - repaired,End-of-life - sold,End-of-life - recycled,End-of-life - landfilled,End-of-life - stored,eol - new repaired weight,eol - new sold weight,eol - new recycled weight,eol - new landfilled weight,eol - new stored weight,eol - used repaired weight,eol - used sold weight,eol - used recycled weight,eol - used landfilled weight,eol - used stored weight,Average landfilling cost,Average storing cost,Average recycling cost,Average repairing cost,Average selling cost,Recycled material volume,Recycled material value,Producer costs,Consumer costs,Recycler costs,Refurbisher costs,Refurbisher costs w margins
10,2030,0.04874744414096422,0,206,794,0,0,0,1000,0,190077951294.8198,187496865788.65176,2581085506.1653132,8626784526.708946,84014055.08066489,0,4049511656.4853406,2315395573.525944,2141962196.1673584,-57848.155596138036,0,234522377.69844374,195051075.88164285,87812704.70506586,-3216.2978206396547,0,0,657844.8415565045,0.0,0,0.0057626794883863,0.0021350642049913966,0.015304984471801463,0.028427839367705675,-0.11401628559541502,91711980.73071033,25858049.537773162,3467517.1717469622,34998973.3046386,22210026.84838189,-358026278.9537417,-174620142.85465452
11,2031,0.048347307021661644,0,194,806,0,0,0,1000,0,221630891209.75455,218121313130.35822,3509578079.398628,9729759399.867233,114757283.18149717,0,5333644046.371367,3045783094.2185783,2582956343.364064,-57848.155596138036,0,303218889.51048255,255109705.29054564,102676082.92128901,-3216.2978206396547,0,0,1329681.0012575008,0.0,0,0.0057543469067894756,0.0021350642049913966,0.013880590095477593,0.026574878402598583,-0.10954564309144994,118016603.70187458,33274596.846439544,3493153.9868119946,37433132.54978363,24835969.666274566,-465162384.9775304,-226817695.50235653
12,2032,0.047914186611052303,0,182,818,0,0,0,1000,0,231604281314.20035,226941337978.36066,4662943335.835064,10974856513.413406,152506974.1386111,0,6888202006.250837,3956639496.7573028,2709965309.281235,-3.7989839502434125e-11,0,385046227.784345,328027862.3272345,104563677.17229074,3.0672401555568372e-12,0,0,2480918.2692799615,0.0,0,0.0057518643102932145,0.0021350642049913966,0.012638381002141581,0.02494579983269391,-0.10525029698741474,150551474.8250769,42447752.87802791,1112790.886923005,40699881.17129107,27091638.50478341,-591994555.9452606,-288562275.8742143
13,2033,0.04745098729248948,0,168,832,0,0,0,1000,0,242026473973.32977,235956489399.12772,6069984574.207045,11322853866.348314,198013428.27268028,0,8744730634.044865,5072441894.019627,2839784111.7415557,-3.7989839502434125e-11,0,481075539.0371356,414836271.8605857,106356165.73690605,3.0672401555568372e-12,0,0,4339254.537894701,0.0,0,0.0057491770734388005,0.0021350642049913966,0.011594930246050189,0.02360249996821237,-0.10112337381315366,190049765.07771695,53584234.043002956,-1918245.4576423687,45547779.215211175,28812914.647334635,-738196590.6634539,-359826475.18375474
14,2034,0.04696044451987401,0,155,845,0,0,0,1000,0,252917665302.13074,245156426556.71655,7761238745.418334,11668037600.848288,251888036.3173043,0,10930372170.553865,6421462598.455402,2972263842.05614,-8.274425996558218e-27,0,592162533.9577652,516311530.8658346,108049066.1960047,-8.187096962293736e-28,0,0,7193664.413069507,0.0,0,0.005746303216078747,0.0021350642049913966,0.010702586096783161,0.022373976301077163,-0.09715826961113064,237342099.82513303,66918233.86409873,-5680253.946186706,53063780.3355255,29815885.240123972,-902575340.8151274,-439841103.8762815
15,2035,0.04644513338839637,0,143,857,0,0,0,1000,0,264298960240.7286,254533863931.08786,9765096309.642796,12009885821.511074,314731099.17889696,0,13471170808.12249,8032535397.531834,3107299588.2909117,-8.274425996558218e-27,0,719017050.263727,632891104.0888916,109640192.35128449,-8.187096962293736e-28,0,0,11396731.97009091,0.0,0,0.005743259709965966,0.0021350642049913966,0.009913850675460363,0.02129291343141832,-0.09334863936868841,293237265.94227,82677788.5358364,-10251188.831715904,63760163.97502218,29921633.46369885,-1086590422.3843977,-529529930.872048
16,2036,0.045907476797893386,0,126,874,0,0,0,1000,0,276192413451.56696,264083949280.3923,12108464171.171154,12348031468.409927,386989189.0275864,0,16397654312.267887,9930144913.821936,3244821477.8821106,2.934629537914622e-86,0,862128949.3881569,764797272.2667559,111129064.95163134,1.711867230450198e-87,0,0,17363656.855888095,0.0,0,0.005740062531929361,0.0021350642049913966,0.009231433765118178,0.02039893698350949,-0.08968838686467459,358351202.32610244,101036561.06694539,-15690358.961593807,77712524.70313329,28983000.076961197,-1289603933.551208,-628355311.1299218
17,2037,0.04534975322749448,0,112,888,0,0,0,1000,0,288621072056.8847,273800533335.47037,14820538721.413893,12682225005.505398,468992476.5078521,0,19730479134.19237,12150438464.47288,3384740960.987917,2.934629537914622e-86,0,1021866207.0271592,912080188.8811853,112514924.82697134,1.711867230450198e-87,0,0,25568071.365573257,0.0,0,0.005736726714522351,0.0021350642049913966,0.008611349741988579,0.01952782398429379,-0.08617165491418731,433655663.88566417,122268536.23429066,-22091204.26666957,93771776.55504934,26793565.428580433,-1515531887.7241037,-738201413.0644065
18,2038,0.044774104139395074,0,100,900,0,0,0,1000,0,301609020299.4399,283683903790.92816,17925116508.515705,13012195852.471155,561093314.7556462,0,23497884858.38017,14725975675.89482,3527062180.4765477,7.191549716380093e-117,0,1198999561.1346364,1074297315.5983443,113800357.72452496,1.0978902743244152e-117,0,0,36535166.49839726,0.0,0,0.0057332663942597385,0.0021350642049913966,0.008058844762488724,0.01876939405573512,-0.08279281599582959,519947486.86830354,146598380.77163216,-29529905.421227735,115112414.0596625,23156946.08148486,-1760547190.8037827,-857552597.1450067
19,2039,0.04418254102879403,0,87,913,0,0,0,1000,0,315181426212.91693,293732622780.0918,21448803432.82655,13337911182.393324,663407457.7650836,0,27731411182.287464,17691935532.639347,3671764431.020725,7.191549716380093e-117,0,1394146180.8598397,1251282195.5481188,114987176.5081391,1.0978902743244152e-117,0,0,50832907.041715786,0.0,0,0.005729694857553351,0.0021350642049913966,0.007576351057442978,0.018093671593295186,-0.07954646324647459,618058793.7030728,174260710.2964768,-38086158.84432954,140893370.33718386,17850431.248752013,-2025650583.8483336,-986611603.5929632
20,2040,0.04357695213626693,0,74,926,0,0,0,1000,0,329364590392.49786,303943265335.3203,25421325057.18016,13659288330.155458,776101668.297084,0,32464545968.993202,21087931664.43735,3818798392.9088182,7.19154971638008e-117,0,1608088923.1875918,1442968397.556543,116076417.83378485,1.0978902743244156e-117,0,0,69062086.63178256,0.0,0,0.005726024584452363,0.0021350642049913966,0.0071199914825697125,0.017456606152587636,-0.07642740180913121,728911107.6527833,205515346.85159576,-47848372.54310323,174068917.03857327,10692862.917556267,-2308607367.8175178,-1124602305.141204
21,2041,0.042959108838115594,0,60,940,0,0,0,1000,0,344185996960.16266,314311211096.0942,29874785864.068306,13976192919.977598,899395606.8632454,0,37724293175.33999,24964197892.843086,3968097532.693842,1.6994033029214658e-147,0,1841254311.5134676,1649904198.6985638,117068792.42702568,5.178529965370146e-149,0,0,91845657.48176822,0.0,0,0.005722267290289403,0.0021350642049913966,0.006707067956635988,0.016888339085979746,-0.07343064052006443,853706150.8592738,240701114.1154945,-58931846.36901268,214189834.61382562,1395834.6736669894,-2609717531.272618,-1271353552.0361295
22,2042,0.04233067172953547,0,51,949,0,0,0,1000,0,359674366823.3655,324836301573.0908,34838065250.279236,14288469445.234087,1033531268.6645045,0,43556797276.27614,29350145361.49889,4119659568.175068,1.6994033029214658e-147,0,2095331928.7297726,1871419267.50953,117967053.04018377,5.178529965370146e-149,0,0,119817653.26455067,0.0,0,0.0057184339653284875,0.0021350642049913966,0.006332055700657122,0.01636866237900187,-0.07055138392186854,992908183.2372173,279948909.4450556,-71380990.262773,260336238.48898217,-10171778.133949703,-2929936290.5805798,-1427192997.425252
23,2043,0.041693196414774494,0,35,965,0,0,0,1000,0,375859713330.4262,335508753929.9087,40350959400.513016,14596110027.818626,1178604241.2190876,0,49973350811.95496,34298956037.382866,4273343625.9129267,1.6994033029214658e-147,0,2369337104.3137703,2109139507.7615917,118770120.9695096,5.178529965370146e-149,0,0,153611938.24084646,0.0,0,0.005714534912507351,0.0021350642049913966,0.005984814601422609,0.015844149543415648,-0.06778502458971233,1147676794.788632,323585677.4278541,-85307495.42525366,315259966.7995675,-24287421.82661622,-3226626685.2960353,-1571430809.8431053
24,2044,0.04104813901781897,0,20,980,0,0,0,1000,0,392773400430.2965,346338158915.67816,46435241514.612366,14898838436.18248,1334979703.557174,0,56983450506.92714,39842653505.08405,4429287813.3962,-1.718504566565794e-207,0,2662964086.7478337,2363069296.79484,119484801.3237778,-2.2977517525599815e-208,0,0,193850979.02561364,0.0,0,0.005710579783361541,0.0021350642049913966,0.0056716411589864315,0.015409516998291364,-0.06512713575847615,1318438939.2926373,371731797.01419437,-100751404.48120947,379264259.5084411,-41096037.765010916,-3533770613.162628,-1720659255.2107084
25,2045,0.04039686142653156,0,1,999,0,0,0,1000,0,410448203449.6473,357343281128.7282,53104922320.92506,15196940315.26536,1502462213.7658846,0,64551033785.01327,46023621404.268425,4587762342.156756,7.517787479990341e-223,0,2973668268.376331,2633925860.577001,120120837.73434405,2.538056456919818e-223,0,0,241135062.97002053,0.0,0,0.0057065776122149515,0.0021350642049913966,0.005382938733091313,0.015009232665378895,-0.06257346423898351,1505885228.5140207,424581985.1111054,-117777225.41081068,456417775.9177676,-60781685.2698644,-3562747030.7560515,-1734387435.8296063
26,2046,0.03974063628258418,0,0,1000,0,0,0,1000,0,428918372604.8779,368576021636.63855,60342350968.2496,15490925979.820803,1680632933.3869011,0,72748439326.50076,52730589574.57657,4749514591.098812,7.517787479990341e-223,0,3304817724.0928884,2914528993.9535747,120699118.28828593,2.538056456919818e-223,0,0,296032575.04783696,0.0,0,0.005702536848716128,0.0021350642049913966,0.005171265984254762,0.014756718606525776,-0.06011992361199092,1706056043.1458905,481019833.2474945,-136002067.45906386,536390555.2379074,-82647586.05642168,-3562747030.7560515,-1734387435.8296063
27,2047,0.039080651728970954,0,0,1000,0,0,0,1000,0,448219699372.1138,380032921974.2407,68186777397.867516,15782123837.52461,1868256222.2807436,0,81532185196.73717,59917290741.13358,4914494758.162751,7.517787479990341e-223,0,3653889373.9205966,3201388606.662403,121218848.35891725,2.538056456919818e-223,0,0,359071591.428558,0.0,0,0.005698465388797728,0.0021350642049913966,0.004995208903044681,0.01445339408439513,-0.05776258768904527,1917060335.3308372,540512163.4373938,-155245382.21450865,618716434.5550727,-106354653.7243214,-3562747030.7560515,-1734387435.8296063
28,2048,0.03841801592635455,0,0,1000,0,0,0,1000,0,468389585843.8578,391764446036.46295,76625139807.39012,16070354878.472992,2065605167.3554409,0,90825178853.31432,67520649187.42403,5083429526.8762245,4.113184681851185e-268,0,4017065622.5328364,3490194435.4632387,121697871.73186882,6.098154403938568e-268,0,0,430732618.1888925,0.0,0,0.005694370604131844,0.0021350642049913966,0.0048526982543198455,0.014203073090289937,-0.055497684229744694,2136590472.810155,602408342.3743894,-175282386.31364936,702853327.0939034,-131469552.71234055,-3562747030.7560515,-1734387435.8296063
29,2049,0.03775376134899024,0,0,1000,0,0,0,1000,0,489467117206.8342,403863227742.2677,85603889464.5589,16356772158.567444,2271622117.6653833,0,100526394382.92036,75458007348.01076,5257652831.93212,4.113184681851185e-268,0,4389767075.254249,3775672213.405522,122166042.00772087,6.098154403938568e-268,0,0,511442442.00390553,0.0,0,0.005690259370151065,0.0021350642049913966,0.004743183312318437,0.014015043919439035,-0.05332158890534913,2361878336.395162,665927903.1823214,-195840834.4293583,788182935.1176047,-157457546.80729434,-3562747030.7560515,-1734387435.8296063
30,2050,0.037088848870486295,0,0,1000,0,0,0,1000,0,511493137481.1391,416453679882.8172,95039457598.31668,16643425881.801502,2484353620.8694725,0,110518138889.91788,83633071035.55405,5438956225.907601,4.1131846818511845e-269,0,4766993012.831514,4051894598.984251,122659963.4995973,6.09815440393857e-269,0,0,601569472.5396737,0.0,0,0.005686138092701883,0.0021350642049913966,0.004665373799733558,0.013887426110896843,-0.05123081949908113,2589901127.6805024,730218572.5781817,-216621556.26797524,874086154.9707072,-183726129.0273942,-3562747030.7560515,-1734387435.8296063
