,RunId,iteration,Step,avg_consumer_income,consumer_proffer,consumer_reselling,consumer_recycling,consumer_landfilling,consumer_storing,consumer_buying_new,consumer_buying_used,consumer_recycle_manufactor,consumer_recycle_recycler,avg_new_product_price,avg_used_product_price,new_price_to_income,used_price_to_income
44,0,0,44,4500.4655,0,0,0,0,0,9310,690,0,0,4666.8,2412,1.036959398977728,0.5359445595127882
45,0,0,45,4528.2084,841,390,3155,116,5498,0,0,915,2240,4666.8,2417,1.0306062768665858,0.5337651862489368
46,0,0,46,4555.4714,0,0,0,0,0,9339,661,0,0,4670.1,2421,1.0251628404472037,0.5314488419354361
47,0,0,47,4581.7641,1138,424,2786,120,5532,0,0,810,1976,4677.5,2415,1.0208949867148331,0.5270895548725435
48,0,0,48,4609.2929,0,0,0,0,0,9357,643,0,0,4677.5,2419,1.0147977361126257,0.5248093476550383
49,0,0,49,4635.7993,942,482,2541,114,5921,0,0,787,1754,4691.8,2421,1.0120800527322227,0.5222400374407926
50,0,0,50,4663.7734,0,0,0,0,0,9325,675,0,0,4691.8,2427,1.0060094257581211,0.5203940654578115
51,0,0,51,4690.3682,1248,371,2473,105,5803,0,0,760,1713,4694.2,2429,1.0008169507886395,0.5178697911178913
52,0,0,52,4719.5946,0,0,0,0,0,9292,708,0,0,4706.6,2430,0.9972466702966395,0.514874730977953
53,0,0,53,4746.6745,1241,412,2218,91,6038,0,0,683,1535,4706.6,2431,0.9915573524158862,0.5121480312163811
54,0,0,54,4774.5753,0,0,0,0,0,9302,698,0,0,4706.6,2433,0.9857630688115863,0.5095741185608696
55,0,0,55,4802.2511,1000,417,2447,78,6058,0,0,788,1659,4712.8,2429,0.98137308979949,0.5058044549149043
56,0,0,56,4828.394,0,0,0,0,0,9275,725,0,0,4712.8,2431,0.9760595344953208,0.5034800391185972
57,0,0,57,4857.0571,1348,332,2144,72,6104,0,0,678,1466,4712.8,2431,0.9702994844347208,0.5005088369251414
58,0,0,58,4883.7828,0,0,0,0,0,9386,614,0,0,4716.1,2433,0.9656653854467075,0.4981794030643623
59,0,0,59,4909.6074,1307,337,1991,65,6300,0,0,627,1364,4723.6,2440,0.9621135897750196,0.496984748719419
60,0,0,60,4937.0558,0,0,0,0,0,9347,653,0,0,4723.6,2439,0.9567645559120479,0.49401912775626317
61,0,0,61,4963.8681,1335,312,1876,62,6415,0,0,557,1319,4738.2,2440,0.954537853251983,0.4915521425720398
62,0,0,62,4991.5919,0,0,0,0,0,9292,708,0,0,4738.2,2444,0.949236254670579,0.4896233604353753
63,0,0,63,5017.7985,1690,304,1654,49,6303,0,0,470,1184,4740.6,2441,0.9447569486897492,0.4864683187258317
